collection,section,part,item,item_type,question,option_a,option_b,option_c,correct_answer,level,topic,source_page
cosmopolite-a1-methode,grammar,"FOCUS LANGUE — pouvoir, devoir, vouloir",a,fill-in,Complétez.,,,,,A1,profession,082
cosmopolite-a1-methode,speaking,"FOCUS LANGUE — pouvoir, devoir, vouloir",b,speaking-task,"En petits groupes. Dites ce que vous pouvez, devez ou voulez faire en classe de français. Chaque groupe propose six phrases.",,,,(open-ended),A1,profession,082
cosmopolite-a1-methode,speaking,Activité 3,1,speaking-task,"En petits groupes. Répondez aux questions a, b, c et f de l'enquête (doc. 1).",,,,(open-ended),A1,hobby,083
cosmopolite-a1-methode,listening,Activité 5,1,short-answer,Par deux. Réécoutez (doc. 2). Relevez les questions de l'enquête posées par la journaliste (doc. 1).,,,,,A1,hobby,083
cosmopolite-a1-methode,reading,Activité 1,a,short-answer,À qui s'adresse ce magazine en ligne ?,,,,La Gazette de Berlin.,A1,hobby,083
cosmopolite-a1-methode,reading,Activité 2,a,short-answer,Relevez l'information principale de chaque partie.,,,,,A1,hobby,083
cosmopolite-a1-methode,listening,Activité 4,a,short-answer,Où se trouve la journaliste ?,,,,À Berlin.,A1,hobby,083
cosmopolite-a1-methode,reading,Activité 1,b,short-answer,Identifiez le thème de l'article.,,,,,A1,hobby,083
cosmopolite-a1-methode,reading,Activité 2,b,matching,Associez les éléments des deux parties.,,,,,A1,hobby,083
cosmopolite-a1-methode,listening,Activité 4,b,short-answer,À qui elle parle ? De quoi ?,,,,,A1,hobby,083
cosmopolite-a1-methode,reading,Activité 1,c,short-answer,Repérez le nombre de parties.,,,,,A1,hobby,083
cosmopolite-a1-methode,grammar,Activité 7c,1,ordering,Classez ces questions.,,,,,A1,hobby,084
cosmopolite-a1-methode,grammar,Activité 7d,1,matching,Associez : le mot interrogatif est au début / à la fin de la phrase ; le sujet se place avant / après le verbe.,,,,,A1,hobby,084
cosmopolite-a1-methode,writing,Activité 8 (À NOUS),1,writing-task,Nous enquêtons sur les sorties de la classe.,,,,(open-ended),A1,hobby,084
cosmopolite-a1-methode,listening,Activité 6,a,matching,Pourquoi vous sortez « à la française » ?,,,,2,A1,hobby,084
cosmopolite-a1-methode,listening,Activité 6,b,matching,Vous sortez avec qui ? Vous faites quoi ?,,,,3,A1,hobby,084
cosmopolite-a1-methode,listening,Activité 6,c,matching,Cette librairie a une particularité ?,,,,4,A1,hobby,084
cosmopolite-a1-methode,listening,Activité 6,d,matching,Et c'est où ?,,,,5,A1,hobby,084
cosmopolite-a1-methode,listening,Activité 6,e,matching,Pourquoi vous venez à la médiathèque ? Qu'est-ce que vous appréciez ?,,,,6,A1,hobby,084
cosmopolite-a1-methode,listening,Activité 6,f,matching,Qu'est-ce que c'est ?,,,,1,A1,hobby,084
cosmopolite-a1-methode,listening,Activité 2,1,fill-in,Par deux. Réécoutez (doc. 1). Complétez l'agenda partagé de Barbara.,,,,,A1,communication,085
cosmopolite-a1-methode,listening,FOCUS LANGUE — Proposer/accepter/refuser une sortie,1,matching,Par deux. Écoutez encore (doc. 1). Classez les extraits de la conversation.,,,,,A1,communication,085
cosmopolite-a1-methode,speaking,Activité 3,1,speaking-task,"En petits groupes. Répondez. Dans votre pays, on invite à quel type d'événement ? Pour quoi faire ? Comment invite-t-on ?",,,,(open-ended),A1,communication,085
cosmopolite-a1-methode,reading,Activité 4,1,short-answer,En petits groupes. Lisez les invitations (doc. 2a et b). Repérez les deux soirées dans l'agenda de Barbara (doc. 1).,,,,,A1,communication,085
cosmopolite-a1-methode,listening,Activité 1,a,short-answer,Pourquoi Endris téléphone à Barbara ?,,,,,A1,communication,085
cosmopolite-a1-methode,listening,Activité 1,b,multiple-choice,Ils parlent de quels artistes ?,Benjamin Clementine.,Asaf Avidan.,Kurt Elling.,Benjamin Clementine et Grégory Privat.,A1,communication,085
cosmopolite-a1-methode,reading,Activité 5,1,matching,Relisez (doc. 2a et b). Dites si on trouve les informations suivantes dans chaque message.,,,,,A1,communication,086
cosmopolite-a1-methode,speaking,Activité 7b,1,speaking-task,"Par deux. Saluez un(e) camarade de classe. Demandez : « Salut ! Samedi, tu viens en bus ou en voiture ? »",,,,(open-ended),A1,communication,086
cosmopolite-a1-methode,writing,Activité 8 (À NOUS),1,writing-task,Nous proposons une sortie.,,,,(open-ended),A1,communication,086
cosmopolite-a1-methode,grammar,FOCUS LANGUE — L'impératif présent (1),a,short-answer,Par deux. Reprenez les phrases relevées dans l'activité 6.,,,,,A1,communication,086
cosmopolite-a1-methode,reading,Activité 6,a,short-answer,"Repérez les éléments suivants dans l'invitation personnalisée (doc. 2a) : l'objet, la formule d'appel, l'introduction, le développement, la conclusion, la formule de prise de congé, la signature.",,,,,A1,communication,086
cosmopolite-a1-methode,grammar,FOCUS LANGUE — L'impératif présent (1),b,fill-in,Complétez avec des exemples.,,,,,A1,communication,086
cosmopolite-a1-methode,reading,Activité 6,b,short-answer,Quelles sont les différences entre une invitation personnalisée (doc. 2a) et une invitation non personnalisée (doc. 2b) ?,,,,,A1,communication,086
cosmopolite-a1-methode,listening,Activité 1a,1,short-answer,Qui sont les deux personnes ? Qu'est-ce qu'elles font ?,,,,,A1,home,087
cosmopolite-a1-methode,listening,Activité 1c,1,matching,Associez chaque tâche ménagère à un dessin.,,,,,A1,home,087
cosmopolite-a1-methode,listening,Activité 1d,1,matching,Associez chaque personne à son opinion.,,,,,A1,home,087
cosmopolite-a1-methode,listening,Activité 1e,1,short-answer,Qui sont les deux femmes ? Où sont-elles ? De quoi parlent-elles ?,,,,,A1,home,087
cosmopolite-a1-methode,listening,Activité 1c,2,short-answer,Les personnes interrogées réalisent quelles tâches ?,,,,,A1,home,087
cosmopolite-a1-methode,listening,Activité 1g,1,true-false,Les hommes et les femmes se partagent les tâches ménagères.,,,,,A1,daily-routine,088
cosmopolite-a1-methode,speaking,Activité 1h,1,speaking-task,En petits groupes. Et dans votre pays ? Les femmes et les hommes partagent les tâches ménagères ? Vous partagez les tâches ménagères chez vous ?,,,,(open-ended),A1,daily-routine,088
cosmopolite-a1-methode,reading,Activité 2a,1,short-answer,"Observez le document. Identifiez le type de document, le titre du document, les pays concernés, ce qui permet de mesurer l'activité des personnes.",,,,,A1,daily-routine,088
cosmopolite-a1-methode,reading,Activité 2b,1,short-answer,Qui se lève tôt ?,,,,Les Américains.,A1,daily-routine,088
cosmopolite-a1-methode,listening,Activité 1g,2,true-false,Les femmes s'occupent de la maison quatre heures et sept minutes par jour.,,,,,A1,daily-routine,088
cosmopolite-a1-methode,reading,Activité 2b,2,short-answer,Qui se lève tard ?,,,,Les Français.,A1,daily-routine,088
cosmopolite-a1-methode,listening,Activité 1g,3,true-false,Les hommes s'occupent un peu plus des tâches ménagères aujourd'hui.,,,,,A1,daily-routine,088
cosmopolite-a1-methode,reading,Activité 2b,3,short-answer,Qui déjeune à midi ?,,,,Tous les pays.,A1,daily-routine,088
cosmopolite-a1-methode,reading,Activité 2b,4,short-answer,Qui sort du travail tard le soir ?,,,,Les Français.,A1,daily-routine,088
cosmopolite-a1-methode,writing,Projet de classe 1a,1,short-answer,Identifiez les Français ou les francophones de votre ville.,,,,(open-ended),A1,communication,089
cosmopolite-a1-methode,writing,Projet de classe 1b,1,short-answer,Choisissez la personne à inviter.,,,,(open-ended),A1,communication,089
cosmopolite-a1-methode,writing,Projet de classe 2d,1,writing-task,Contactez le/la Français(e) ou le/la francophone par mél. Rédigez un mél.,,,,(open-ended),A1,communication,089
cosmopolite-a1-methode,writing,Projet de classe 2f,1,writing-task,Préparez des questions pour le/la Français(e) ou le/la francophone. Rédigez une liste de questions à poser.,,,,(open-ended),A1,communication,089
cosmopolite-a1-methode,writing,Projet de classe 2g,1,writing-task,Accueillez le/la Français(e) ou le/la francophone et les invités. Rédigez un mot de bienvenue.,,,,(open-ended),A1,communication,089
cosmopolite-a1-methode,reading,I Compréhension des écrits,1,short-answer,Pourquoi Gauthier est à Bruxelles cette semaine ?,,,,Pour le travail.,A1,daily-routine,090
cosmopolite-a1-methode,writing,II Production écrite — Exercice 1,1,writing-task,Remplir un formulaire : Vous êtes en France. Vous voulez rencontrer de nouveaux amis. Vous complétez cette fiche d'inscription pour vous présenter.,,,,(open-ended),A1,daily-routine,090
cosmopolite-a1-methode,writing,II Production écrite — Exercice 2,1,writing-task,"Écrire un message court : Vous étudiez dans une école de langue française de Bordeaux. Vous recevez ce message de Cédric, un ami français. Vous lui répondez.",,,,(open-ended),A1,daily-routine,090
cosmopolite-a1-methode,reading,I Compréhension des écrits,2,short-answer,Gauthier se lève à quelle heure le matin ?,,,,6 h 30.,A1,daily-routine,090
cosmopolite-a1-methode,reading,I Compréhension des écrits,3,multiple-choice,"À 7 h 30, Gauthier…",prend son petit déjeuner.,va au travail.,est au bureau.,prend son petit déjeuner.,A1,daily-routine,090
cosmopolite-a1-methode,reading,I Compréhension des écrits,4,multiple-choice,Quel moyen de transport prend Gauthier pour aller travailler ?,une rangée de vélos en libre-service,une rangée de taxis blancs,un bus articulé blanc et orange,une rangée de vélos en libre-service,A1,daily-routine,090
cosmopolite-a1-methode,reading,I Compréhension des écrits,5,multiple-choice,"Le soir, Gauthier…",va au restaurant.,mange un sandwich.,n'a pas le temps de dîner.,mange un sandwich.,A1,daily-routine,090
cosmopolite-a1-methode,speaking,,1,open-ended,Vous pouvez voir ou écouter quels médias en langue française dans votre pays ?,,,,(open-ended),A1,communication,091
cosmopolite-a1-methode,speaking,,2,open-ended,Est-ce qu'il y a des journaux ou des magazines francophones en Asie ? En Europe ? En Amérique ? En Afrique ? En Océanie ?,,,,(open-ended),A1,communication,091
cosmopolite-a1-methode,reading,,3,matching,Ces auteurs étrangers écrivent en français ou leurs livres sont traduits en français ?,,,,,A1,mixed,092
cosmopolite-a1-methode,reading,,1,short-answer,Lisez le titre de l'article (doc. 1). Identifiez l'institution et le lieu où elle se trouve.,,,,,A1,school,093
cosmopolite-a1-methode,reading,,2a,short-answer,Qui est Sachiko ?,,,,,A1,school,093
cosmopolite-a1-methode,reading,,2b,short-answer,Pourquoi parle-t-on de Sachiko ?,,,,,A1,school,093
cosmopolite-a1-methode,reading,,2c,short-answer,Quel est l'objectif de son projet ?,,,,,A1,school,093
cosmopolite-a1-methode,speaking,,3,open-ended,Vous connaissez le principe du journal d'apprentissage ? Vous aimez l'idée ? Pourquoi ?,,,,(open-ended),A1,school,093
cosmopolite-a1-methode,reading,,4a,short-answer,Repérez la semaine présentée dans les deux journaux.,,,,,A1,school,093
cosmopolite-a1-methode,reading,,4b,matching,Relevez l'action qui correspond à chaque photo.,,,,,A1,school,093
cosmopolite-a1-methode,writing,,5,writing-task,Listez ce que vous avez fait la semaine dernière pour progresser en français.,,,,(open-ended),A1,school,094
cosmopolite-a1-methode,listening,,6a,short-answer,Qui est la personne interviewée ?,,,,,A1,school,094
cosmopolite-a1-methode,listening,,6b,short-answer,Relevez deux expressions du journaliste pour caractériser cette personne.,,,,,A1,school,094
cosmopolite-a1-methode,listening,,7a,matching,Sélectionnez les activités des étudiants. a. des exercices de phonétique b. des interviews c. de la traduction d. des enquêtes e. des mots croisés f. de la cuisine g. un quiz,,,,,A1,school,094
cosmopolite-a1-methode,listening,,7b,short-answer,Relevez le moment précis pour chaque activité sélectionnée.,,,,,A1,school,094
cosmopolite-a1-methode,writing,,8,writing-task,Nous créons notre journal d'apprentissage. Écrivez ce que vous avez fait la semaine dernière pour progresser en français.,,,,(open-ended),A1,school,094
cosmopolite-a1-methode,grammar,Focus langue,a,fill-in,Observez ces extraits des journaux d'apprentissage (doc. 2). Aidez Chizu à compléter la règle.,,,,,A1,school,094
cosmopolite-a1-methode,grammar,Focus langue,b,fill-in,Observez encore les extraits. Complétez.,,,,,A1,school,094
cosmopolite-a1-methode,grammar,Focus langue,c,fill-in,Observez ces phrases. Repérez la place de la négation. Complétez la règle.,,,,,A1,school,094
cosmopolite-a1-methode,grammar,Focus langue,d,ordering,Classez les expressions de l'activité 7b dans l'ordre chronologique.,,,,,A1,school,094
cosmopolite-a1-methode,reading,,1,short-answer,Observez le site (doc. 1). Identifiez le nom du journal et le titre de l'article.,,,,,A1,profession,095
cosmopolite-a1-methode,reading,,2a,short-answer,Dans quel pays se trouve l'Acadie ?,,,,,A1,profession,095
cosmopolite-a1-methode,reading,,2b,short-answer,Quels sont les points communs entre ces personnes ?,,,,,A1,profession,095
cosmopolite-a1-methode,reading,,2c,matching,Associez les photos aux personnes.,,,,,A1,profession,095
cosmopolite-a1-methode,reading,,3,matching,Associez chaque phrase à une personne du top 5. a. Elles vont chanter dans plusieurs pays. b. Il écrit des articles scientifiques. c. Elle chante en français et en anglais. d. Elles viennent de sortir un album. e. C'est une sportive reconnue. f. Il est très jeune et va participer à un grand match. g. Elle va représenter son pays aux JO.,,,,,A1,profession,095
cosmopolite-a1-methode,reading,,4,fill-in,Pourquoi ces jeunes sont dans le top 5 ? Complétez.,,,,,A1,profession,095
cosmopolite-a1-methode,speaking,,5,speaking-task,"Faites le top 5 des jeunes talents de votre pays. Pensez à différentes professions (sportifs, artistes, scientifiques, écrivains, ingénieurs, médecins, etc.).",,,,(open-ended),A1,profession,095
cosmopolite-a1-methode,listening,,6a,short-answer,Quel est le thème de l'émission ?,,,,,A1,profession,096
cosmopolite-a1-methode,listening,,6b,short-answer,Combien de personnes s'expriment ?,,,,,A1,profession,096
cosmopolite-a1-methode,listening,,6c,short-answer,Qui sont-elles ?,,,,,A1,profession,096
cosmopolite-a1-methode,listening,,6d,short-answer,Quelles appréciations sont positives ? Négatives ? Pourquoi ?,,,,,A1,profession,096
cosmopolite-a1-methode,listening,,7,matching,"Réécoutez (doc. 2). Reconstituez les témoignages. a. Alors moi, je dis bravo les jeunes ! b. Moi, je dis vive le Canada ! c. Nous disons félicitations les jeunes ! d. On dit souvent : e. Nous travaillons dans une entreprise… 1. C'est un pays où les jeunes peuvent s'exprimer. 2. Et bravo au journal pour l'article ! 3. les jeunes ne sont pas courageux. 4. et nos collègues disent parfois du mal des jeunes. 5. Ils vont avoir une carrière super !",,,,,A1,profession,096
cosmopolite-a1-methode,listening,,8a,short-answer,"Écoutez. Vous entendez [vjɛ̃], montrez 1. Vous entendez [vjɛn], montrez 2.",,,,,A1,profession,096
cosmopolite-a1-methode,writing,,9,writing-task,Nous créons le top 5 des jeunes talents de notre pays. Présentez chaque jeune de votre top 5. Expliquez pourquoi ils sont dans le top 5 avec des événements passés et des projets.,,,,(open-ended),A1,profession,096
cosmopolite-a1-methode,grammar,Focus langue,a,fill-in,"Par deux. Associez les événements dans le passé et les projets de l'activité 4 au temps qui correspond : passé composé, passé récent, futur proche.",,,,,A1,profession,096
cosmopolite-a1-methode,grammar,Focus langue,b,fill-in,Observez les phrases. Complétez la règle.,,,,,A1,profession,096
cosmopolite-a1-methode,grammar,Focus langue,c,fill-in,Observez les phrases de l'activité 7. Complétez.,,,,,A1,profession,096
cosmopolite-a1-methode,listening,,1a,short-answer,De quels écrivains ils parlent ?,,,,,A1,personal-info,097
cosmopolite-a1-methode,listening,,1b,short-answer,Quel est le point commun entre ces deux écrivains ?,,,,,A1,personal-info,097
cosmopolite-a1-methode,listening,,2,multiple-choice,Pourquoi ils parlent de ces écrivains ? Choisissez. (Plusieurs réponses possibles.),Ils ont lu leurs livres.,Ils ont vu un reportage.,Ils ont participé au jury du Goncourt des lycéens.,,A1,personal-info,097
cosmopolite-a1-methode,listening,,3,fill-in,Par deux. Écoutez encore (doc. 1). Complétez la biographie d'Ahmadou Kourouma.,,,,,A1,personal-info,097
cosmopolite-a1-methode,speaking,,4,speaking-task,En petits groupes. Listez les écrivains de votre pays qui ont eu des prix littéraires. Cherchez s'ils sont francophones.,,,,(open-ended),A1,personal-info,097
cosmopolite-a1-methode,grammar,Sons du français,5a,fill-in,Recopiez ces extraits (doc. 1). Soulignez la lettre e quand elle n'est pas prononcée.,,,,,A1,personal-info,097
cosmopolite-a1-methode,reading,,6a,short-answer,Observez les deux sites Internet (doc. 2 et 3). Relevez les rubriques consultées.,,,,,A1,personal-info,098
cosmopolite-a1-methode,reading,,6b,short-answer,Identifiez le nom des personnes en photo.,,,,,A1,personal-info,098
cosmopolite-a1-methode,reading,,7a,short-answer,Lisez les deux biographies (doc. 2 et 3). Relevez un maximum de points communs entre les deux écrivains.,,,,,A1,personal-info,098
cosmopolite-a1-methode,reading,,7b,ordering,"Repérez, dans chaque texte, l'ordre d'apparition des éléments suivants. Justifiez. naissance • études • prix • installation en France • écriture en français",,,,,A1,personal-info,098
cosmopolite-a1-methode,reading,,7c,fill-in,"Notez, pour chaque élément, les indications de temps (date, année ou âge de l'écrivain.)",,,,,A1,personal-info,098
cosmopolite-a1-methode,speaking,,8,speaking-task,En petits groupes. Parlez des événements importants de votre vie. Situez ces événements dans le temps. naissance • études • diplômes / prix • centres d'intérêt • apprentissage du français,,,,(open-ended),A1,personal-info,098
cosmopolite-a1-methode,writing,,9,writing-task,Nous rédigeons la biographie d'un écrivain de notre pays. Choisissez un écrivain dans la liste de l'activité 4. Rédigez sa biographie à la manière de celle de Tahar Ben Jelloun ou d'Andreï Makine.,,,,(open-ended),A1,personal-info,098
cosmopolite-a1-methode,grammar,Focus langue,a,fill-in,Par deux. Complétez avec les indications de temps relevées dans l'activité 7c.,,,,,A1,personal-info,098
cosmopolite-a1-methode,grammar,Focus langue,b,short-answer,Retrouvez dans les biographies (doc. 2 et 3) les sept autres verbes conjugués avec être.,,,,,A1,personal-info,098
cosmopolite-a1-methode,grammar,Focus langue,c,fill-in,Mettez ces verbes à l'infinitif. Complétez la liste.,,,,,A1,personal-info,098
cosmopolite-a1-methode,reading,,1a,short-answer,Quel est le titre de l'émission diffusée du lundi au vendredi après-midi ?,,,,,A1,personal-info,099
cosmopolite-a1-methode,reading,,1b,short-answer,Quel est le titre de l'émission diffusée le jeudi matin ?,,,,,A1,personal-info,099
cosmopolite-a1-methode,reading,,1c,short-answer,Quel est le titre de l'émission diffusée le samedi après-midi ?,,,,,A1,personal-info,099
cosmopolite-a1-methode,speaking,,2,open-ended,En petits groupes. Quel est le thème commun à ces trois émissions ? Ce type d'émissions existe dans votre pays ?,,,,(open-ended),A1,personal-info,099
cosmopolite-a1-methode,listening,,3a,short-answer,De quel écrivain parle le journaliste ?,,,,,A1,personal-info,099
cosmopolite-a1-methode,listening,,3b,short-answer,Quel est son pays d'origine ?,,,,,A1,personal-info,099
cosmopolite-a1-methode,listening,,3c,short-answer,Quel est le prénom du personnage principal ?,,,,,A1,personal-info,099
cosmopolite-a1-methode,listening,,4a,short-answer,Réécoutez (doc. 2). Quand se passe l'histoire ? Quel est son sujet ?,,,,,A1,personal-info,099
cosmopolite-a1-methode,reading,,4b,matching,"Associez chaque personnage à sa description. Geneviève • Caroline • maman Martine • Yaya Gaston • Michel 1. C'est une jolie jeune femme aux grands yeux verts. 2. C'est un petit garçon. Il a les cheveux frisés, les yeux noirs. 3. Elle est belle. Elle a les cheveux longs et bouclés. 4. Il est musclé. 5. Ses cheveux sont longs et blancs.",,,,,A1,personal-info,099
cosmopolite-a1-methode,speaking,,5,speaking-task,"En petits groupes. Parlez de vos livres préférés et choisissez un livre. Présentez le livre à la manière de Un livre, un jour.",,,,(open-ended),A1,personal-info,099
cosmopolite-a1-methode,reading,,6,matching,"Lisez les extraits littéraires (doc. 3). Associez chaque extrait à son titre. 1. Cette femme qui dit être ma mère, Judith Uyterlinde. 2. Un roman français, Frédéric Beigbeder. 3. Les Femmes aux cheveux courts, Patrice Leconte.",,,,,A1,personal-info,099
cosmopolite-a1-methode,reading,,7,matching,"Par deux. Associez chaque avatar à un personnage. 1. Papa a l'œil vert perçant. 2. Sandrine, sérieuse, les cheveux châtains, attachés en chignon. 3. La femme de ma vie, elle a les cheveux courts, elle est brune, elle a la peau mate. 4. Maman, très jeune, une blonde. 5. Louise, elle est rigolote, plutôt jolie, brune, les cheveux longs, mais toujours attachée.",,,,,A1,personal-info,099
cosmopolite-a1-methode,reading,,8,short-answer,Relisez l'extrait c (doc. 3). De qui parle l'auteur ? Pourquoi ?,,,,,A1,personal-info,099
cosmopolite-a1-methode,writing,,9,writing-task,"Nous faisons des portraits « à la manière de ». Formez quatre groupes et décrivez : la femme/l'homme de nos rêves, Michel et nous, un roman espagnol/brésilien/russe, nos ressemblances.",,,,(open-ended),A1,personal-info,100
cosmopolite-a1-methode,grammar,Focus langue,a,fill-in,Complétez avec les extraits littéraires (doc. 3) et la description des personnages du roman de Mabanckou (activité 4b).,,,,,A1,personal-info,100
cosmopolite-a1-methode,reading,,1a,short-answer,Observez l'article (doc. 1). Identifiez le nom du magazine.,,,,,A1,restaurant,101
cosmopolite-a1-methode,reading,,1b,short-answer,Identifiez la rubrique.,,,,,A1,restaurant,101
cosmopolite-a1-methode,reading,,1c,short-answer,Identifiez le titre de l'article.,,,,,A1,restaurant,101
cosmopolite-a1-methode,reading,,1d,short-answer,Identifiez le thème de l'article.,,,,,A1,restaurant,101
cosmopolite-a1-methode,reading,,2a,short-answer,"Relevez les éléments qui caractérisent Keisuke Matsushima : sa profession, sa nationalité, son type de cuisine, son niveau de français.",,,,,A1,restaurant,101
cosmopolite-a1-methode,reading,,2b,short-answer,Retrouvez la définition de la cuisine fusion.,,,,,A1,restaurant,101
cosmopolite-a1-methode,speaking,,3,open-ended,En petits groupes. Vous connaissez la cuisine fusion ? Vous aimez ? Vous n'aimez pas ? Pourquoi ?,,,,(open-ended),A1,restaurant,101
cosmopolite-a1-methode,reading,,4,matching,"Par deux. Relisez (doc. 1). Associez chaque affirmation au(x) pays qui correspond(ent). a. Il a ouvert son premier restaurant en 2002. b. Il partage son temps entre deux villes. c. Il a appris les classiques de la cuisine française. d. Aujourd'hui, son restaurant est très connu. e. Il a commencé à travailler au restaurant Vincennes. f. Il recrée le goût de la cuisine française avec des produits japonais.",,,,,A1,restaurant,101
cosmopolite-a1-methode,speaking,,6,speaking-task,"En petits groupes. Quels chefs de votre pays ont du succès (dans le monde) ? Listez ces chefs. Précisez qui ils sont, où est leur restaurant, quel est leur type de cuisine, etc.",,,,(open-ended),A1,restaurant,101
cosmopolite-a1-methode,grammar,Focus langue,a,fill-in,Classez les phrases de l'activité 4 dans le tableau.,,,,,A1,restaurant,101
cosmopolite-a1-methode,writing,,10,writing-task,Nous racontons la vie professionnelle d'un chef. Choisissez un chef dans la liste de l'activité 6. Listez les événements de sa vie professionnelle. Caractérisez sa cuisine. Rédigez l'article.,,,,(open-ended),A1,restaurant,102
cosmopolite-a1-methode,listening,,7,short-answer,Écoutez l'émission (doc. 2). Quel est le lien avec l'article (doc. 1) ?,,,,,A1,restaurant,102
cosmopolite-a1-methode,listening,,8a,true-false,Les deux chefs se sont rencontrés à Nice.,,,,,A1,restaurant,102
cosmopolite-a1-methode,listening,,8b,true-false,Les deux chefs font le même type de cuisine.,,,,,A1,restaurant,102
cosmopolite-a1-methode,listening,,8c,true-false,La cuisine fusion est nouvelle.,,,,,A1,restaurant,102
cosmopolite-a1-methode,listening,,8d,true-false,Il existe plusieurs types de cuisine fusion.,,,,,A1,restaurant,102
cosmopolite-a1-methode,listening,,9a,short-answer,Écoutez Rachel. Repérez pourquoi elle a choisi d'apprendre le français.,,,,,A1,restaurant,102
cosmopolite-a1-methode,listening,,9b,short-answer,Repérez ce qu'elle pense du français.,,,,,A1,restaurant,102
cosmopolite-a1-methode,listening,,9c,fill-in,Aidez Rachel à corriger ses erreurs.,,,,,A1,restaurant,102
cosmopolite-a1-methode,grammar,Focus langue,b,open-ended,En petits groupes. Trouvez un exemple personnel pour chaque colonne.,,,,(open-ended),A1,restaurant,102
cosmopolite-a1-methode,reading,,1a,short-answer,Observez la page Internet (doc. 1). Quel est le nom du site ?,,,,,A1,communication,103
cosmopolite-a1-methode,reading,,1b,short-answer,Quelle est sa fonction ?,,,,,A1,communication,103
cosmopolite-a1-methode,reading,,2,short-answer,Lisez les rubriques (doc. 1). Identifiez trois types de presse.,,,,,A1,communication,103
cosmopolite-a1-methode,reading,,3,short-answer,Par deux. Lisez la rubrique « Suivez le guide ! » (doc. 1). Relevez les conseils donnés.,,,,,A1,communication,103
cosmopolite-a1-methode,reading,,4a,short-answer,Lisez la rubrique « Votre carnet » (doc. 1). Identifiez la fonction du carnet.,,,,,A1,communication,103
cosmopolite-a1-methode,reading,,4b,short-answer,Relevez les trois conseils donnés.,,,,,A1,communication,103
cosmopolite-a1-methode,speaking,,5a,open-ended,En petits groupes. Vous vous intéressez à la presse francophone ? Quels titres connaissez-vous ?,,,,(open-ended),A1,communication,103
cosmopolite-a1-methode,speaking,,5b,speaking-task,En groupe. Listez les médias francophones de la classe.,,,,(open-ended),A1,communication,103
cosmopolite-a1-methode,reading,,6a,short-answer,Lisez la page Internet (doc. 2). Quel est l'objectif de l'Académie France 24 ?,,,,,A1,communication,104
cosmopolite-a1-methode,reading,,6b,short-answer,Quelle est la formation proposée ?,,,,,A1,communication,104
cosmopolite-a1-methode,listening,,7a,true-false,C'est une émission de radio de RFI.,,,,,A1,communication,104
cosmopolite-a1-methode,listening,,7b,true-false,Le thème de la formation est : comment réaliser un bon reportage.,,,,,A1,communication,104
cosmopolite-a1-methode,listening,,7c,true-false,Le formateur liste dix conseils ou commandements.,,,,,A1,communication,104
cosmopolite-a1-methode,listening,,8,ordering,"En petits groupes. Classez les conseils dans la colonne qui convient. A. Avant la réalisation du reportage B. Pendant la réalisation du reportage. 1. Fais-toi plaisir ! 2. Rends-toi sur place ! 3. Documente-toi ! 4. Vérifie ton matériel ! 5. Implique-toi, vis le reportage ! 6. N'hésite pas à donner ton opinion ! 7. Échange avec tes contacts ! 8. Prépare ton questionnaire ! 9. Concentre-toi sur les informations ! 10. Raconte une histoire !",,,,,A1,communication,104
cosmopolite-a1-methode,writing,,9,writing-task,Nous imaginons dix commandements pour progresser en français. Rédigez vos commandements. Mettez en commun. Présentez-les à la classe.,,,,(open-ended),A1,communication,104
cosmopolite-a1-methode,grammar,Focus langue,b,fill-in,Répondez aux questions. Partagez vos réponses avec la classe.,,,,,A1,communication,104
cosmopolite-a1-methode,listening,,1a,short-answer,Observez ces trois images extraites de la vidéo. Faites des hypothèses. Où se passe cette émission ?,,,,,A1,hobby,105
cosmopolite-a1-methode,listening,,1a2,short-answer,Quel est son sujet ?,,,,,A1,hobby,105
cosmopolite-a1-methode,listening,,1a3,short-answer,Qui sont les personnes ?,,,,,A1,hobby,105
cosmopolite-a1-methode,listening,,1b1,short-answer,"Regardez l'émission avec le son du début jusqu'à 1'04"". Quelles sont les particularités de cette librairie ?",,,,,A1,hobby,105
cosmopolite-a1-methode,listening,,1b2,short-answer,Qui la librairie accueille-t-elle ?,,,,,A1,hobby,105
cosmopolite-a1-methode,listening,,1c,short-answer,"Regardez l'émission avec le son de 1'04"" à 1'20"" : Quel est l'objectif de la propriétaire de la librairie ?",,,,,A1,hobby,105
cosmopolite-a1-methode,listening,,1d1,true-false,Ce livre raconte l'histoire de la création d'une librairie.,,,,,A1,hobby,105
cosmopolite-a1-methode,listening,,1d2,true-false,La littérature a joué un rôle essentiel dans la vie de Yohanna Uzan.,,,,,A1,hobby,105
cosmopolite-a1-methode,speaking,,1e,open-ended,En petits groupes. Que pensez-vous du concept de cette librairie ? Vous aimeriez y aller ? Est-ce qu'il existe des librairies de ce type dans votre ville ?,,,,(open-ended),A1,hobby,105
cosmopolite-a1-methode,writing,Carnet culturel,1,fill-in,Complétez votre carnet culturel. Je connais déjà : des journaux ou des magazines francophones ; des chaînes de télévision françaises ou francophones ; des radios françaises ou francophones.,,,,,A1,communication,106
cosmopolite-a1-methode,reading,,2a1,short-answer,Par deux. Observez cette page Internet. Répondez. Quel est le média présenté ?,,,,,A1,communication,106
