collection,section,part,item,item_type,question,option_a,option_b,option_c,correct_answer,level,topic,source_page
cosmopolite-a1-methode,grammar,Leçon 6,14c,fill-in,"Identifiez les répétitions et remplacez les personnes par lui ou leur : « Si des enfants viennent à votre fête, offrez des bonbons aux enfants et proposez des activités aux enfants. »",,,,"leur (les enfants, pluriel)",A1,family,195
cosmopolite-a1-methode,grammar,Leçon 6,14d,fill-in,"Identifiez les répétitions et remplacez les personnes par lui ou leur : « En général, il faut préparer à vos invités un buffet varié, cela permet à vos invités de choisir. Vous pouvez aussi offrir à vos invités un petit souvenir de la soirée, ils aimeront ! »",,,,"leur (vos invités, pluriel)",A1,family,195
cosmopolite-a1-methode,listening,Exercice 1,1,multiple-choice,Vous écoutez votre messagerie téléphonique. Loïs vous propose d'aller où ?,Photo a : un musée,Photo b : une piscine / natation,Photo c : une rue commerçante,,A1,mixed,196
cosmopolite-a1-methode,listening,Exercice 2,1,short-answer,"Vous entendez cette annonce dans un magasin en France. Aujourd'hui, quel rayon est à moins 50 % ?",,,,,A1,shopping,196
cosmopolite-a1-methode,listening,Exercice 1,2,short-answer,Vous avez rendez-vous avec Loïs quel jour ?,,,,,A1,mixed,196
cosmopolite-a1-methode,listening,Exercice 2,2,multiple-choice,Le rayon hommes se trouve…,à l'entrée du magasin.,au deuxième étage.,au troisième étage.,,A1,shopping,196
cosmopolite-a1-methode,listening,Exercice 1,3,multiple-choice,À quelle heure est votre rendez-vous ?,12 h.,14 h.,16 h.,,A1,mixed,196
cosmopolite-a1-methode,listening,Exercice 2,3,multiple-choice,Quels vêtements pour hommes ont un prix intéressant ?,Les chemises.,Les costumes.,Les manteaux.,,A1,shopping,196
cosmopolite-a1-methode,listening,Exercice 1,4,short-answer,Qu'est-ce que Loïs vous demande de faire ?,,,,,A1,mixed,196
cosmopolite-a1-methode,listening,Exercice 2,4,short-answer,Vous pouvez bénéficier des offres du magasin jusqu'à quelle heure aujourd'hui ?,,,,,A1,shopping,196
cosmopolite-a1-methode,listening,Exercice 3,1,multiple-choice,Vous écoutez votre messagerie téléphonique. Vous devez aller sur le site Internet du traiteur Carme pour…,payer des produits.,laisser vos coordonnées.,compléter votre commande.,,A1,food,197
cosmopolite-a1-methode,listening,Exercice 3,2,multiple-choice,Vous devez aller sur le site Internet du traiteur Carme avant quelle date ?,Le 6 décembre.,Le 10 décembre.,Le 16 décembre.,,A1,food,197
cosmopolite-a1-methode,listening,Exercice 3,3,short-answer,Quelle est la référence de votre commande ?,,,,,A1,food,197
cosmopolite-a1-methode,listening,Exercice 3,4,short-answer,"D'après le traiteur Carme, vous pouvez commander quel produit ?",,,,,A1,food,197
cosmopolite-a1-methode,listening,Exercice 4,a,matching,Vous allez entendre cinq dialogues correspondant à cinq situations différentes. Notez sous chaque dessin le numéro du dialogue qui correspond. Dessin a : trois personnes autour d'une table avec des affiches de voyage au mur et un globe terrestre.,,,,,A1,travel,197
cosmopolite-a1-methode,listening,Exercice 4,b,matching,"Dessin b : un homme assis près d'une fenêtre en hiver, un autre homme dehors qui lui parle à travers la fenêtre.",,,,,A1,weather,197
cosmopolite-a1-methode,listening,Exercice 4,c,matching,"Dessin c : deux personnes debout devant une grande carte du monde, l'une pointant du doigt sur la carte.",,,,,A1,travel,197
cosmopolite-a1-methode,listening,Exercice 4,d,matching,"Dessin d : deux hommes se saluant en agitant la main devant un immeuble, l'un portant un sac.",,,,,A1,communication,197
cosmopolite-a1-methode,listening,Exercice 4,e,matching,Dessin e : une commerçante derrière un comptoir vitré tendant un sandwich à une cliente.,,,,,A1,food,197
cosmopolite-a1-methode,listening,Exercice 4,f,matching,"Dessin f : deux femmes et un homme dans un magasin de vêtements, un mannequin portant une robe rouge étiquetée « -50% ».",,,,,A1,shopping,197
cosmopolite-a1-methode,reading,Exercice 1,1,short-answer,Lisez ce mél de votre nouvel ami Saïdou. Saïdou a quel âge ?,,,,26 ans,A1,personal-info,198
cosmopolite-a1-methode,reading,Exercice 1,2,short-answer,Quelle est la nationalité de Saïdou ?,,,,Camerounaise,A1,personal-info,198
cosmopolite-a1-methode,reading,Exercice 1,3,multiple-choice,Saïdou vit…,en Chine.,en France.,au Cameroun.,en France.,A1,personal-info,198
cosmopolite-a1-methode,reading,Exercice 1,4,multiple-choice,Saïdou est… (choisissez la photo qui correspond),Photo a : un danseur en pose,Photo b : un homme qui parle devant un groupe,Photo c : un jeune homme jouant de la guitare,Photo c : un jeune homme jouant de la guitare — Saïdou est musicien.,A1,personal-info,198
cosmopolite-a1-methode,reading,Exercice 1,5,multiple-choice,Saïdou…,vous invite chez lui.,va visiter un musée.,veut vous rendre visite.,vous invite chez lui.,A1,personal-info,198
cosmopolite-a1-methode,reading,Exercice 2,1,short-answer,Vous recevez ce message d'une amie. Julie vous propose d'aller à la piscine quel jour ?,,,,Samedi (matin),A1,city-places,199
cosmopolite-a1-methode,reading,Exercice 2,2,multiple-choice,Vous avez rendez-vous à quelle heure avec Julie ?,10 h.,12 h.,13 h.,10 h.,A1,city-places,199
cosmopolite-a1-methode,reading,Exercice 2,3,multiple-choice,Vous devez retrouver Julie…,chez elle.,à votre hôtel.,devant la piscine.,devant la piscine.,A1,city-places,199
cosmopolite-a1-methode,reading,Exercice 2,4,short-answer,Tracez sur le plan le chemin pour aller de votre hôtel à la piscine.,,,,"(exercice graphique — tracé sur plan, non résolvable en texte)",A1,city-places,199
cosmopolite-a1-methode,reading,Exercice 2,5,short-answer,Qu'est-ce que vous devez apporter ?,,,,Un bonnet de bain,A1,city-places,199
cosmopolite-a1-methode,reading,Exercice 3,1,short-answer,Vous êtes dans une école de langue qui propose des activités culturelles et sportives. Vous aimez beaucoup l'art : quelle activité allez-vous choisir ?,,,,La visite de musées (ou l'atelier de peinture),A1,school,200
cosmopolite-a1-methode,reading,Exercice 4,1,multiple-choice,Vous lisez cet article sur le site Internet d'un journal français. Le programme Erasmus+ est pour…,les familles.,les étudiants.,les enseignants.,les étudiants.,A1,school,200
cosmopolite-a1-methode,reading,Exercice 3,2,short-answer,À quelle heure pouvez-vous regarder un film ?,,,,18 h 30 (le mercredi),A1,school,200
cosmopolite-a1-methode,reading,Exercice 3,3,short-answer,Combien de temps dure le cours de peinture ?,,,,1 h 30,A1,school,200
cosmopolite-a1-methode,reading,Exercice 3,4,multiple-choice,À quel moment de la journée est-il possible de faire un cours de danse ?,Le matin.,L'après-midi.,Le soir.,Le soir.,A1,school,200
cosmopolite-a1-methode,reading,Exercice 3,5,short-answer,"Avec le cours de danse, quelle autre activité vous permet de faire du sport ?",,,,La course à pied,A1,school,200
cosmopolite-a1-methode,writing,Production écrite Exercice 2,1,writing-task,"Vous avez reçu ce mél de votre amie Paula, qui veut découvrir votre pays et demande la meilleure saison pour visiter et les villes à voir absolument. Vous répondez à Paula : vous demandez à quelle période elle veut venir, vous répondez à ses questions, vous faites une description des particularités de votre pays. (40 mots minimum)",,,,(open-ended),A1,mixed,201
cosmopolite-a1-methode,reading,Exercice 4,2,short-answer,"Au Danemark, Paul commence ses cours à quelle heure ?",,,,8 h 20,A1,school,201
cosmopolite-a1-methode,reading,Exercice 4,3,multiple-choice,Que fait Paul après 14 h 20 ?,Il travaille.,Il va en cours.,Il étudie chez lui.,Il travaille.,A1,profession,201
cosmopolite-a1-methode,reading,Exercice 4,4,short-answer,"Pour obtenir 800 euros de l'État danois, il faut travailler combien d'heures ?",,,,12 heures par semaine,A1,profession,201
cosmopolite-a1-methode,reading,Exercice 4,5,multiple-choice,Qu'est-ce que Paul vient d'envoyer à ses parents ?,"Photo a : montage Danemark (statue, drapeau, château)",Photo b : billets en euros,Photo c : cadeaux emballés de Noël,Une carte postale (photo a),A1,communication,201
cosmopolite-a1-methode,writing,Production écrite Exercice 1,Adjectifs,writing-task,Fiche d'inscription : Que pensez-vous de la langue française ? (Donnez 2 adjectifs.),,,,(open-ended),A1,school,201
cosmopolite-a1-methode,writing,Production écrite Exercice 1,Langue maternelle,writing-task,Fiche d'inscription : Votre langue maternelle : ____________________,,,,(open-ended),A1,personal-info,201
cosmopolite-a1-methode,writing,Production écrite Exercice 1,Nationalité,writing-task,Fiche d'inscription : Nationalité : ____________________,,,,(open-ended),A1,personal-info,201
cosmopolite-a1-methode,writing,Production écrite Exercice 1,Nom,writing-task,Fiche d'inscription à un cours de littérature francophone : Nom : ____________________,,,,(open-ended),A1,personal-info,201
cosmopolite-a1-methode,writing,Production écrite Exercice 1,Prénom,writing-task,Fiche d'inscription : Prénom : ____________________,,,,(open-ended),A1,personal-info,201
cosmopolite-a1-methode,writing,Production écrite Exercice 1,Raison 1,writing-task,Fiche d'inscription : Pour quelles raisons avez-vous choisi d'apprendre le français ? (raison 1),,,,(open-ended),A1,school,201
cosmopolite-a1-methode,writing,Production écrite Exercice 1,Raison 2,writing-task,Fiche d'inscription : Pour quelles raisons avez-vous choisi d'apprendre le français ? (raison 2),,,,(open-ended),A1,school,201
cosmopolite-a1-methode,writing,Production écrite Exercice 1,Raison cours,writing-task,Fiche d'inscription : Pour quelle raison souhaitez-vous vous inscrire à ce cours de littérature francophone ?,,,,(open-ended),A1,school,201
cosmopolite-a1-methode,writing,Production écrite Exercice 1,Âge d'étude,writing-task,Fiche d'inscription : Vous avez commencé à étudier le français à quel âge ?,,,,(open-ended),A1,school,201
cosmopolite-a1-methode,speaking,Exercice 1,1,speaking-task,"Entretien dirigé (1 à 2 minutes). Vous répondez aux questions de l'examinateur sur vous, votre famille, vos goûts ou vos activités. Exemples : Comment est-ce que vous vous appelez ? Quelle est votre nationalité ?",,,,(open-ended),A1,personal-info,202
cosmopolite-a1-methode,speaking,Exercice 3,1,speaking-task,"Dialogue simulé (jeu de rôle). Vous êtes à l'office du tourisme de la ville de Pointe-à-Pitre. Vous vous renseignez sur les visites culturelles avec guide (jour, durée, tarifs…). Vous achetez le nombre de billets souhaités. Document pour l'examinateur : visites guidées mercredi/vendredi/samedi après-midi, durée 1h30, inscription obligatoire, plein tarif 6 €, tarif réduit 2,50 €, gratuit moins de 9 ans.",,,,(open-ended),A1,travel,202
cosmopolite-a1-methode,speaking,Exercice 2,Français,speaking-task,Échange d'informations. Posez une question à l'examinateur sur le thème : Français(e) ?,,,,(open-ended),A1,personal-info,202
cosmopolite-a1-methode,speaking,Exercice 2,Nationalité,speaking-task,Échange d'informations. Posez une question à l'examinateur sur le thème : Nationalité ?,,,,(open-ended),A1,personal-info,202
cosmopolite-a1-methode,speaking,Exercice 2,Pays,speaking-task,Échange d'informations. Posez une question à l'examinateur sur le thème : Pays ?,,,,(open-ended),A1,personal-info,202
cosmopolite-a1-methode,speaking,Exercice 2,Prénom,speaking-task,Échange d'informations. Posez une question à l'examinateur sur le thème : Prénom ?,,,,(open-ended),A1,personal-info,202
cosmopolite-a1-methode,speaking,Exercice 2,Téléphone,speaking-task,Échange d'informations. Posez une question à l'examinateur sur le thème : Numéro de téléphone ?,,,,(open-ended),A1,personal-info,202
cosmopolite-a1-methode,speaking,Exercice 2,Âge,speaking-task,Échange d'informations. Posez une question à l'examinateur sur le thème : Âge ?,,,,(open-ended),A1,personal-info,202
tricolore-1-5th-edition,listening,2 Ça va?,1,multiple-choice,Lauryne,✓ (Ça va bien),〜 (Comme ci comme ça),✗ (Pas très bien),✓,A1,personal-info,010
tricolore-1-5th-edition,listening,2 Ça va?,2,multiple-choice,Julien,✓ (Ça va bien),〜 (Comme ci comme ça),✗ (Pas très bien),,A1,personal-info,010
tricolore-1-5th-edition,listening,2 Ça va?,3,multiple-choice,Sanjay,✓ (Ça va bien),〜 (Comme ci comme ça),✗ (Pas très bien),,A1,personal-info,010
tricolore-1-5th-edition,listening,2 Ça va?,4,multiple-choice,Chloé,✓ (Ça va bien),〜 (Comme ci comme ça),✗ (Pas très bien),,A1,personal-info,010
tricolore-1-5th-edition,listening,2 Ça va?,5,multiple-choice,Léa,✓ (Ça va bien),〜 (Comme ci comme ça),✗ (Pas très bien),,A1,personal-info,010
tricolore-1-5th-edition,listening,2 Ça va?,6,multiple-choice,Alexandre,✓ (Ça va bien),〜 (Comme ci comme ça),✗ (Pas très bien),,A1,personal-info,010
tricolore-1-5th-edition,speaking,3 Quel âge as-tu?,3,speaking-task,Quel âge as-tu?,,,,(open-ended),A1,personal-info,011
tricolore-1-5th-edition,writing,4 Salut!,4a,fill-in,"A Salut! Comment t'appelles-tu? B Je m'appelle ___. Et toi, comment ___? A Je ___. Quel âge as-tu? B J'ai 11 ans. Et toi, quel ___? A J'ai ___. Ça va? B Comme ci, comme ça. Et toi, ___? A ___ Au revoir ___. B ___",,,,,A1,personal-info,011
tricolore-1-5th-edition,speaking,4 Salut!,4b,speaking-task,"À deux, inventez une longue conversation.",,,,(open-ended),A1,personal-info,011
tricolore-1-5th-edition,speaking,2 Qu'est-ce que c'est?,2b,speaking-task,Je pense à quelque chose.,,,,(open-ended),A1,school,012
tricolore-1-5th-edition,writing,3a Copie les bonnes phrases,1,true-false,Il y a quatre crayons.,,,,Vrai,A1,school,013
tricolore-1-5th-edition,writing,3b Copie et complète,1,fill-in,Il y a ___ taille-crayon.,,,,un,A1,school,013
tricolore-1-5th-edition,writing,3a Copie les bonnes phrases,2,true-false,Il y a deux stylos.,,,,,A1,school,013
tricolore-1-5th-edition,writing,3b Copie et complète,2,fill-in,Il y a ___ classeurs.,,,,,A1,school,013
tricolore-1-5th-edition,writing,3a Copie les bonnes phrases,3,true-false,Il y a une trousse.,,,,,A1,school,013
tricolore-1-5th-edition,writing,3b Copie et complète,3,fill-in,Il y a cinq ___.,,,,,A1,school,013
tricolore-1-5th-edition,writing,3c,3c,writing-task,Regarde le sac de Léa. Écris six phrases.,,,,(open-ended),A1,school,013
tricolore-1-5th-edition,writing,3a Copie les bonnes phrases,4,true-false,Il y a trois livres.,,,,,A1,school,013
tricolore-1-5th-edition,writing,3b Copie et complète,4,fill-in,Il y a une ___.,,,,,A1,school,013
tricolore-1-5th-edition,listening,4 Qu'est-ce qui manque?,4,short-answer,C'est l'anniversaire de Carine. Voici les cadeaux. Écoute la conversation et regarde les cadeaux. Qu'est-ce qui manque?,,,,,A1,personal-info,013
tricolore-1-5th-edition,writing,3a Copie les bonnes phrases,5,true-false,Il y a un portable.,,,,,A1,school,013
tricolore-1-5th-edition,writing,3b Copie et complète,5,fill-in,Il y a quatre ___.,,,,,A1,school,013
tricolore-1-5th-edition,writing,3a Copie les bonnes phrases,6,true-false,Il y a quatre règles.,,,,,A1,school,013
tricolore-1-5th-edition,writing,3b Copie et complète,6,fill-in,Il y a ___ carnet.,,,,,A1,school,013
tricolore-1-5th-edition,reading,1 Donner un ordre,1,matching,Écoutez.,,,,C,A1,school,014
tricolore-1-5th-edition,writing,1c Complète les phrases,1,fill-in,Écoutez la ___.,,,,chanson,A1,school,014
tricolore-1-5th-edition,reading,2a Des instructions,1,matching,Trouve les paires.,,,,Find the pairs.,A1,school,014
tricolore-1-5th-edition,reading,1 Donner un ordre,10,matching,Fermez le cahier.,,,,,A1,school,014
tricolore-1-5th-edition,reading,1 Donner un ordre,2,matching,Regardez.,,,,,A1,school,014
tricolore-1-5th-edition,writing,1c Complète les phrases,2,fill-in,Comptez les ___.,,,,,A1,school,014
tricolore-1-5th-edition,reading,2a Des instructions,2,matching,Regarde les images.,,,,Look at the pictures.,A1,school,014
tricolore-1-5th-edition,writing,2b,2b,writing-task,Dessine un poster pour la classe.,,,,(open-ended),A1,school,014
tricolore-1-5th-edition,reading,1 Donner un ordre,3,matching,Prenez un stylo.,,,,,A1,school,014
tricolore-1-5th-edition,writing,1c Complète les phrases,3,fill-in,Ouvrez le ___.,,,,,A1,school,014
tricolore-1-5th-edition,reading,2a Des instructions,3,matching,Écoute et répète.,,,,Listen and repeat.,A1,school,014
tricolore-1-5th-edition,reading,1 Donner un ordre,4,matching,Levez-vous.,,,,,A1,school,014
tricolore-1-5th-edition,writing,1c Complète les phrases,4,fill-in,Fermez la ___.,,,,,A1,school,014
tricolore-1-5th-edition,reading,2a Des instructions,4,matching,Écoute et écris …,,,,Listen and write …,A1,school,014
tricolore-1-5th-edition,reading,1 Donner un ordre,5,matching,Écrivez.,,,,,A1,school,014
tricolore-1-5th-edition,writing,1c Complète les phrases,5,fill-in,Regardez le ___.,,,,,A1,school,014
tricolore-1-5th-edition,reading,2a Des instructions,5,matching,Copie et complète …,,,,Copy and fill in …,A1,school,014
tricolore-1-5th-edition,reading,1 Donner un ordre,6,matching,Rangez vos affaires,,,,,A1,school,014
tricolore-1-5th-edition,writing,1c Complète les phrases,6,fill-in,Trouvez un ___.,,,,,A1,school,014
tricolore-1-5th-edition,reading,1 Donner un ordre,7,matching,Répétez.,,,,,A1,school,014
tricolore-1-5th-edition,writing,1c Complète les phrases,7,fill-in,Regardez le ___.,,,,,A1,school,014
tricolore-1-5th-edition,reading,1 Donner un ordre,8,matching,Ouvrez le livre à page 10.,,,,,A1,school,014
tricolore-1-5th-edition,writing,1c Complète les phrases,8,fill-in,Fermez le ___.,,,,,A1,school,014
tricolore-1-5th-edition,reading,1 Donner un ordre,9,matching,Asseyez-vous.,,,,,A1,school,014
tricolore-1-5th-edition,reading,2 C'est où?,1,short-answer,in Paris,,,,à Paris,A1,personal-info,017
tricolore-1-5th-edition,reading,3a Vrai ou faux?,1,true-false,Paris est en France.,,,,Vrai,A1,personal-info,017
tricolore-1-5th-edition,reading,3a Vrai ou faux?,10,true-false,Maxime habite dans les Alpes.,,,,Vrai,A1,personal-info,017
tricolore-1-5th-edition,reading,2 C'est où?,2,short-answer,in a flat,,,,dans un appartement,A1,personal-info,017
tricolore-1-5th-edition,reading,3a Vrai ou faux?,2,true-false,La Rochelle est un port en France.,,,,Vrai,A1,personal-info,017
tricolore-1-5th-edition,reading,2 C'est où?,3,short-answer,in town,,,,en ville,A1,personal-info,017
tricolore-1-5th-edition,reading,3a Vrai ou faux?,3,true-false,Camille habite dans une maison en Angleterre.,,,,Faux,A1,personal-info,017
tricolore-1-5th-edition,writing,3b,3b,writing-task,Corrige les cinq phrases qui sont fausses.,,,,"3 Camille habite dans un appartement en France (à Lille). 4 M. Lebrun habite dans une ferme. 5 M. Lebrun habite dans une ferme près de Trouville. 7 Lucas habite à Paris. 9 Julie habite à l'Île de Ré, près de La Rochelle.",A1,personal-info,017
tricolore-1-5th-edition,reading,2 C'est où?,4,short-answer,on a farm,,,,dans une ferme,A1,personal-info,017
tricolore-1-5th-edition,reading,3a Vrai ou faux?,4,true-false,M. Lebrun habite dans un appartement.,,,,Faux,A1,personal-info,017
tricolore-1-5th-edition,reading,2 C'est où?,5,short-answer,in a house,,,,dans une maison,A1,personal-info,017
tricolore-1-5th-edition,reading,3a Vrai ou faux?,5,true-false,Mme Dumas habite dans une ferme près de Trouville.,,,,Faux,A1,personal-info,017
tricolore-1-5th-edition,reading,2 C'est où?,6,short-answer,a port in France,,,,un port en France,A1,personal-info,017
tricolore-1-5th-edition,reading,3a Vrai ou faux?,6,true-false,Maxime habite près de Grenoble.,,,,Vrai,A1,personal-info,017
tricolore-1-5th-edition,reading,2 C'est où?,7,short-answer,in the mountains,,,,à la montagne,A1,personal-info,017
tricolore-1-5th-edition,reading,3a Vrai ou faux?,7,true-false,Lucas habite dans un port.,,,,Faux,A1,personal-info,017
tricolore-1-5th-edition,reading,2 C'est où?,8,short-answer,in the Alps,,,,dans les Alpes,A1,personal-info,017
tricolore-1-5th-edition,reading,3a Vrai ou faux?,8,true-false,Nice est une ville au bord de la mer.,,,,Vrai,A1,personal-info,017
tricolore-1-5th-edition,reading,2 C'est où?,9,short-answer,near La Rochelle,,,,près de La Rochelle,A1,personal-info,017
tricolore-1-5th-edition,reading,3a Vrai ou faux?,9,true-false,Julie habite à La Rochelle.,,,,Faux,A1,personal-info,017
tricolore-1-5th-edition,writing,1 J'habite ici,1,fill-in,J'habite ___ (panneau CHERBOURG),,,,à Cherbourg.,A1,personal-info,018
tricolore-1-5th-edition,writing,1 J'habite ici,2,fill-in,J'habite dans ___ (maison jaune),,,,une maison.,A1,personal-info,018
tricolore-1-5th-edition,speaking,2 Et toi? Où habites-tu?,2,speaking-task,Où habites-tu?,,,,(open-ended),A1,personal-info,018
tricolore-1-5th-edition,writing,1 J'habite ici,3,fill-in,J'habite dans ___ (immeuble avec balcon),,,,un appartement.,A1,personal-info,018
tricolore-1-5th-edition,writing,1 J'habite ici,4,fill-in,J'habite dans ___ (ferme),,,,une ferme.,A1,personal-info,018
tricolore-1-5th-edition,writing,1 J'habite ici,5,fill-in,J'habite ___ (panneau TOULOUSE 5km),,,,près de Toulouse.,A1,personal-info,018
tricolore-1-5th-edition,writing,1 J'habite ici,6,fill-in,J'habite dans ___ (silhouette de ville),,,,une ville.,A1,personal-info,018
tricolore-1-5th-edition,writing,1 J'habite ici,7,fill-in,J'habite dans ___ (village),,,,un village.,A1,personal-info,018
tricolore-1-5th-edition,writing,1 J'habite ici,8,fill-in,J'habite ___ (carte de France),,,,en France.,A1,personal-info,018
tricolore-1-5th-edition,listening,3 Qui habite où?,1,matching,Olivier,,,,7,A1,personal-info,019
tricolore-1-5th-edition,reading,4a C'est moi!,1,matching,Je m'appelle,,,,Sonia Charbonnier.,A1,personal-info,019
tricolore-1-5th-edition,listening,3 Qui habite où?,2,matching,Coralie,,,,,A1,personal-info,019
tricolore-1-5th-edition,reading,4a C'est moi!,2,matching,J'ai,,,,douze ans.,A1,personal-info,019
tricolore-1-5th-edition,listening,3 Qui habite où?,3,matching,Magali,,,,,A1,personal-info,019
tricolore-1-5th-edition,reading,4a C'est moi!,3,matching,J'habite,,,,dans une maison.,A1,personal-info,019
tricolore-1-5th-edition,listening,3 Qui habite où?,4,matching,Loïc,,,,,A1,personal-info,019
tricolore-1-5th-edition,reading,4a C'est moi!,4,matching,Ma maison est dans,,,,un petit village.,A1,personal-info,019
tricolore-1-5th-edition,writing,4b,4b,writing-task,Écris des phrases complètes.,,,,Je m'appelle Sonia Charbonnier. J'ai douze ans. J'habite dans une maison. Ma maison est dans un petit village. Le village est près de La Rochelle. La Rochelle est une ville en France.,A1,personal-info,019
tricolore-1-5th-edition,listening,3 Qui habite où?,5,matching,Sébastien,,,,,A1,personal-info,019
tricolore-1-5th-edition,reading,4a C'est moi!,5,matching,Le village est près,,,,de La Rochelle.,A1,personal-info,019
tricolore-1-5th-edition,speaking,5b,5b,speaking-task,"À deux, changez les mots surlignés.",,,,(open-ended),A1,personal-info,019
tricolore-1-5th-edition,speaking,5c,5c,speaking-task,"À deux, inventez une autre conversation. Ajoutez encore deux détails.",,,,(open-ended),A1,personal-info,019
tricolore-1-5th-edition,listening,3 Qui habite où?,6,matching,Monsieur Garnier,,,,,A1,personal-info,019
tricolore-1-5th-edition,reading,4a C'est moi!,6,matching,La Rochelle est,,,,une ville en France.,A1,personal-info,019
tricolore-1-5th-edition,listening,3 Qui habite où?,7,matching,Jean-Marc,,,,,A1,personal-info,019
tricolore-1-5th-edition,listening,3 Qui habite où?,8,matching,Isabelle,,,,,A1,personal-info,019
tricolore-1-5th-edition,reading,1b Trouve les cinq phrases qui sont vraies,1,true-false,"Lundi, Lou est dans un village.",,,,Vrai,A1,time-dates,020
tricolore-1-5th-edition,reading,2 Quel jour sommes-nous?,1,matching,lu.,,,,"lundi, Monday",A1,time-dates,020
tricolore-1-5th-edition,reading,1b Trouve les cinq phrases qui sont vraies,2,true-false,"Mercredi, Lou est en France.",,,,Faux,A1,time-dates,020
tricolore-1-5th-edition,reading,2 Quel jour sommes-nous?,2,matching,ma.,,,,"mardi, Tuesday",A1,time-dates,020
tricolore-1-5th-edition,reading,1b Trouve les cinq phrases qui sont vraies,3,true-false,"Samedi, Lou est dans une ville en France.",,,,Vrai,A1,time-dates,020
tricolore-1-5th-edition,reading,2 Quel jour sommes-nous?,3,matching,me.,,,,"mercredi, Wednesday",A1,time-dates,020
tricolore-1-5th-edition,reading,1b Trouve les cinq phrases qui sont vraies,4,true-false,"Vendredi, Lou est dans une ferme, au pays de Galles.",,,,Faux,A1,time-dates,020
tricolore-1-5th-edition,reading,2 Quel jour sommes-nous?,4,matching,je.,,,,"jeudi, Thursday",A1,time-dates,020
tricolore-1-5th-edition,reading,1b Trouve les cinq phrases qui sont vraies,5,true-false,"Mardi, Lou est en Angleterre.",,,,Vrai,A1,time-dates,020
tricolore-1-5th-edition,reading,2 Quel jour sommes-nous?,5,matching,ve.,,,,"vendredi, Friday",A1,time-dates,020
tricolore-1-5th-edition,reading,1b Trouve les cinq phrases qui sont vraies,6,true-false,"Jeudi, Lou est en Irlande.",,,,Vrai,A1,time-dates,020
tricolore-1-5th-edition,reading,2 Quel jour sommes-nous?,6,matching,sa.,,,,"samedi, Saturday",A1,time-dates,020
tricolore-1-5th-edition,reading,1b Trouve les cinq phrases qui sont vraies,7,true-false,"Samedi, Lou est près de la tour de Londres.",,,,Faux,A1,time-dates,020
tricolore-1-5th-edition,reading,2 Quel jour sommes-nous?,7,matching,di.,,,,"dimanche, Sunday",A1,time-dates,020
tricolore-1-5th-edition,reading,1b Trouve les cinq phrases qui sont vraies,8,true-false,Lou adore le dimanche.,,,,Vrai,A1,time-dates,020
tricolore-1-5th-edition,speaking,4 Comment ça s'écrit?,4,speaking-task,"À deux, inventez des conversations.",,,,(open-ended),A1,mixed,021
tricolore-1-5th-edition,reading,1b Qui est-ce?,1,short-answer,J'ai douze ans.,,,,Thomas,A1,family,022
tricolore-1-5th-edition,writing,2a La famille Laurent,1,fill-in,M. Laurent est le ___.,,,,père,A1,family,022
tricolore-1-5th-edition,reading,1b Qui est-ce?,2,short-answer,J'ai quatorze ans et j'ai deux frères.,,,,Louise,A1,family,022
tricolore-1-5th-edition,writing,2a La famille Laurent,2,fill-in,Mme Laurent est la ___.,,,,mère,A1,family,022
tricolore-1-5th-edition,writing,2b,2b,writing-task,Invente une famille. Fais des dessins et écris une présentation.,,,,(open-ended),A1,family,022
tricolore-1-5th-edition,reading,1b Qui est-ce?,3,short-answer,J'ai une sœur et un frère et j'ai dix ans.,,,,Daniel,A1,family,022
tricolore-1-5th-edition,writing,2a La famille Laurent,3,fill-in,Il y a trois enfants dans la ___ Laurent.,,,,famille,A1,family,022
tricolore-1-5th-edition,reading,1b Qui est-ce?,4,short-answer,Je suis le père et j'ai trois enfants.,,,,M. Jean-Pierre Laurent,A1,family,022
tricolore-1-5th-edition,writing,2a La famille Laurent,4,fill-in,Il y a deux garçons et une ___.,,,,fille,A1,family,022
tricolore-1-5th-edition,reading,1b Qui est-ce?,5,short-answer,Je suis la fille de M. et Mme Laurent.,,,,Louise,A1,family,022
tricolore-1-5th-edition,writing,2a La famille Laurent,5,fill-in,Thomas et Daniel sont les ___ de M. et Mme Laurent.,,,,fils,A1,family,022
tricolore-1-5th-edition,reading,1b Qui est-ce?,6,short-answer,Je suis la mère. J'ai deux fils et une fille.,,,,Mme Claire Laurent,A1,family,022
tricolore-1-5th-edition,writing,2a La famille Laurent,6,fill-in,Thomas et Daniel sont les ___ de Louise.,,,,frères,A1,family,022
tricolore-1-5th-edition,reading,1b Qui est-ce?,7,short-answer,C'est le père de famille.,,,,M. Jean-Pierre Laurent,A1,family,022
tricolore-1-5th-edition,writing,2a La famille Laurent,7,fill-in,Louise est la ___ de Daniel et Thomas.,,,,sœur,A1,family,022
tricolore-1-5th-edition,reading,1b Qui est-ce?,8,short-answer,C'est la sœur de Daniel.,,,,Louise,A1,family,022
tricolore-1-5th-edition,reading,4b Vrai ou faux?,1,true-false,Talia a un frère.,,,,Faux,A1,family,023
tricolore-1-5th-edition,grammar,5a Avoir,1,fill-in,___ I have,,,,j'ai,A1,family,023
tricolore-1-5th-edition,reading,4b Vrai ou faux?,10,true-false,Talia a une cousine.,,,,Vrai,A1,family,023
