collection,unit,section,chapter,content_type,activity_type,topic,level,status,qa,word_count,summary,title
cosmopolite-a1-methode,page-115,listening,Dossier 6,"[lesson, reading-text, exercise, grammar-box]",listening-comprehension,city-places,A1,verified,pass,478,Listening to a sound-postcard contest; matches French cities to descriptions and colors.,LEÇON 3 Tour de France
cosmopolite-a1-methode,page-116,reading,Dossier 6,"[reading-text, exercise, grammar-box]",reading-comprehension,city-places,A1,verified,pass,480,Reading a flyer ranking top 5 French cities; adjective-placement grammar practice.,document 2
cosmopolite-a1-methode,page-117,reading,Dossier 6,"[lesson, reading-text, exercise]",reading-comprehension,home,A1,verified,pass,470,Reading a Moroccan guesthouse (Kasbah) website describing rooms and hospitality.,LEÇON 4 Séjour au Maroc
cosmopolite-a1-methode,page-118,grammar,Dossier 6,"[grammar-box, exercise, listening-sheet, vocabulary]",fill-in,home,A1,verified,pass,555,Grammar on -ir verbs; listening to guests reviewing their stay at the Kasbah.,FOCUS LANGUE ► p. 214 et 219
cosmopolite-a1-methode,page-119,reading,"Dossier 6, Leçon 5","[lesson, reading-text, exercise]",reading-comprehension,weather,A1,verified,pass,590,Reading a travel-weather website comparing climate and seasons across countries.,LEÇON 5 Quand partir ?
cosmopolite-a1-methode,page-120,listening,"Dossier 6, Leçon 5","[lesson, exercise, listening-sheet, grammar-box]",listening-comprehension,weather,A1,verified,pass,508,Listening to an African weather forecast; grammar for describing climate and forecasts.,Dossier 6　Leçon 5
cosmopolite-a1-methode,page-121,listening,"Dossier 6, Leçon 6","[lesson, reading-text, exercise, listening-sheet, grammar-box]",listening-comprehension,travel,A1,transcribed,fail,527,Listening and reading tasks on expressing travel emotions and the five senses.,LEÇON 6 Carnets de voyages
cosmopolite-a1-methode,page-122,speaking,"Dossier 6, Leçon 6","[lesson, exercise, grammar-box, picture-story]",writing-task,travel,A1,verified,pass,543,Students write and share a travel journal entry describing sensations and emotions.,Dossier 6　Leçon 6
cosmopolite-a1-methode,page-123,none,"Dossier 6, Cultures","[chapter-opener, reading-text, exercise]",listening-comprehension,communication,A1,verified,pass,307,Video-based comprehension on Francophonie statistics and worldwide French speaker distribution.,"logo « CULTURES », lettre C stylisée en grand médaillon bleu"
cosmopolite-a1-methode,page-124,none,"Dossier 6, Cultures","[reading-text, exercise, writing-prompt]",reading-comprehension,communication,A1,verified,pass,295,"Infographic reading on Francophonie growth, ranking regions and completing a cultural notebook.",Dossier 6　Cultures
cosmopolite-a1-methode,page-125,none,PROJETS,"[chapter-opener, reading-text, exercise, writing-prompt, speaking-prompt]",instructions,travel,A1,verified,pass,462,Class project: plan a virtual trip through a francophone country step by step.,bandeau gris PROJETS
cosmopolite-a1-methode,page-126,none,Dossier 6,"[exercise, listening-sheet, speaking-prompt, review]",listening-comprehension,travel,A1,verified,pass,325,DELF 6 practice: listening comprehension about a travel agency call plus oral exam drills.,Dossier 6 / DELF
cosmopolite-a1-methode,page-127,speaking,Dossier 7,"[chapter-opener, exercise, speaking-prompt]",speaking-task,mixed,A1,verified,pass,169,Discussion prompts on French-origin foods and store brands recognized worldwide.,"Décoration : logos blancs et bleus en forme de ""X"" entrelacés, sur fond vert olive."
cosmopolite-a1-methode,page-128,speaking,Dossier 7,"[chapter-opener, exercise, speaking-prompt]",instructions,mixed,A1,transcribed,fail,286,"Discussion on French events celebrated abroad, plus class project instructions and unit goals.",③ Quels événements français on peut fêter à l'étranger ?
cosmopolite-a1-methode,page-129,reading,Dossier 7 - Leçon 1,"[lesson, reading-text, exercise, vocabulary]",reading-comprehension,restaurant,A1,verified,pass,517,Reading TripAdvisor photos and a French menu to analyze a Bogota restaurant.,Logo « croix »/molécule bleu et vert olive
cosmopolite-a1-methode,page-130,none,Dossier 7 - Leçon 1,"[vocabulary, grammar-box, exercise, listening-sheet, speaking-prompt]",vocabulary,food,A1,verified,pass,692,Food vocabulary plus articles for precise vs. indefinite quantities on a menu.,Dossier 7 &nbsp; Leçon 1 &nbsp; logo dossier/leçon
cosmopolite-a1-methode,page-131,reading,Leçon 2,"[chapter-opener, lesson, reading-text, exercise, grammar-box]",reading-comprehension,shopping,A1,verified,pass,682,Reading a French grocery shop profile in Budapest and quantity expressions for shopping.,logo décoratif : motifs hexagonaux bleus et vert olive &nbsp; LEÇON 2 &nbsp; La France à B
cosmopolite-a1-methode,page-132,listening,Leçon 2,"[exercise, listening-sheet, grammar-box, speaking-prompt]",listening-comprehension,shopping,A1,verified,pass,663,"Listening to a shop conversation, comparing baskets, and using the pronoun en.",Dossier 7 &nbsp; Leçon 2 &nbsp; logo dossier/leçon
cosmopolite-a1-methode,page-133,reading,Leçon 3,"[chapter-opener, lesson, reading-text, exercise, grammar-box]",reading-comprehension,hobby,A1,verified,pass,548,Listening to a bookshop dialogue and reading survey results on French reading habits.,logo décoratif : motifs hexagonaux bleus et vert olive &nbsp; LEÇON 3 &nbsp; Les Français 
cosmopolite-a1-methode,page-134,reading,Leçon 3,"[exercise, reading-text, grammar-box, speaking-prompt]",fill-in,hobby,A1,verified,pass,620,Building reader profiles and using comparative structures to discuss reading habits.,Dossier 7 &nbsp; Leçon 3 &nbsp; logo dossier/leçon
cosmopolite-a1-methode,page-135,reading,Leçon 4,"[chapter-opener, lesson, reading-text, exercise, grammar-box]",reading-comprehension,profession,A1,verified,pass,566,"Reading about professionals who became chefs, using imparfait to describe past situations.",logo décoratif : motifs hexagonaux bleus et vert olive &nbsp; LEÇON 4 &nbsp; Retour aux so
cosmopolite-a1-methode,page-136,writing,Leçon 4,"[exercise, reading-text, grammar-box, writing-prompt]",listening-comprehension,profession,A1,verified,pass,608,Listening to a chef career-change report and using past time markers.,Dossier 7 &nbsp; Leçon 4 &nbsp; logo dossier/leçon
cosmopolite-a1-methode,page-137,reading,Leçon 5,"[lesson, reading-text, exercise, vocabulary, grammar-box]",reading-comprehension,shopping,A1,verified,pass,599,Reading about Chinese shoppers' views of Galeries Lafayette and clothing vocabulary.,Décoration : molécules/icônes bleues et vertes olive.
cosmopolite-a1-methode,page-138,listening,Dossier 7 Leçon 5,"[exercise, listening-sheet, grammar-box, vocabulary, speaking-prompt]",listening-comprehension,shopping,A1,verified,pass,574,Listening to Galeries Lafayette staff training interview and store vocabulary practice.,Badge en haut à droite : Dossier 7 Leçon 5
cosmopolite-a1-methode,page-139,reading,Leçon 6,"[lesson, reading-text, exercise, grammar-box]",reading-comprehension,city-places,A1,verified,pass,493,"Reading a magazine article praising 'little corners of France' abroad, with appreciation phrases.",Décoration : molécules/icônes bleues et vertes olive.
cosmopolite-a1-methode,page-140,listening,Dossier 7 Leçon 6,"[grammar-box, exercise, listening-sheet, audio-script, speaking-prompt]",listening-comprehension,mixed,A1,verified,pass,591,Listening to a radio show on French celebrations abroad and reciprocal verbs.,Badge en haut à droite : Dossier 7 Leçon 6
cosmopolite-a1-methode,page-141,listening,Dossier 7,"[chapter-opener, exercise, listening-sheet, speaking-prompt]",listening-comprehension,shopping,A1,transcribed,fail,462,Video segment on French brand names dominating a Tokyo metro station's shops.,"Grand « C » stylisé bleu, décoration circulaire."
cosmopolite-a1-methode,page-142,speaking,Dossier 7,"[exercise, vocabulary, speaking-prompt]",matching,shopping,A1,verified,pass,394,Matching French brand slogans to store photos and completing a cultural notebook.,Badge en haut à droite : Dossier 7 cultures
cosmopolite-a1-methode,page-143,none,,"[instructions, exercise, writing-prompt, speaking-prompt]",instructions,city-places,A1,verified,pass,488,Class project: plan and document a 'France in our city' discovery rally.,PROJETS
cosmopolite-a1-methode,page-144,speaking,Dossier 7,"[instructions, listening-sheet, speaking-prompt, exercise]",listening-comprehension,mixed,A1,verified,pass,442,DELF 7 practice: matching listening dialogues to pictures plus oral exam exercises.,Dossier 7
cosmopolite-a1-methode,page-145,none,Dossier 8,"[chapter-opener, instructions]",speaking-task,mixed,A1,verified,pass,227,Discussion prompts on French social gatherings and tourist activities to try.,Logo dossier (motif de croix/molécules bleu et blanc clair) en haut à gauche
cosmopolite-a1-methode,page-146,none,Dossier 8,"[chapter-opener, instructions]",instructions,school,A1,verified,pass,220,"Discussion on French language school offerings, plus class party project instructions.",3 Que proposent les écoles de français en France aux étudiants étrangers ?
cosmopolite-a1-methode,page-147,listening,"Dossier 8, Leçon 1","[lesson, instructions, exercise, listening-sheet, reading-text]",listening-comprehension,school,A1,verified,pass,487,Listening to language-school student testimonials about why they chose to study French.,Logo leçon (motif de croix/molécules orange et bleu)
cosmopolite-a1-methode,page-148,grammar,"Dossier 8, Leçon 1","[reading-text, grammar-box, exercise, speaking-prompt]",fill-in,school,A1,verified,pass,553,Reading a testimonial and using imparfait/passe compose/present to describe life changes.,Dossier 8  Leçon 1
cosmopolite-a1-methode,page-149,reading,Leçon 2,"[lesson, reading-text, exercise, grammar-box]",reading-comprehension,restaurant,A1,verified,pass,600,"Reading online reviews to characterize a restaurant's food, service, and atmosphere.",logo décoratif : molécules/points bleus et orange reliés en X &nbsp; LEÇON
cosmopolite-a1-methode,page-150,listening,"Dossier 8, Leçon 2","[exercise, listening-sheet, grammar-box, speaking-prompt, vocabulary]",listening-comprehension,restaurant,A1,verified,pass,635,Listening to a restaurant order dialogue and completing ordering-phrase expressions.,"logo décoratif : molécule orange/bleu, en haut à droite Dossier 8 &nbsp; Leçon 2"
cosmopolite-a1-methode,page-151,reading,"Dossier 8, Leçon 3","[chapter-opener, reading-text, exercise, speaking-prompt]",reading-comprehension,shopping,A1,verified,pass,559,Reading about costume shops in Kuala Lumpur for a costume party.,logo décoratif : molécules/points bleus et orange reliés en X &nbsp; LEÇON
cosmopolite-a1-methode,page-152,grammar,"Dossier 8, Leçon 3","[grammar-box, exercise, listening-sheet, speaking-prompt]",grammar,shopping,A1,verified,pass,654,Grammar on direct object pronouns and costume shop buying/renting vocabulary.,"logo décoratif : molécule, en haut à droite Dossier 8 &nbsp; Leçon 3"
cosmopolite-a1-methode,page-153,reading,"Dossier 8, Leçon 4","[chapter-opener, reading-text, exercise, grammar-box, speaking-prompt]",reading-comprehension,food,A1,transcribed,fail,578,"Reading about VizEat, a site for booking meals with local hosts abroad.",logo décoratif : molécules/points bleus et orange reliés en X &nbsp; LEÇON
cosmopolite-a1-methode,page-154,grammar,"Dossier 8, Leçon 4","[exercise, listening-sheet, grammar-box, reading-text, speaking-prompt]",listening-comprehension,food,A1,transcribed,fail,689,Listening to VizEat founder interview; grammar on tonic pronouns after prepositions.,"logo décoratif : molécule, en haut à droite Dossier 8 &nbsp; Leçon 4"
cosmopolite-a1-methode,page-155,listening,Leçon 5,"[chapter-opener, lesson, grammar-box, exercise, listening-sheet, speaking-prompt]",listening-comprehension,hobby,A1,verified,pass,468,Listening to a book-club discussion giving opinions about a French film.,Logo dossier : croix stylisée bleue et orange
cosmopolite-a1-methode,page-156,reading,Leçon 5,"[exercise, reading-text, grammar-box, speaking-prompt]",reading-comprehension,hobby,A1,verified,pass,621,Reading a forum thread recommending a French play and booking tips.,En haut à droite : Dossier 8 Leçon 5
cosmopolite-a1-methode,page-157,reading,Leçon 6,"[chapter-opener, lesson, reading-text, exercise, speaking-prompt]",reading-comprehension,hobby,A1,verified,pass,555,Reading party-theme suggestions from a brainstorming website for an event.,Logo dossier : croix stylisée bleue et orange
cosmopolite-a1-methode,page-158,listening,Leçon 6,"[exercise, listening-sheet, grammar-box, vocabulary, speaking-prompt]",listening-comprehension,hobby,A1,verified,pass,511,Listening to friends planning a birthday party; grammar on pronouns lui/leur.,En haut à droite : Dossier 8 Leçon 6
cosmopolite-a1-methode,page-159,none,Cultures,"[chapter-opener, reading-text, exercise, listening-sheet, vocabulary]",listening-comprehension,hobby,A1,verified,pass,599,Watching a video presentation of a cultural events program in Paris.,Grande lettre stylisée « C » bleue : ULTURES
cosmopolite-a1-methode,page-160,none,Cultures,"[reading-text, exercise, vocabulary, writing-prompt, review]",reading-comprehension,hobby,A1,verified,pass,425,Reading and matching party types on an event-planning website; writing invitation.,En haut à droite : Dossier 8 Cultures
cosmopolite-a1-methode,page-161,none,,"[instructions, exercise, writing-prompt, speaking-prompt]",instructions,hobby,A1,verified,pass,485,Class project instructions for planning an end-of-course celebration party.,PROJETS
cosmopolite-a1-methode,page-162,none,Dossier 8,"[exercise, reading-text, speaking-prompt, review]",reading-comprehension,food,A1,verified,pass,396,DELF exam practice: reading about a meal-sharing site plus oral exercises.,Dossier 8
cosmopolite-a1-methode,page-163,grammar,Dossier 0,"[chapter-opener, exercise, grammar-box, wordlist]",fill-in,mixed,A1,verified,pass,548,"Workbook exercises: greetings, spelling, country capitals, numbers, months, and days.",S'EXERCER
cosmopolite-a1-methode,page-164,grammar,Dossier 1,"[chapter-opener, exercise, grammar-box, wordlist]",fill-in,personal-info,A1,verified,pass,435,"Workbook exercises on greetings, articles, question words, and phone numbers.",Dossier 1
cosmopolite-a1-methode,page-165,grammar,Dossier 1,"[exercise, grammar-box, wordlist]",fill-in,personal-info,A1,verified,pass,522,"Exercises on nationalities, professions, and personal-information question forms.",Dossier 1
cosmopolite-a1-methode,page-166,grammar,Dossier 1,"[exercise, grammar-box, wordlist]",fill-in,personal-info,A1,verified,pass,409,"Exercises on possessive adjectives, verb conjugation, and registration forms.",Dossier 1
cosmopolite-a1-methode,page-167,none,Dossier 1,"[vocabulary, review]",vocabulary,personal-info,A1,verified,pass,467,"Reference expressions for greetings, introductions, and sharing personal details.",Dossier 1
cosmopolite-a1-methode,page-168,grammar,Dossier 2,"[chapter-opener, exercise, grammar-box]",fill-in,travel,A1,verified,pass,446,Exercises on prepositions for countries/cities and articles describing a city.,S'EXERCER
cosmopolite-a1-methode,page-169,grammar,Dossier 2,"[exercise, grammar-box]",fill-in,city-places,A1,verified,pass,716,"Exercises on location prepositions, cardinal directions, transport verbs, and negation.",Dossier 2
cosmopolite-a1-methode,page-170,grammar,Dossier 2,"[exercise, grammar-box, dialogue]",fill-in,personal-info,A1,verified,pass,616,"Exercises on habiter, demonstratives, verb venir, and dialogue reordering.",Dossier 2
cosmopolite-a1-methode,page-171,none,Dossier 2,"[vocabulary, review]",vocabulary,travel,A1,verified,pass,557,"Reference expressions for travel, city locations, directions, and lodging.",Dossier 2
cosmopolite-a1-methode,page-172,grammar,Dossier 3,"[chapter-opener, exercise, grammar-box, wordlist]",fill-in,family,A1,verified,pass,504,"Exercises on possessive adjectives, family vocabulary, and family descriptions.",Dossier 3
cosmopolite-a1-methode,page-173,none,Dossier 3,"[exercise, vocabulary, listening-sheet, grammar-box]",fill-in,mixed,A1,verified,pass,563,"Exercises on personality adjectives, describing people, and expressing likes/dislikes.",7. Lisez les phrases. Complétez avec l'adjectif qui convient. Faites les transformations n
cosmopolite-a1-methode,page-174,none,Dossier 3,"[exercise, grammar-box, vocabulary]",fill-in,mixed,A1,verified,pass,626,"Exercises on professions, hobbies with faire, pronouns, and body aches.",Leçon 4
cosmopolite-a1-methode,page-175,none,Dossier 3,"[vocabulary, wordlist]",vocabulary,mixed,A1,verified,pass,429,"Reference expressions for family, personal traits, and hobbies/preferences.",EXPRESSIONS UTILES
cosmopolite-a1-methode,page-176,none,Dossier 4,"[exercise, listening-sheet, reading-text, vocabulary]",fill-in,time-dates,A1,verified,pass,610,"Exercises on telling time, a safari schedule, and reflexive verbs.",S'EXERCER
cosmopolite-a1-methode,page-177,none,Dossier 4,"[exercise, grammar-box, listening-sheet]",fill-in,daily-routine,A1,verified,pass,643,"Exercises on verbs lire/écrire, frequency, the pronoun on, and modals.",d. Marc se connecte à Internet tard le soir.
cosmopolite-a1-methode,page-178,none,Dossier 4,"[exercise, listening-sheet, grammar-box]",speaking-task,communication,A1,verified,pass,686,Speaking and grammar exercises on questions and proposing/accepting outings.,Exemple : Elle peut. Elle peut. → Identiques.
cosmopolite-a1-methode,page-179,none,Dossier 4,"[vocabulary, review]",vocabulary,daily-routine,A1,verified,pass,580,"Reference expressions for daily routines, work life, and social outings.",Dossier 4
cosmopolite-a1-methode,page-180,grammar,Dossier 5,"[exercise, grammar-box]",fill-in,school,A1,verified,pass,610,"Exercises on the passé composé, time expressions, and near tenses.",S'EXERCER
cosmopolite-a1-methode,page-181,grammar,Dossier 5,"[exercise, grammar-box, reading-text]",fill-in,mixed,A1,verified,pass,577,"Fill-in exercises: dire/venir verbs, numbers, writer biography, physical descriptions.",Dossier 5
cosmopolite-a1-methode,page-182,grammar,Dossier 5,"[exercise, grammar-box, reading-text]",fill-in,mixed,A1,verified,pass,634,"Physical description, biography, imparfait/actual events table, word order, imperative table.",Dossier 5
cosmopolite-a1-methode,page-183,none,Dossier 5,"[exercise, vocabulary, review]",vocabulary,mixed,A1,verified,pass,482,Advice-giving exercise plus vocabulary lists for learning French and describing people.,Dossier 5
cosmopolite-a1-methode,page-184,grammar,Dossier 6,"[exercise, grammar-box]",fill-in,travel,A1,verified,pass,602,"Il faut obligations, future-tense travel email, country geography quiz, pronoun y practice.",S'EXERCER
cosmopolite-a1-methode,page-185,grammar,Dossier 6,"[exercise, grammar-box, reading-text]",fill-in,travel,A1,verified,pass,669,"Adjective word-order practice, city-photo matching, -ir verb conjugation, adjective placement.",Dossier 6
cosmopolite-a1-methode,page-186,grammar,Dossier 6,"[exercise, grammar-box, reading-text, vocabulary]",fill-in,weather,A1,verified,pass,638,"Adjective placement, weather forecasts, nasal-vowel listening, emotions and sensations.","Encadré en pointillés, pastille « b » ; icône : trois pastilles rose/jaune/bleu ; photo ro"
cosmopolite-a1-methode,page-187,none,Dossier 6,"[exercise, vocabulary, wordlist]",vocabulary,travel,A1,verified,pass,587,"Listening practice plus travel, city, weather, and emotion vocabulary reference lists.",Onglet en haut à droite : Dossier 6
cosmopolite-a1-methode,page-188,grammar,Dossier 7,"[chapter-opener, exercise, grammar-box]",fill-in,food,A1,verified,pass,606,"Food vocabulary matching, partitive articles, [p]/[b] sounds, quantities, dialogue ordering.",S'EXERCER
cosmopolite-a1-methode,page-189,grammar,Dossier 7,"[exercise, grammar-box, reading-text]",fill-in,mixed,A1,verified,pass,626,"Bookshop dialogue, comparatives on reading, imparfait correction, MasterChef biography.",Sons du français ▶ p. 131
cosmopolite-a1-methode,page-190,grammar,Dossier 7,"[exercise, vocabulary, grammar-box]",fill-in,shopping,A1,verified,pass,670,"Clothes-shop dialogues, outfit-ad matching, [ʒ]/[ʃ] sounds, reciprocal verbs, appreciation.",Leçon 5
cosmopolite-a1-methode,page-191,none,Dossier 7,"[exercise, listening-sheet, vocabulary, review]",vocabulary,mixed,A1,verified,pass,531,"Intonation listening exercise plus menu, book, clothing, and appreciation vocabulary.",Onglet en haut à gauche : Dossier 7
cosmopolite-a1-methode,page-192,none,Dossier 8,"[chapter-opener, exercise, grammar-box]",fill-in,restaurant,A1,verified,pass,640,"Life-change narratives, restaurant review adjectives, restaurant-order dialogue reordering.",Bandeau bleu en haut : S'EXERCER
cosmopolite-a1-methode,page-193,none,Dossier 8,"[exercise, grammar-box, listening-sheet]",fill-in,restaurant,A1,verified,pass,709,"Restaurant dialogue conclusion, matching responses, COD pronouns, relative pronouns qui/que.",Onglet en haut à droite : Dossier 8
cosmopolite-a1-methode,page-194,none,Dossier 8,"[exercise, grammar-box]",fill-in,mixed,A1,verified,pass,670,"Relative pronouns, tonic pronouns for a VizEat dinner, opinion structures, advice, COI pronouns.",Onglet en haut à droite : Dossier 8
cosmopolite-a1-methode,page-195,none,Dossier 8,"[exercise, listening-sheet, vocabulary, review]",vocabulary,mixed,A1,verified,pass,590,"COI pronoun practice, [w]/[ɥ] sounds, plus learning-French, restaurant, film-advice vocabulary.",Onglet en haut à gauche : Dossier 8
cosmopolite-a1-methode,page-196,listening,DELF A1,"[exercise, listening-sheet]",listening-comprehension,mixed,A1,verified,pass,297,"DELF listening exam: phone message about an outing, store sale announcement.",DELF A1
cosmopolite-a1-methode,page-197,listening,DELF A1,"[exercise, listening-sheet]",listening-comprehension,mixed,A1,verified,pass,367,"DELF listening exam: catering order message, five dialogues matched to pictures.",DELF A1
cosmopolite-a1-methode,page-198,reading,DELF A1,"[exercise, reading-text]",reading-comprehension,personal-info,A1,verified,pass,299,DELF reading exam: email introduction from new pen pal Saïdou.,Compréhension des écrits                                                                  
cosmopolite-a1-methode,page-199,reading,DELF A1,"[exercise, reading-text]",reading-comprehension,city-places,A1,verified,pass,408,"DELF reading exam: friend's email inviting to the pool, with route map.",DELF A1
cosmopolite-a1-methode,page-200,reading,DELF A1,"[exercise, reading-text]",reading-comprehension,school,A1,verified,pass,485,"DELF reading exam: language school's cultural program, Erasmus+ article.",Exercice 3                                                                                
cosmopolite-a1-methode,page-201,writing,DELF A1,"[exercise, reading-text, writing-prompt]",writing-task,mixed,A1,verified,pass,348,"DELF writing exam: course registration form, reply email describing your country.",DELF A1
cosmopolite-a1-methode,page-202,speaking,DELF A1,"[exercise, speaking-prompt]",speaking-task,mixed,A1,verified,pass,262,"DELF speaking exam: personal interview, info exchange, tourist-office roleplay.",Production orale                                                                          
cosmopolite-a1-methode,page-203,listening,Dossier 1,"[grammar-box, exercise, listening-sheet, vocabulary]",none,personal-info,A1,verified,pass,403,"Phonetics précis: sound [y], syllable stress, silent letters, liaison (Dossier 1).",PRÉCIS
cosmopolite-a1-methode,page-204,listening,Dossier 2 / Dossier 3,"[grammar-box, exercise, listening-sheet, vocabulary]",none,personal-info,A1,verified,pass,448,Phonetics précis: sounds [ə]/[e] and [ɛ] with dictation drills (Dossiers 2-3).,DOSSIER 2
cosmopolite-a1-methode,page-205,listening,Dossier 4,"[grammar-box, exercise, listening-sheet, vocabulary]",none,family,A1,verified,pass,390,Phonetics précis: sounds [ø] and [ɔ̃] with dictation drills (Dossier 4).,PRÉCIS
cosmopolite-a1-methode,page-206,listening,Dossier 5 / Dossier 6,"[grammar-box, exercise, listening-sheet, vocabulary]",none,mixed,A1,verified,pass,518,Phonetics précis: sounds [ɛ̃] and [ɑ̃] with dictation drills (Dossiers 5-6).,<!-- Faint show-through/ghosting from the printed reverse side of the leaf is visible over
cosmopolite-a1-methode,page-207,listening,Dossier 7,"[grammar-box, exercise, listening-sheet, vocabulary]",none,shopping,A1,verified,pass,487,"Phonetics précis: sounds [p]/[b], [ɛ̃]/[ɑ̃], [ʒ]/[ʃ] drills (Dossier 7).",PRÉCIS
cosmopolite-a1-methode,page-208,listening,Dossier 7 / Dossier 8,"[grammar-box, exercise, listening-sheet, vocabulary]",none,mixed,A1,verified,pass,274,"Phonetics précis: [ʒ] spellings, [j]/[w]/[ɥ] sounds, [o]/[ɔ] odd-one-out (Dossiers 7-8).",<!-- Very faint show-through/ghosting from the printed reverse side of the leaf is visible
cosmopolite-a1-methode,page-209,grammar,Précis de grammaire,"[chapter-opener, grammar-box]",none,mixed,A1,verified,pass,396,"Grammar précis: articles (indefinite, definite, partitive, contracted), demonstratives.","Bandeau bleu en haut de page, avec liseré blanc et orange ; décoration de trois cercles bl"
cosmopolite-a1-methode,page-210,grammar,Précis de grammaire,[grammar-box],none,family,A1,verified,pass,397,Grammar précis: possessive and interrogative adjectives; common noun gender/number rules.,3. Les adjectifs possessifs
cosmopolite-a1-methode,page-211,grammar,Précis de grammaire,[grammar-box],none,mixed,A1,verified,pass,470,"Reference tables: profession nouns, country names, and adjective gender agreement rules.","Bandeau bleu en haut de page avec bannière ""PRÉCIS"" (ovale jaune) et décoration de cercles"
cosmopolite-a1-methode,page-212,grammar,Précis de grammaire,[grammar-box],none,travel,A1,verified,pass,474,"Reference: adjective plural/placement rules and prepositions for countries, cities, and location.",2. Le pluriel des adjectifs qualificatifs
cosmopolite-a1-methode,page-213,grammar,Précis de grammaire,[grammar-box],none,travel,A1,verified,pass,523,"Reference: transport prepositions (en/à) and personal, tonic, COD/COI pronouns overview.","Bandeau bleu en haut de page avec bannière ""PRÉCIS"" (ovale jaune) et décoration de cercles"
cosmopolite-a1-methode,page-214,grammar,Précis de grammaire,[grammar-box],none,personal-info,A1,verified,pass,329,"Reference: pronoun placement, relative pronouns qui/que, and c'est vs il/elle est.",4. La place des pronoms
cosmopolite-a1-methode,page-215,grammar,,[grammar-box],none,daily-routine,A1,verified,pass,659,Reference: pronominal verbs and present-tense conjugation patterns (one to three verb bases).,PRÉCIS
cosmopolite-a1-methode,page-216,grammar,,[grammar-box],none,mixed,A1,verified,pass,438,"Reference: passé composé, imparfait formation/uses, and intro to futur simple.",Le passé composé : auxiliaire avoir ou être + participe passé
cosmopolite-a1-methode,page-217,grammar,,[grammar-box],none,mixed,A1,verified,pass,398,"Reference: futur simple irregulars, imperative mood, adverbs, and comparison structures.",PRÉCIS
cosmopolite-a1-methode,page-218,grammar,,[grammar-box],none,mixed,A1,verified,pass,559,"Reference: quantity expressions, time markers, question forms, and negation patterns.",L'expression de la quantité
cosmopolite-a1-methode,page-219,grammar,,"[grammar-box, vocabulary]",none,none,A1,verified,pass,357,"Conjugation charts for être, avoir, aller, pouvoir, devoir, vouloir, faire, prendre verbs.",PRÉCIS
cosmopolite-a1-methode,page-220,grammar,,"[grammar-box, vocabulary]",none,none,A1,verified,pass,357,"Conjugation charts for venir, parler, voir, choisir, écrire, sortir, réfléchir, connaître verbs.",Présent  Passé composé  Imparfait  Futur  Impératif
cosmopolite-a1-methode,page-221,none,,[vocabulary],vocabulary,city-places,A1,transcribed,fail,208,"Map of France showing regions, regional capitals, neighboring countries, and seas.",Carte de la France
cosmopolite-a1-methode,page-222,none,,[vocabulary],vocabulary,travel,A1,transcribed,fail,235,"Map of Europe showing countries, EU membership status, seas, and scale.",Carte de l'Europe
cosmopolite-a1-methode,page-223,none,,[vocabulary],vocabulary,city-places,A1,verified,pass,296,"Map of Paris showing arrondissements, monuments, parks, gates, and transport access.",Plan de Paris
cosmopolite-a1-methode,page-224,none,,[cover],cover,none,A1,verified,pass,302,"Back cover: Cosmopolite 1 course description, A1 materials list, and publisher details.",Cosmopolite 1
tricolore-1-5th-edition,page-001,none,,[cover],cover,none,mixed,verified,pass,11,"Front cover of Tricolore 1, 5th edition, listing the three authors.",Tricolore
tricolore-1-5th-edition,page-002,none,,[intro],none,none,,verified,pass,13,Blank page.,"<!-- this page is blank (verified: solid white, no text or marks) --"
tricolore-1-5th-edition,page-003,none,,[cover],cover,none,,verified,pass,13,"Title page repeating book title, edition, authors, and Oxford University Press.",Tricolore
tricolore-1-5th-edition,page-004,none,,[intro],none,none,,verified,pass,361,"Copyright, publication history, and acknowledgements for the 5th edition.",OXFORD
tricolore-1-5th-edition,page-005,none,,"[picture-story, vocabulary]",vocabulary,travel,A1,verified,pass,294,"Illustrated map of France with neighbouring countries, cities, rivers, and mountains.",A1 (inferred)
tricolore-1-5th-edition,page-006,none,,[toc],none,none,mixed,verified,pass,929,"Table of contents for Unites 1-3: greetings, numbers, family, home.",Table des matières
tricolore-1-5th-edition,page-007,none,,[toc],none,none,mixed,verified,pass,880,"Table of contents continued for Unites 4-8: animals, festivals, weather, school.",A1 (inferred)
tricolore-1-5th-edition,page-008,none,,[toc],none,none,mixed,verified,pass,843,"Table of contents continued for Unites 9-10 plus Au choix, Grammaire, Glossaire sections.",Table des matières
tricolore-1-5th-edition,page-009,none,,"[intro, instructions]",instructions,none,,verified,pass,506,"Explains the course's icons: Dossier-langue, Strategies, Phonetique, Sommaire, Glossaire.",Course information
tricolore-1-5th-edition,page-010,listening,Unité 1,"[chapter-opener, exercise, dialogue]",listening-comprehension,personal-info,A1,verified,pass,254,"Greeting dialogues to repeat, plus a listening task on how six people are feeling.",unité 1 Bonjour!
tricolore-1-5th-edition,page-011,speaking,Unité 1,"[exercise, dialogue, speaking-prompt, grammar-box]",fill-in,personal-info,A1,transcribed,fail,579,Pair speaking on ages using a number diagram; fill-in greeting conversation practice.,"(running header, top right) 1 Bonjour!"
