collection,unit,section,content_type,activity_type,topic,level,status,qa,word_count,summary,title
goethe-a1-sd1-vocabulary-list,page-026,vocabulary,[vocabulary],vocabulary,mixed,A1,verified,pass,447,"Alphabetical word list W, Z with example sentences.",INVENTARE
goethe-a1-sd1-vocabulary-list,page-027,vocabulary,[vocabulary],vocabulary,mixed,A1,verified,pass,90,Alphabetical word list Z with example sentences.,INVENTARE
goethe-a1-sd1-vocabulary-list,page-028,,[intro],instructions,none,A1,verified,pass,153,Literature and references section listing source publications.,LITERATUR
goethe-a1-sd1-vocabulary-list,page-029,,[],none,none,A1,verified,pass,24,Blank colored divider page with no printed content.,<!-- This page contains no text. It is a solid magenta/purple color page (blank divider / 
goethe-a1-fit1-exam-training-1,page-001,,[cover],cover,none,A1,verified,pass,22,Front cover of Goethe-Zertifikat A1 Fit in Deutsch 1 practice set.,A1
goethe-a1-fit1-exam-training-1,page-002,,[cover],cover,none,A1,verified,pass,8,Copyright and edition notice page.,überarbeitete Auflage von 2011
goethe-a1-fit1-exam-training-1,page-003,,[toc],instructions,none,A1,verified,pass,107,Table of contents for candidate and examiner sheets.,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-1,page-004,,[],none,none,A1,verified,pass,2,Blank page.,Seite 2
goethe-a1-fit1-exam-training-1,page-005,,[intro],instructions,none,A1,verified,pass,166,Foreword describing the Fit in Deutsch 1 A1 exam.,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-1,page-006,,[],none,none,A1,verified,pass,2,Blank page.,Seite 4
goethe-a1-fit1-exam-training-1,page-007,hoeren,"[intro, instructions]",instructions,none,A1,verified,pass,37,Listening section intro and general instructions.,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-1,page-008,hoeren,"[instructions, exercise]",multiple-choice,communication,A1,verified,pass,63,Listening Part 1 instructions and worked example about phone messages.,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-1,page-009,hoeren,"[instructions, exercise]",multiple-choice,communication,A1,verified,pass,91,Listening tasks 1-2 on a phone thank-you message and call-back.,Hören
goethe-a1-fit1-exam-training-1,page-010,hoeren,"[exercise, listening-sheet]",multiple-choice,school,A1,verified,pass,167,Listening tasks 3-4 about school subjects and where Karl is.,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-1,page-011,hoeren,[exercise],multiple-choice,hobby,A1,verified,pass,70,Listening tasks 5-6 about going out and film start time.,Hören
goethe-a1-fit1-exam-training-1,page-012,hoeren,"[instructions, exercise, listening-sheet]",true-false,health,A1,verified,pass,108,Listening Part 2 true/false tasks 7-9 about illness.,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-1,page-013,hoeren,"[exercise, listening-sheet, instructions]",true-false,hobby,A1,verified,pass,82,Listening true/false tasks 10-12 about studying and football.,Hören
goethe-a1-fit1-exam-training-1,page-014,,[],none,none,A1,verified,pass,2,Blank page.,Seite 12
goethe-a1-fit1-exam-training-1,page-015,lesen,"[intro, instructions]",instructions,none,A1,verified,pass,47,Reading section intro and instructions.,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-1,page-016,lesen,"[exercise, reading-text]",reading-comprehension,travel,A1,verified,pass,186,Reading Part 1 two newspaper ads about train travel and study abroad.,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-1,page-017,lesen,"[instructions, exercise]",multiple-choice,travel,A1,verified,pass,173,Reading tasks 1-6 multiple-choice on the two advertisements.,Lesen
goethe-a1-fit1-exam-training-1,page-018,lesen,"[reading-text, exercise]",reading-comprehension,family,A1,verified,pass,178,Reading Part 2 two teenager self-descriptions about family and home.,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-1,page-019,lesen,[exercise],true-false,family,A1,verified,pass,108,Reading true/false tasks 7-12 on the teenager descriptions.,Lesen
goethe-a1-fit1-exam-training-1,page-020,,[],none,none,A1,verified,pass,2,Blank page.,Seite 18
goethe-a1-fit1-exam-training-1,page-021,schreiben,[instructions],instructions,none,A1,verified,pass,44,Writing section intro and instructions.,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-1,page-022,schreiben,[writing-prompt],writing-task,communication,A1,verified,pass,89,"Writing prompt: reply to Natascha's pen-pal email, at least 30 words.",Fit in Deutsch · 1
goethe-a1-fit1-exam-training-1,page-023,sprechen,"[intro, instructions]",instructions,none,A1,verified,pass,30,Speaking section intro and instructions.,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-1,page-024,,[],none,none,A1,verified,pass,2,Blank page.,Seite 22
goethe-a1-fit1-exam-training-1,page-025,sprechen,[speaking-prompt],speaking-task,personal-info,A1,verified,pass,31,"Speaking Part 1 self-introduction word card (name, age, hobby).",Sprechen
goethe-a1-fit1-exam-training-1,page-026,sprechen,[speaking-prompt],speaking-task,home,A1,verified,pass,36,Speaking Part 2 theme card: Wohnen (living/home).,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-1,page-027,sprechen,[speaking-prompt],speaking-task,home,A1,verified,pass,196,Speaking Part 2 prompt cards with words on the home theme.,Sprechen
goethe-a1-fit1-exam-training-1,page-028,sprechen,[speaking-prompt],speaking-task,family,A1,verified,pass,33,Speaking Part 2 theme card: Familie (family).,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-1,page-029,sprechen,[speaking-prompt],speaking-task,family,A1,verified,pass,153,Speaking Part 2 six word cards on the family theme.,Sprechen
goethe-a1-fit1-exam-training-1,page-030,sprechen,[speaking-prompt],speaking-task,mixed,A1,verified,pass,185,Speaking Part 3 example picture cards with objects and symbols.,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-1,page-031,sprechen,[speaking-prompt],speaking-task,mixed,A1,verified,pass,203,Speaking Part 3 six picture cards showing everyday objects.,Sprechen
goethe-a1-fit1-exam-training-1,page-032,,[],none,none,A1,verified,pass,2,Blank page.,Seite 30
goethe-a1-fit1-exam-training-1,page-033,,[toc],instructions,none,A1,verified,pass,75,Examiner sheets table of contents.,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-1,page-034,hoeren,"[instructions, listening-sheet]",listening-comprehension,none,A1,verified,pass,218,Listening transcripts for Part 1 phone messages.,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-1,page-035,hoeren,"[instructions, listening-sheet]",listening-comprehension,none,A1,verified,pass,293,Listening transcripts for Part 2 dialogues.,Hören
goethe-a1-fit1-exam-training-1,page-036,answer-key,[answer-key],answer-key,none,A1,verified,pass,392,Answer key for listening and reading plus writing rubric.,Fit in Deutsch 1
goethe-a1-fit1-exam-training-1,page-037,schreiben,"[instructions, answer-key]",instructions,none,A1,verified,pass,300,Writing assessment criteria and scoring guidance.,Schreiben
goethe-a1-fit1-exam-training-1,page-038,sprechen,"[instructions, speaking-prompt]",instructions,none,A1,verified,pass,195,Speaking exam procedure notes and moderator introduction.,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-1,page-039,sprechen,"[speaking-prompt, instructions]",instructions,personal-info,A1,verified,pass,116,Speaking Part 1 examiner guidance for self-introduction.,Sprechen
goethe-a1-fit1-exam-training-1,page-040,sprechen,"[speaking-prompt, instructions]",instructions,none,A1,verified,pass,282,Speaking Part 2 examiner guidance and example question.,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-1,page-041,sprechen,"[instructions, speaking-prompt]",instructions,none,A1,verified,pass,261,Speaking Part 3 examiner guidance and example prompt.,Sprechen
goethe-a1-fit1-exam-training-1,page-042,sprechen,[answer-key],instructions,none,A1,verified,pass,196,Speaking assessment criteria and point scale.,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-1,page-043,,[intro],instructions,none,A1,verified,pass,120,Overall scoring overview across all exam modules.,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-1,page-044,hoeren,[listening-sheet],answer-key,none,A1,verified,pass,483,"Answer sheet for listening, reading and writing results.",Fit in Deutsch 1
goethe-a1-fit1-exam-training-1,page-045,schreiben,"[writing-prompt, answer-key]",writing-task,communication,A1,verified,pass,121,Writing answer sheet with ruled area and scoring grid.,Barcode: 26855
goethe-a1-fit1-exam-training-1,page-046,sprechen,"[answer-key, listening-sheet]",answer-key,none,A1,verified,pass,361,Speaking assessment sheet with per-candidate scoring columns.,Fit in Deutsch 1
goethe-a1-fit1-exam-training-1,page-047,,[instructions],answer-key,none,A1,verified,pass,250,Overall results sheet with grade scale.,24545
goethe-a1-fit1-exam-training-1,page-048,,[],none,none,A1,verified,pass,2,Blank page.,Seite 46
goethe-a1-fit1-exam-training-1,page-049,,[],none,none,A1,verified,pass,2,Blank page.,Seite 47
goethe-a1-fit1-exam-training-1,page-050,,[],none,none,A1,verified,pass,2,Blank page.,Seite 48
goethe-a1-fit1-exam-training-1,page-051,,[],none,none,A1,verified,pass,7,Blank page with no printed content.,<!-- blank page: no printed content --
goethe-a1-fit1-exam-training-1,page-052,,[cover],cover,none,A1,verified,pass,8,Back cover with Goethe-Institut address.,Goethe-Institut e.V.
goethe-a1-fit1-exam-training-2,page-001,,[cover],cover,none,A1,verified,pass,22,Cover page for Goethe A1 Fit in Deutsch 1 practice set 02,A1
goethe-a1-fit1-exam-training-2,page-002,,[intro],none,none,A1,verified,pass,8,Edition and copyright notice,überarbeitete Auflage von 2017
goethe-a1-fit1-exam-training-2,page-003,,[toc],instructions,none,A1,verified,pass,110,Table of contents for candidate and examiner sheets,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-2,page-004,,[],none,none,A1,verified,pass,2,Blank page with footer only,Seite 2
goethe-a1-fit1-exam-training-2,page-005,,[intro],instructions,none,A1,verified,pass,168,Foreword describing the Fit in Deutsch 1 exam,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-2,page-006,,[],none,none,A1,verified,pass,2,Blank page with footer only,Seite 4
goethe-a1-fit1-exam-training-2,page-007,hoeren,"[intro, instructions]",instructions,none,A1,verified,pass,37,Listening section intro and instructions,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-2,page-008,hoeren,"[instructions, exercise]",listening-comprehension,communication,A1,verified,pass,75,Listening Part 1 instructions with phone-message example task,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-2,page-009,hoeren,"[instructions, exercise, listening-sheet]",listening-comprehension,hobby,A1,verified,pass,112,"Listening tasks 1-2 on plans and availability, multiple choice",Hören
goethe-a1-fit1-exam-training-2,page-010,hoeren,"[exercise, listening-sheet]",listening-comprehension,travel,A1,verified,pass,95,"Listening tasks 3-4 on transport and party items, multiple choice",Fit in Deutsch · 1
goethe-a1-fit1-exam-training-2,page-011,hoeren,"[exercise, listening-sheet]",listening-comprehension,hobby,A1,verified,pass,80,Listening tasks 5-6 on music and music school location,Hören
goethe-a1-fit1-exam-training-2,page-012,hoeren,"[instructions, exercise]",listening-comprehension,school,A1,verified,pass,109,Listening Part 2 true-false tasks 7-9 on schoolwork help,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-2,page-013,hoeren,"[exercise, listening-sheet, instructions]",listening-comprehension,personal-info,A1,verified,pass,80,Listening true-false tasks 10-12 on moving and birthday,Hören
goethe-a1-fit1-exam-training-2,page-014,,[],none,none,A1,verified,pass,2,Blank page with footer only,Seite 12
goethe-a1-fit1-exam-training-2,page-015,lesen,"[intro, instructions]",instructions,none,A1,verified,pass,47,Reading section intro and instructions,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-2,page-016,lesen,"[instructions, reading-text, exercise]",reading-comprehension,hobby,A1,verified,pass,213,Reading Part 1 two newspaper ads: film casting and school club,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-2,page-017,lesen,"[exercise, instructions]",multiple-choice,hobby,A1,verified,pass,162,Reading tasks 1-6 multiple choice on the two ads,Lesen
goethe-a1-fit1-exam-training-2,page-018,lesen,"[reading-text, exercise]",reading-comprehension,personal-info,A1,verified,pass,190,Reading Part 2 two teenager self-descriptions,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-2,page-019,lesen,[exercise],true-false,daily-routine,A1,verified,pass,126,Reading true-false tasks 7-12 on the descriptions,Lesen
goethe-a1-fit1-exam-training-2,page-020,,[],none,none,A1,verified,pass,13,Blank page with footer only,<!-- This page is blank apart from the page footer. --
goethe-a1-fit1-exam-training-2,page-021,schreiben,[instructions],instructions,none,A1,verified,pass,44,Writing section intro and instructions,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-2,page-022,schreiben,[writing-prompt],writing-task,vacation,A1,verified,pass,98,"Writing prompt: reply to email about holidays, min 30 words",Fit in Deutsch · 1
goethe-a1-fit1-exam-training-2,page-023,sprechen,"[instructions, speaking-prompt]",instructions,none,A1,verified,pass,30,Speaking section intro and instructions,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-2,page-024,,[],none,none,A1,verified,pass,13,Blank page with footer only,<!-- This page is intentionally blank apart from the footer. --
goethe-a1-fit1-exam-training-2,page-025,sprechen,[speaking-prompt],speaking-task,personal-info,A1,verified,pass,31,Speaking Part 1 self-introduction prompt card with cues,Sprechen
goethe-a1-fit1-exam-training-2,page-026,sprechen,[speaking-prompt],speaking-task,travel,A1,verified,pass,33,Speaking Part 2 topic card: travel,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-2,page-027,sprechen,[speaking-prompt],speaking-task,travel,A1,verified,pass,208,Speaking Part 2 word cards on the theme of travel,Sprechen
goethe-a1-fit1-exam-training-2,page-028,sprechen,[speaking-prompt],speaking-task,health,A1,verified,pass,34,Speaking Part 2 topic card: health,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-2,page-029,sprechen,[speaking-prompt],speaking-task,health,A1,verified,pass,174,Speaking Part 2 word cards on the theme of health,Sprechen
goethe-a1-fit1-exam-training-2,page-030,sprechen,[speaking-prompt],speaking-task,mixed,A1,verified,pass,159,Speaking Part 3 picture cards for requests and questions,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-2,page-031,sprechen,[speaking-prompt],speaking-task,mixed,A1,verified,pass,93,Speaking Part 3 more picture cards for requests and questions,Sprechen
goethe-a1-fit1-exam-training-2,page-032,,[],none,none,A1,verified,pass,2,Blank page with footer only,Seite 30
goethe-a1-fit1-exam-training-2,page-033,,[toc],instructions,none,A1,verified,pass,75,Examiner sheets table of contents,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-2,page-034,hoeren,[listening-sheet],listening-comprehension,mixed,A1,verified,pass,262,Listening transcripts Part 1 phone messages,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-2,page-035,hoeren,"[instructions, listening-sheet]",listening-comprehension,mixed,A1,verified,pass,357,Listening transcripts Part 2 dialogues,Hören
goethe-a1-fit1-exam-training-2,page-036,answer-key,[answer-key],answer-key,none,A1,verified,pass,394,"Answer key for listening, reading and writing rating",16298
goethe-a1-fit1-exam-training-2,page-037,schreiben,[instructions],instructions,none,A1,verified,pass,297,Writing assessment criteria and scoring guide,Schreiben
goethe-a1-fit1-exam-training-2,page-038,sprechen,[instructions],instructions,none,A1,verified,pass,195,Speaking exam administration notes and moderator script,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-2,page-039,sprechen,"[instructions, speaking-prompt]",instructions,personal-info,A1,verified,pass,108,Speaking Part 1 examiner guidance for self-introduction,Sprechen
goethe-a1-fit1-exam-training-2,page-040,sprechen,"[speaking-prompt, instructions]",instructions,travel,A1,verified,pass,284,Speaking Part 2 examiner guidance and example card,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-2,page-041,sprechen,"[instructions, speaking-prompt]",instructions,mixed,A1,verified,pass,259,Speaking Part 3 examiner guidance and closing script,Sprechen
goethe-a1-fit1-exam-training-2,page-042,sprechen,[instructions],instructions,none,A1,verified,pass,180,Speaking assessment criteria and scoring guide,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-2,page-043,,[intro],instructions,none,A1,verified,pass,112,Overall scoring overview across all exam parts,Fit in Deutsch · 1
goethe-a1-fit1-exam-training-2,page-044,,[listening-sheet],answer-key,none,A1,verified,pass,426,"Answer sheet for listening, reading and writing",26855
goethe-a1-fit1-exam-training-2,page-045,schreiben,"[writing-prompt, answer-key]",answer-key,none,A1,verified,pass,142,Writing answer sheet with rating grid,Barcode-Symbol oben links 26855
goethe-a1-fit1-exam-training-2,page-046,sprechen,[answer-key],answer-key,none,A1,verified,pass,464,Speaking assessment sheet for six participants,Fit in Deutsch 1
goethe-a1-fit1-exam-training-2,page-047,answer-key,[answer-key],answer-key,none,A1,verified,pass,193,Overall result sheet with grade scale,24545
goethe-a1-fit1-exam-training-2,page-048,,[],none,none,A1,verified,pass,2,Blank page with footer only,Seite 46
goethe-a1-fit1-exam-training-2,page-049,,[],none,none,A1,verified,pass,2,Blank page with footer only,Seite 47
goethe-a1-fit1-exam-training-2,page-050,,[],none,none,A1,verified,pass,2,Blank page with footer only,Seite 48
goethe-a1-fit1-exam-training-2,page-051,,[],none,none,A1,verified,pass,9,Blank page with no printed content,<!-- This page is blank (no printed content). --
goethe-a1-fit1-exam-training-2,page-052,,[cover],cover,none,A1,verified,pass,8,Back cover with Goethe-Institut address and material number,Goethe-Institut e.V.
goethe-a1-fit1-vocabulary-list,page-001,,[cover],cover,none,A1,verified,pass,19,Cover page for Goethe-Zertifikat A1 Fit in Deutsch 1 vocabulary list.,A1
goethe-a1-fit1-vocabulary-list,page-002,,[intro],instructions,none,A1,verified,pass,18,Publisher imprint and copyright information from Goethe-Institut.,www.goethe.de/pruefungen
goethe-a1-fit1-vocabulary-list,page-003,,[toc],instructions,none,A1,verified,pass,116,"Table of contents listing preface, themes, word groups, and grammar.",Inhalt
goethe-a1-fit1-vocabulary-list,page-004,vocabulary,[intro],instructions,none,A1,verified,pass,294,Preface explaining purpose and scope of the A1 vocabulary list.,VORWORT
goethe-a1-fit1-vocabulary-list,page-005,vocabulary,[vocabulary],vocabulary,mixed,A1,verified,pass,151,"Thematic inventory of A1 topics across person, home, food, travel, leisure.",INVENTARE
goethe-a1-fit1-vocabulary-list,page-006,vocabulary,[vocabulary],vocabulary,mixed,A1,verified,pass,401,"Word groups: anglicisms, exam language, jobs, and family members.",INVENTARE
goethe-a1-fit1-vocabulary-list,page-007,vocabulary,[vocabulary],vocabulary,mixed,A1,verified,pass,403,"Colors, directions, measures, currencies, countries, school subjects, numbers.",INVENTARE
goethe-a1-fit1-vocabulary-list,page-008,vocabulary,[vocabulary],vocabulary,time-dates,A1,verified,pass,165,"Holidays, seasons, months, times of day, clock times, weekdays.",INVENTARE
goethe-a1-fit1-vocabulary-list,page-009,vocabulary,[vocabulary],vocabulary,mixed,A1,verified,pass,505,Alphabetical word list letter A with example sentences.,INVENTARE
goethe-a1-fit1-vocabulary-list,page-010,vocabulary,[vocabulary],vocabulary,mixed,A1,verified,pass,519,Alphabetical word list letters A and B with example sentences.,INVENTARE
goethe-a1-fit1-vocabulary-list,page-011,vocabulary,[vocabulary],vocabulary,mixed,A1,verified,pass,489,Alphabetical word list letters B through E with example sentences.,INVENTARE
goethe-a1-fit1-vocabulary-list,page-012,vocabulary,[vocabulary],vocabulary,mixed,A1,verified,pass,520,Alphabetical word list letters E and F with example sentences.,INVENTARE
goethe-a1-fit1-vocabulary-list,page-013,vocabulary,[vocabulary],vocabulary,mixed,A1,verified,pass,473,Alphabetical word list letters G and H with example sentences.,INVENTARE
goethe-a1-fit1-vocabulary-list,page-014,vocabulary,[vocabulary],vocabulary,mixed,A1,verified,pass,482,Alphabetical word list letters H through K with example sentences.,INVENTARE
goethe-a1-fit1-vocabulary-list,page-015,vocabulary,[vocabulary],vocabulary,mixed,A1,verified,pass,463,Alphabetical word list letters K and L with example sentences.,INVENTARE
goethe-a1-fit1-vocabulary-list,page-016,vocabulary,[vocabulary],vocabulary,mixed,A1,verified,pass,483,Alphabetical word list letters L through N with example sentences.,INVENTARE
goethe-a1-fit1-vocabulary-list,page-017,vocabulary,[vocabulary],vocabulary,mixed,A1,verified,pass,471,Alphabetical word list letters N through R with example sentences.,INVENTARE
goethe-a1-fit1-vocabulary-list,page-018,vocabulary,[vocabulary],vocabulary,mixed,A1,verified,pass,497,Alphabetical word list letters R and S with example sentences.,INVENTARE
goethe-a1-fit1-vocabulary-list,page-019,vocabulary,[vocabulary],vocabulary,mixed,A1,verified,pass,508,Alphabetical word list letters S through U with example sentences.,INVENTARE
goethe-a1-fit1-vocabulary-list,page-020,vocabulary,[vocabulary],vocabulary,mixed,A1,verified,pass,450,Alphabetical word list letters V and W with example sentences.,INVENTARE
goethe-a1-fit1-vocabulary-list,page-021,vocabulary,[vocabulary],vocabulary,mixed,A1,verified,pass,221,Alphabetical word list letters W and Z with example sentences.,INVENTARE
goethe-a1-fit1-vocabulary-list,page-022,,[intro],instructions,none,A1,verified,pass,154,Introduction to the grammar inventory and its role at A1 level.,INVENTARE
goethe-a1-fit1-vocabulary-list,page-023,vocabulary,[vocabulary],vocabulary,none,A1,verified,pass,59,"Overview list of grammar categories: verbs, nouns, adjectives, syntax.",INVENTARE
goethe-a1-fit1-vocabulary-list,page-024,vocabulary,"[vocabulary, intro]",vocabulary,none,A1,verified,pass,264,"Grammar tables for verb tense, mood, modals, nouns, and articles.",INVENTARE
goethe-a1-fit1-vocabulary-list,page-025,vocabulary,[vocabulary],vocabulary,none,A1,verified,pass,320,"Grammar tables for articles, pronouns, adjectives, and prepositions.",INVENTARE
goethe-a1-fit1-vocabulary-list,page-026,vocabulary,[vocabulary],vocabulary,none,A1,verified,pass,477,Grammar tables for prepositions and syntax including negation and questions.,INVENTARE
goethe-a1-fit1-vocabulary-list,page-027,vocabulary,[vocabulary],vocabulary,none,A1,verified,pass,62,Word formation rules for nouns and adjectives with examples.,INVENTARE
goethe-a1-fit1-vocabulary-list,page-028,,[cover],cover,none,A1,verified,pass,9,Back cover with Goethe-Institut Munich address.,Goethe-Institut
