collection,section,teil,item,item_type,question,option_a,option_b,option_c,correct_answer,topic,source_page
goyal-a1-young-learners,hoeren,Übung 33,c,multiple-choice,Hör zu und kreuz die richtige Zahl an.,14,40,44,,none,021
goyal-a1-young-learners,hoeren,Übung 33,d,multiple-choice,Hör zu und kreuz die richtige Zahl an.,15,50,55,,none,021
goyal-a1-young-learners,hoeren,Übung 33,e,multiple-choice,Hör zu und kreuz die richtige Zahl an.,16,60,66,,none,021
goyal-a1-young-learners,hoeren,Übung 33,f,multiple-choice,Hör zu und kreuz die richtige Zahl an.,17,70,77,,none,021
goyal-a1-young-learners,hoeren,Übung 33,g,multiple-choice,Hör zu und kreuz die richtige Zahl an.,18,80,88,,none,021
goyal-a1-young-learners,hoeren,Übung 33,h,multiple-choice,Hör zu und kreuz die richtige Zahl an.,19,90,99,,none,021
goyal-a1-young-learners,vocabulary,Übung 34,1,fill-in,-zehn oder -zig? Ergänze. — 15 fünf___,,,,fünfzehn,none,022
goyal-a1-young-learners,hoeren,Übung 35,1,multiple-choice,Wie viel kostet das? Hör zu und kreuz an. — Situation 1,"€ 13,20","€ 20,30","€ 30,20",,shopping,022
goyal-a1-young-learners,vocabulary,Übung 34,10,fill-in,-zehn oder -zig? Ergänze. — 16 sech___,,,,sechzehn,none,022
goyal-a1-young-learners,vocabulary,Übung 34,11,fill-in,-zehn oder -zig? Ergänze. — 80 acht___,,,,achtzig,none,022
goyal-a1-young-learners,vocabulary,Übung 34,12,fill-in,-zehn oder -zig? Ergänze. — 17 sieb___,,,,siebzehn,none,022
goyal-a1-young-learners,vocabulary,Übung 34,2,fill-in,-zehn oder -zig? Ergänze. — 50 fünf___,,,,fünfzig,none,022
goyal-a1-young-learners,hoeren,Übung 35,2,multiple-choice,Wie viel kostet das? Hör zu und kreuz an. — Situation 2,"€ 43,00","€ 34,00","€ 40,30",,shopping,022
goyal-a1-young-learners,vocabulary,Übung 34,3,fill-in,-zehn oder -zig? Ergänze. — 14 vier___,,,,vierzehn,none,022
goyal-a1-young-learners,hoeren,Übung 35,3,multiple-choice,Wie viel kostet das? Hör zu und kreuz an. — Situation 3,"€ 150,00","€ 115,00","€ 105,00",,shopping,022
goyal-a1-young-learners,vocabulary,Übung 34,4,fill-in,-zehn oder -zig? Ergänze. — 90 neun___,,,,neunzig,none,022
goyal-a1-young-learners,hoeren,Übung 35,4,multiple-choice,Wie viel kostet das? Hör zu und kreuz an. — Situation 4,"€ 72,00","€ 27,00","€ 7,20",,shopping,022
goyal-a1-young-learners,vocabulary,Übung 34,5,fill-in,-zehn oder -zig? Ergänze. — 70 sieb___,,,,siebzig,none,022
goyal-a1-young-learners,hoeren,Übung 35,5,multiple-choice,Wie viel kostet das? Hör zu und kreuz an. — Situation 5,"€ 25,00","€ 20,50","€ 52,00",,shopping,022
goyal-a1-young-learners,vocabulary,Übung 34,6,fill-in,-zehn oder -zig? Ergänze. — 13 drei___,,,,dreizehn,none,022
goyal-a1-young-learners,vocabulary,Übung 34,7,fill-in,-zehn oder -zig? Ergänze. — 18 acht___,,,,achtzehn,none,022
goyal-a1-young-learners,vocabulary,Übung 34,8,fill-in,-zehn oder -zig? Ergänze. — 19 neun___,,,,neunzehn,none,022
goyal-a1-young-learners,vocabulary,Übung 34,9,fill-in,-zehn oder -zig? Ergänze. — 60 sech___,,,,sechzig,none,022
goyal-a1-young-learners,hoeren,Übung 36,1,fill-in,Hör zu und schreib die Handynummer zur entsprechenden Person. — Michael Wickert,,,,,communication,023
goyal-a1-young-learners,,Übung 37,1,short-answer,Finde die versteckten Zahlen im Buchstabenstring und schreib drei Zahlwörter.,,,,,none,023
goyal-a1-young-learners,hoeren,Übung 36,2,fill-in,Hör zu und schreib die Handynummer zur entsprechenden Person. — Martina Becker,,,,,communication,023
goyal-a1-young-learners,hoeren,Übung 36,3,fill-in,Hör zu und schreib die Handynummer zur entsprechenden Person. — Gabi Heller,,,,,communication,023
goyal-a1-young-learners,hoeren,Übung 36,4,fill-in,Hör zu und schreib die Handynummer zur entsprechenden Person. — Peter Müller,,,,,communication,023
goyal-a1-young-learners,,Übung 38,1,fill-in,"Ergänze die Tabelle (Präsens: ich, du, er/sie/es, wir, ihr, sie/Sie). — Verb: wohnen",,,,"wohne, wohnst, wohnt, wohnen, wohnt, wohnen",personal-info,024
goyal-a1-young-learners,,Übung 39,1,fill-in,Das Verb sein. Ergänze. — Wir ___ drei Personen zu Hause.,,,,sind,personal-info,024
goyal-a1-young-learners,,Übung 40,1,fill-in,Das Verb heißen. Ergänze. — Mein Vater ___ Karl. Wie ___ dein Vater?,,,,heißt / heißt,family,024
goyal-a1-young-learners,,Übung 41,1,fill-in,Das Verb wohnen. Ergänze. — Wir ___ in München. Wo ___ ihr?,,,,wohnen / wohnt,personal-info,024
goyal-a1-young-learners,,Übung 38,2,fill-in,"Ergänze die Tabelle (Präsens: ich, du, er/sie/es, wir, ihr, sie/Sie). — Verb: heißen",,,,"heiße, heißt, heißt, heißen, heißt, heißen",personal-info,024
goyal-a1-young-learners,,Übung 39,2,fill-in,Das Verb sein. Ergänze. — Wer ___ du? Ich ___ Martin.,,,,bist / bin,personal-info,024
goyal-a1-young-learners,,Übung 40,2,fill-in,Das Verb heißen. Ergänze. — Ich ___ Georg. Mein Bruder ___ Alexander.,,,,heiße / heißt,family,024
goyal-a1-young-learners,,Übung 41,2,fill-in,Das Verb wohnen. Ergänze. — Die Weigels ___ in Augsburg.,,,,wohnen,personal-info,024
goyal-a1-young-learners,,Übung 38,3,fill-in,"Ergänze die Tabelle (Präsens: ich, du, er/sie/es, wir, ihr, sie/Sie). — Verb: machen",,,,"mache, machst, macht, machen, macht, machen",personal-info,024
goyal-a1-young-learners,,Übung 39,3,fill-in,Das Verb sein. Ergänze. — Die Weigels ___ die Eltern von Tina und Stefan.,,,,sind,family,024
goyal-a1-young-learners,,Übung 40,3,fill-in,"Das Verb heißen. Ergänze. — Entschuldigung, wie ___ Sie? Ich ___ Monika Kaiser.",,,,heißen / heiße,personal-info,024
goyal-a1-young-learners,,Übung 41,3,fill-in,"Das Verb wohnen. Ergänze. — ___ du in Bonn? Nein, ich ___ in Berlin.",,,,Wohnst / wohne,personal-info,024
goyal-a1-young-learners,,Übung 38,4,fill-in,"Ergänze die Tabelle (Präsens: ich, du, er/sie/es, wir, ihr, sie/Sie). — Verb: spielen",,,,"spiele, spielst, spielt, spielen, spielt, spielen",personal-info,024
goyal-a1-young-learners,,Übung 39,4,fill-in,Das Verb sein. Ergänze. — Das ___ mein Bruder und das ___ meine Schwester.,,,,ist / ist,family,024
goyal-a1-young-learners,,Übung 40,4,fill-in,Das Verb heißen. Ergänze. — Die Eltern von Tina und Stefan ___ Peter und Renate.,,,,heißen,family,024
goyal-a1-young-learners,,Übung 41,4,fill-in,"Das Verb wohnen. Ergänze. — ___ ihr in Frankfurt? Ja, wir ___ in Frankfurt.",,,,Wohnt / wohnen,personal-info,024
goyal-a1-young-learners,,Übung 38,5,fill-in,"Ergänze die Tabelle (Präsens: ich, du, er/sie/es, wir, ihr, sie/Sie). — Verb: sein",,,,"bin, bist, ist, sind, seid, sind",personal-info,024
goyal-a1-young-learners,,Übung 39,5,fill-in,Das Verb sein. Ergänze. — Wie viele Personen ___ ihr zu Hause?,,,,seid,personal-info,024
goyal-a1-young-learners,,Übung 40,5,fill-in,Das Verb heißen. Ergänze. — Wie ___ der Bruder von Tina? Er ___ Stefan.,,,,heißt / heißt,family,024
goyal-a1-young-learners,,Übung 41,5,fill-in,Das Verb wohnen. Ergänze. — Meine Freunde ___ in Innsbruck.,,,,wohnen,personal-info,024
goyal-a1-young-learners,,Übung 39,6,fill-in,"Das Verb sein. Ergänze. — Entschuldigung, ___ Sie Frau Scholz? Nein, ich ___ Frau Schulz.",,,,sind / bin,personal-info,024
goyal-a1-young-learners,,Übung 40,6,fill-in,Das Verb heißen. Ergänze. — Die Freunde von Tina und Stefan ___ Markus und Brigitte.,,,,heißen,family,024
goyal-a1-young-learners,,Übung 41,6,fill-in,"Das Verb wohnen. Ergänze. — Petra ___ in Wien, aber ihre Schwester ___ in Salzburg.",,,,wohnt / wohnt,personal-info,024
goyal-a1-young-learners,,Übung 42,1,fill-in,Ergänze die passenden Personalpronomen. — Peter ist der Bruder von Monika. ___ ist sympathisch.,,,,Er,family,025
goyal-a1-young-learners,,Übung 43,1,fill-in,"Ersetze das Subjekt mit dem passenden Pronomen (er, sie). — Mein Vater (___) heißt Giovanni.",,,,er,family,025
goyal-a1-young-learners,,Übung 44,1,matching,Er oder sie? Verbinde den Namen mit dem Pronomen. — Andreas,ER,SIE,,ER,personal-info,025
goyal-a1-young-learners,,Übung 45,1,short-answer,Forme den Satz in einen Fragesatz um. — Herr Meier wohnt in München.,,,,Wohnt Herr Meier in München?,personal-info,025
goyal-a1-young-learners,,Übung 46,1,short-answer,"Bilde Fragen mit Wer?, Wie? und Wo? — Das ist Thomas Weiß.",,,,Wer ist das?,personal-info,025
goyal-a1-young-learners,,Übung 42,2,fill-in,Ergänze die passenden Personalpronomen. — Tina und Stefan sind Geschwister. ___ wohnen in Augsburg.,,,,Sie,family,025
goyal-a1-young-learners,,Übung 43,2,fill-in,"Ersetze das Subjekt mit dem passenden Pronomen (er, sie). — Meine Mutter (___) heißt Angela.",,,,sie,family,025
goyal-a1-young-learners,,Übung 44,2,matching,Er oder sie? Verbinde den Namen mit dem Pronomen. — Simone,ER,SIE,,SIE,personal-info,025
goyal-a1-young-learners,,Übung 45,2,short-answer,Forme den Satz in einen Fragesatz um. — Sie wohnen in Berlin.,,,,Wohnen Sie in Berlin?,personal-info,025
goyal-a1-young-learners,,Übung 46,2,short-answer,"Bilde Fragen mit Wer?, Wie? und Wo? — Graz liegt in Österreich.",,,,Wo liegt Graz?,city-places,025
goyal-a1-young-learners,,Übung 42,3,fill-in,"Ergänze die passenden Personalpronomen. — Herr Böhm, wohnen ___ in Bonn? Nein, ___ wohne in Berlin.",,,,Sie / ich,personal-info,025
goyal-a1-young-learners,,Übung 43,3,fill-in,"Ersetze das Subjekt mit dem passenden Pronomen (er, sie). — Meine Freunde (___) wohnen in Frankfurt.",,,,sie,family,025
goyal-a1-young-learners,,Übung 44,3,matching,Er oder sie? Verbinde den Namen mit dem Pronomen. — Julia,ER,SIE,,SIE,personal-info,025
goyal-a1-young-learners,,Übung 45,3,short-answer,Forme den Satz in einen Fragesatz um. — Deine Schwester heißt Karin.,,,,Heißt deine Schwester Karin?,family,025
goyal-a1-young-learners,,Übung 46,3,short-answer,"Bilde Fragen mit Wer?, Wie? und Wo? — Mein Bruder heißt Patrick.",,,,Wie heißt dein Bruder?,family,025
goyal-a1-young-learners,,Übung 42,4,fill-in,Ergänze die passenden Personalpronomen. — Du bist mein Bruder. ___ sind also Geschwister.,,,,Wir,family,025
goyal-a1-young-learners,,Übung 43,4,fill-in,"Ersetze das Subjekt mit dem passenden Pronomen (er, sie). — Herr Meier (___) ist 44 Jahre alt.",,,,er,personal-info,025
goyal-a1-young-learners,,Übung 44,4,matching,Er oder sie? Verbinde den Namen mit dem Pronomen. — Jutta,ER,SIE,,SIE,personal-info,025
goyal-a1-young-learners,,Übung 45,4,short-answer,Forme den Satz in einen Fragesatz um. — Dein Bruder ist verheiratet.,,,,Ist dein Bruder verheiratet?,family,025
goyal-a1-young-learners,,Übung 46,4,short-answer,"Bilde Fragen mit Wer?, Wie? und Wo? — Ich bin 13 Jahre alt.",,,,Wie alt bist du?,personal-info,025
goyal-a1-young-learners,,Übung 42,5,fill-in,"Ergänze die passenden Personalpronomen. — Meine Oma ist schon 80, aber ___ ist noch sehr aktiv.",,,,sie,family,025
goyal-a1-young-learners,,Übung 43,5,fill-in,"Ersetze das Subjekt mit dem passenden Pronomen (er, sie). — Frau Schulz (___) ist Sekretärin.",,,,sie,profession,025
goyal-a1-young-learners,,Übung 44,5,matching,Er oder sie? Verbinde den Namen mit dem Pronomen. — Marcel,ER,SIE,,ER,personal-info,025
goyal-a1-young-learners,,Übung 45,5,short-answer,Forme den Satz in einen Fragesatz um. — Tina ist die Schwester von Stefan.,,,,Ist Tina die Schwester von Stefan?,family,025
goyal-a1-young-learners,,Übung 46,5,short-answer,"Bilde Fragen mit Wer?, Wie? und Wo? — Die Weigels wohnen in Augsburg.",,,,Wo wohnen die Weigels?,city-places,025
goyal-a1-young-learners,,Übung 42,6,fill-in,"Ergänze die passenden Personalpronomen. — Tina, wie viele seid ___ zu Hause? ___ sind vier Personen.",,,,ihr / Wir,family,025
goyal-a1-young-learners,,Übung 43,6,fill-in,"Ersetze das Subjekt mit dem passenden Pronomen (er, sie). — Meine Eltern (___) sind autoritär.",,,,sie,family,025
goyal-a1-young-learners,,Übung 44,6,matching,Er oder sie? Verbinde den Namen mit dem Pronomen. — Uwe,ER,SIE,,ER,personal-info,025
goyal-a1-young-learners,,Übung 45,6,short-answer,Forme den Satz in einen Fragesatz um. — Du hast einen Bruder.,,,,Hast du einen Bruder?,family,025
goyal-a1-young-learners,,Übung 46,6,short-answer,"Bilde Fragen mit Wer?, Wie? und Wo? — Sylvia ist die Schwester von Susi.",,,,Wer ist die Schwester von Susi?,family,025
goyal-a1-young-learners,,Übung 42,7,fill-in,Ergänze die passenden Personalpronomen. — Herr und Frau Weigel sind die Eltern von Tina. ___ sind verheiratet.,,,,Sie,family,025
goyal-a1-young-learners,,Übung 44,7,matching,Er oder sie? Verbinde den Namen mit dem Pronomen. — Andrea,ER,SIE,,SIE,personal-info,025
goyal-a1-young-learners,,Übung 45,7,short-answer,Forme den Satz in einen Fragesatz um. — Max ist Einzelkind.,,,,Ist Max Einzelkind?,family,025
goyal-a1-young-learners,,Übung 46,7,short-answer,"Bilde Fragen mit Wer?, Wie? und Wo? — Ich bin der Vater von Stefan.",,,,Wer ist der Vater von Stefan?,family,025
goyal-a1-young-learners,,Übung 42,8,fill-in,Ergänze die passenden Personalpronomen. — Ich habe einen Bruder. ___ heißt Alexander.,,,,Er,family,025
goyal-a1-young-learners,,Übung 44,8,matching,Er oder sie? Verbinde den Namen mit dem Pronomen. — Gabriele,ER,SIE,,SIE,personal-info,025
goyal-a1-young-learners,,Übung 45,8,short-answer,Forme den Satz in einen Fragesatz um. — Unser Deutschlehrer ist sympathisch.,,,,Ist unser Deutschlehrer sympathisch?,personal-info,025
goyal-a1-young-learners,,Übung 46,8,short-answer,"Bilde Fragen mit Wer?, Wie? und Wo? — Meine E-Mail-Adresse ist timo@free.de.",,,,Wie ist deine E-Mail-Adresse?,communication,025
goyal-a1-young-learners,,Übung 44,9,matching,Er oder sie? Verbinde den Namen mit dem Pronomen. — Jonas,ER,SIE,,ER,personal-info,025
goyal-a1-young-learners,,Übung 47,1,short-answer,Stell die passende Frage. — Antwort: Ich bin Lisa Neumann.,,,,Wer bist du?,personal-info,026
goyal-a1-young-learners,,Übung 48,1,ordering,"Bilde einen sinnvollen Satz. — in, meine Freunde, München, wohnen",,,,Meine Freunde wohnen in München.,personal-info,026
goyal-a1-young-learners,,Übung 49,1,short-answer,Beantworte die Frage. — Wie heißt dein Bruder?,,,,(open-ended),family,026
goyal-a1-young-learners,,Übung 50,1,fill-in,"Ergänze die Präpositionen in, bei, von. — Ich wohne ___ Monza. Das liegt ___ Mailand.",,,,in / bei,city-places,026
goyal-a1-young-learners,,Übung 51,1,short-answer,Beantworte die Frage. — Wo wohnst du?,,,,(open-ended),personal-info,026
goyal-a1-young-learners,,Übung 47,2,short-answer,"Stell die passende Frage. — Antwort: Nein, ich heiße Jakob.",,,,,personal-info,026
goyal-a1-young-learners,,Übung 48,2,ordering,"Bilde einen sinnvollen Satz. — auch, in, wohne, ich, München",,,,Ich wohne auch in München.,personal-info,026
goyal-a1-young-learners,,Übung 49,2,short-answer,Beantworte die Frage. — Wer wohnt in Augsburg?,,,,,city-places,026
goyal-a1-young-learners,,Übung 50,2,fill-in,"Ergänze die Präpositionen in, bei, von. — Der Bruder ___ Karin heißt Felix.",,,,von,family,026
goyal-a1-young-learners,,Übung 47,3,short-answer,"Stell die passende Frage. — Antwort: Ja, ich bin der Bruder von Markus.",,,,Bist du der Bruder von Markus?,family,026
goyal-a1-young-learners,,Übung 48,3,ordering,"Bilde einen sinnvollen Satz. — Thomas, mein, ist, das, Freund",,,,Das ist mein Freund Thomas.,personal-info,026
goyal-a1-young-learners,,Übung 49,3,short-answer,Beantworte die Frage. — Wo wohnt Frau Weiß?,,,,,personal-info,026
goyal-a1-young-learners,,Übung 50,3,fill-in,"Ergänze die Präpositionen in, bei, von. — Hamburg liegt ___ Norddeutschland.",,,,in,city-places,026
goyal-a1-young-learners,,Übung 47,4,short-answer,Stell die passende Frage. — Antwort: Er ist 15 Jahre alt.,,,,Wie alt ist er?,personal-info,026
goyal-a1-young-learners,,Übung 48,4,ordering,"Bilde einen sinnvollen Satz. — Brigitte, die, von, Tina, ist, Freundin",,,,Brigitte ist die Freundin von Tina.,family,026
goyal-a1-young-learners,,Übung 49,4,short-answer,Beantworte die Frage. — Wie alt bist du?,,,,(open-ended),personal-info,026
goyal-a1-young-learners,,Übung 50,4,fill-in,"Ergänze die Präpositionen in, bei, von. — Bist du der Freund ___ Anna?",,,,von,personal-info,026
goyal-a1-young-learners,,Übung 47,5,short-answer,Stell die passende Frage. — Antwort: Das ist mein Onkel Georg.,,,,Wer ist das?,family,026
goyal-a1-young-learners,,Übung 48,5,ordering,"Bilde einen sinnvollen Satz. — zu Hause, Personen, wir, vier, sind",,,,Wir sind vier Personen zu Hause.,family,026
goyal-a1-young-learners,,Übung 49,5,short-answer,Beantworte die Frage. — Hast du Geschwister?,,,,(open-ended),family,026
goyal-a1-young-learners,,Übung 50,5,fill-in,"Ergänze die Präpositionen in, bei, von. — Die Handynummer ___ Amelie ist 179/2965420.",,,,von,communication,026
goyal-a1-young-learners,,Übung 47,6,short-answer,Stell die passende Frage. — Antwort: Wir wohnen in Frankfurt.,,,,Wo wohnt ihr?,city-places,026
goyal-a1-young-learners,,Übung 48,6,ordering,"Bilde einen sinnvollen Satz. — Freund, Stefan, von, der, Markus, heißt",,,,Der Freund von Stefan heißt Markus.,personal-info,026
goyal-a1-young-learners,,Übung 49,6,short-answer,Beantworte die Frage. — Wie ist deine E-Mail-Adresse?,,,,(open-ended),communication,026
goyal-a1-young-learners,,Übung 50,6,fill-in,"Ergänze die Präpositionen in, bei, von. — Augsburg liegt ___ Süddeutschland, ___ München.",,,,in / bei,city-places,026
goyal-a1-young-learners,,Übung 47,7,short-answer,Stell die passende Frage. — Antwort: Wir sind fünf Personen zu Hause.,,,,Wie viele Personen seid ihr zu Hause?,family,026
goyal-a1-young-learners,,Übung 48,7,ordering,"Bilde einen sinnvollen Satz. — Vater, 44, alt, ist, Jahre, mein",,,,Mein Vater ist 44 Jahre alt.,family,026
goyal-a1-young-learners,,Übung 49,7,short-answer,Beantworte die Frage. — Ist dein Onkel verheiratet?,,,,(open-ended),family,026
goyal-a1-young-learners,,Übung 50,7,fill-in,"Ergänze die Präpositionen in, bei, von. — Wie heißen die Eltern ___ Tina?",,,,von,family,026
goyal-a1-young-learners,,Übung 47,8,short-answer,"Stell die passende Frage. — Antwort: Nein, sie wohnt in Berlin.",,,,,personal-info,026
goyal-a1-young-learners,,Übung 48,8,ordering,"Bilde einen sinnvollen Satz. — Hanau, Frankfurt, bei, liegt",,,,Hanau liegt bei Frankfurt.,city-places,026
goyal-a1-young-learners,,Übung 49,8,short-answer,Beantworte die Frage. — Wer heißt Klaus?,,,,,personal-info,026
goyal-a1-young-learners,,Übung 50,8,fill-in,"Ergänze die Präpositionen in, bei, von. — Wohnst du vielleicht ___ München?",,,,in,city-places,026
goyal-a1-young-learners,vocabulary,Übung 52,1,fill-in,Der oder die? Ergänze. — Das ist ___ Vater von Monika.,,,,der,family,027
goyal-a1-young-learners,vocabulary,Übung 53,1,fill-in,Der oder die? Ergänze. — Das ist ___ Opa von Martin.,,,,der,family,027
goyal-a1-young-learners,,Übung 54,1,fill-in,"Mein, meine? Er, sie? Ergänze. — ___ Vater heißt Klaus. ___ ist 45.",,,,Mein / Er,family,027
goyal-a1-young-learners,,Übung 55,1,fill-in,"Dein, deine? Er, sie? Ergänze. — Heißt ___ Mutter Julia? Nein, ___ heißt Jutta.",,,,deine / sie,family,027
goyal-a1-young-learners,,Übung 51,2,short-answer,Beantworte die Frage. — Wo liegt Augsburg?,,,,In Süddeutschland.,city-places,027
goyal-a1-young-learners,vocabulary,Übung 52,2,fill-in,Der oder die? Ergänze. — ___ Mutter von Markus heißt Klara.,,,,Die,family,027
goyal-a1-young-learners,vocabulary,Übung 53,2,fill-in,Der oder die? Ergänze. — Das sind ___ Großeltern von Stefan und Tobias.,,,,die,family,027
goyal-a1-young-learners,,Übung 54,2,fill-in,"Mein, meine? Er, sie? Ergänze. — ___ Schwester heißt Claudia. ___ ist 17.",,,,Meine / Sie,family,027
goyal-a1-young-learners,,Übung 55,2,fill-in,"Dein, deine? Er, sie? Ergänze. — Heißt ___ Bruder Max? Nein, ___ heißt Alex.",,,,dein / er,family,027
goyal-a1-young-learners,,Übung 51,3,short-answer,Beantworte die Frage. — Wo liegt Graz?,,,,In Österreich.,city-places,027
goyal-a1-young-learners,vocabulary,Übung 52,3,fill-in,Der oder die? Ergänze. — Herr Weigel ist ___ Mann von Frau Weigel.,,,,der,family,027
goyal-a1-young-learners,vocabulary,Übung 53,3,fill-in,Der oder die? Ergänze. — Wie heißen ___ Geschwister von Julia?,,,,die,family,027
goyal-a1-young-learners,,Übung 54,3,fill-in,"Mein, meine? Er, sie? Ergänze. — ___ Freundin heißt Laura. ___ ist 13.",,,,Meine / Sie,family,027
goyal-a1-young-learners,,Übung 55,3,fill-in,"Dein, deine? Er, sie? Ergänze. — Heißt ___ Schwester Anna? Nein, ___ heißt Karin.",,,,deine / sie,family,027
goyal-a1-young-learners,,Übung 51,4,short-answer,Beantworte die Frage. — Liegt Hanau bei Frankfurt?,,,,"Ja, Hanau liegt bei Frankfurt.",city-places,027
goyal-a1-young-learners,vocabulary,Übung 52,4,fill-in,Der oder die? Ergänze. — ___ Weigels wohnen in Augsburg.,,,,Die,family,027
goyal-a1-young-learners,vocabulary,Übung 53,4,fill-in,Der oder die? Ergänze. — ___ Bruder von Thomas ist sehr nett.,,,,Der,family,027
goyal-a1-young-learners,,Übung 54,4,fill-in,"Mein, meine? Er, sie? Ergänze. — ___ Bruder ist verheiratet. ___ wohnt in London.",,,,Mein / Er,family,027
goyal-a1-young-learners,,Übung 55,4,fill-in,"Dein, deine? Er, sie? Ergänze. — Heißt ___ Onkel Franz? Nein, ___ heißt Fritz.",,,,dein / er,family,027
goyal-a1-young-learners,,Übung 51,5,short-answer,Beantworte die Frage. — Wer ist Stefan?,,,,Stefan ist der Bruder von Tina.,family,027
goyal-a1-young-learners,vocabulary,Übung 52,5,fill-in,Der oder die? Ergänze. — ___ Eltern von Stefan sind sympathisch.,,,,Die,family,027
goyal-a1-young-learners,vocabulary,Übung 53,5,fill-in,Der oder die? Ergänze. — ___ Vater von Max ist sehr autoritär.,,,,Der,family,027
goyal-a1-young-learners,,Übung 54,5,fill-in,"Mein, meine? Er, sie? Ergänze. — ___ Oma ist 80. ___ ist noch sehr dynamisch.",,,,Meine / Sie,family,027
goyal-a1-young-learners,,Übung 55,5,fill-in,"Dein, deine? Er, sie? Ergänze. — Heißt ___ Oma Helga? Nein, ___ heißt Emma.",,,,deine / sie,family,027
goyal-a1-young-learners,,Übung 51,6,short-answer,Beantworte die Frage. — Ist Brigitte die Freundin von Tina?,,,,"Ja, Brigitte ist die Freundin von Tina.",family,027
goyal-a1-young-learners,vocabulary,Übung 52,6,fill-in,Der oder die? Ergänze. — Ich bin ___ Bruder von Sarah.,,,,der,family,027
goyal-a1-young-learners,vocabulary,Übung 53,6,fill-in,Der oder die? Ergänze. — Ich bin ___ Freund von Timo.,,,,der,family,027
goyal-a1-young-learners,,Übung 54,6,fill-in,"Mein, meine? Er, sie? Ergänze. — ___ Eltern sind geschieden. ___ wohnen nicht mehr zusammen.",,,,Meine / Sie,family,027
goyal-a1-young-learners,,Übung 55,6,fill-in,"Dein, deine? Er, sie? Ergänze. — Heißt ___ Vater Peter? Nein, ___ heißt Paul.",,,,dein / er,family,027
goyal-a1-young-learners,vocabulary,Übung 52,7,fill-in,Der oder die? Ergänze. — Tina ist ___ Schwester von Stefan.,,,,die,family,027
goyal-a1-young-learners,vocabulary,Übung 53,7,fill-in,Der oder die? Ergänze. — Und ich bin ___ Freundin von Tina.,,,,die,family,027
goyal-a1-young-learners,vocabulary,Übung 52,8,fill-in,Der oder die? Ergänze. — ___ Onkel von Patrick heißt Georg.,,,,Der,family,027
goyal-a1-young-learners,vocabulary,Übung 53,8,fill-in,Der oder die? Ergänze. — Wie heißt ___ Tante von Petra?,,,,die,family,027
goyal-a1-young-learners,sprechen,Übung 56A,1,short-answer,"Hör zu und antworte wie im Beispiel (Ja, das ist Stefan.). — Wer ist das? Stefan?",,,,"Ja, das ist Stefan.",family,028
goyal-a1-young-learners,sprechen,Übung 56B,1,short-answer,"Hör zu und antworte wie im Beispiel (Ja, ich bin 12.). — Wie alt bist du? 12?",,,,"Ja, ich bin 12.",personal-info,028
goyal-a1-young-learners,sprechen,Übung 56C,1,short-answer,"Hör zu und antworte wie im Beispiel (Ja, ich habe einen Bruder.). — Hast du einen Bruder?",,,,"Ja, ich habe einen Bruder.",family,028
goyal-a1-young-learners,sprechen,Übung 56D,1,short-answer,"Hör zu und antworte wie im Beispiel (Nein, ich wohne in München.). — Wohnst du in Berlin? (München)",,,,"Nein, ich wohne in München.",personal-info,028
goyal-a1-young-learners,sprechen,Übung 57,1,speaking-task,Hör zu und wiederhole die Sätze mit der richtigen Intonation.,,,,(open-ended),personal-info,028
goyal-a1-young-learners,sprechen,Übung 56A,2,short-answer,"Hör zu und antworte wie im Beispiel (Ja, das ist Stefan.). — Wer ist das? Tina?",,,,"Ja, das ist Tina.",family,028
goyal-a1-young-learners,sprechen,Übung 56B,2,short-answer,"Hör zu und antworte wie im Beispiel (Ja, ich bin 12.). — Wie alt ist Patrick? 13?",,,,"Ja, er ist 13.",personal-info,028
goyal-a1-young-learners,sprechen,Übung 56C,2,short-answer,"Hör zu und antworte wie im Beispiel (Ja, ich habe einen Bruder.). — Hast du eine Schwester?",,,,"Ja, ich habe eine Schwester.",family,028
goyal-a1-young-learners,sprechen,Übung 56D,2,short-answer,"Hör zu und antworte wie im Beispiel (Nein, ich wohne in München.). — Wohnt Karl in Bonn? (Hamburg)",,,,"Nein, er wohnt in Hamburg.",personal-info,028
goyal-a1-young-learners,sprechen,Übung 56A,3,short-answer,"Hör zu und antworte wie im Beispiel (Ja, das ist Stefan.). — Wer ist das? Herr Meier?",,,,"Ja, das ist Herr Meier.",personal-info,028
goyal-a1-young-learners,sprechen,Übung 56B,3,short-answer,"Hör zu und antworte wie im Beispiel (Ja, ich bin 12.). — Wie alt ist Herr Schulz? 38?",,,,"Ja, er ist 38.",personal-info,028
goyal-a1-young-learners,sprechen,Übung 56C,3,short-answer,"Hör zu und antworte wie im Beispiel (Ja, ich habe einen Bruder.). — Hast du einen Onkel?",,,,"Ja, ich habe einen Onkel.",family,028
goyal-a1-young-learners,sprechen,Übung 56D,3,short-answer,"Hör zu und antworte wie im Beispiel (Nein, ich wohne in München.). — Wohnt Frau Weigel in München? (Augsburg)",,,,"Nein, sie wohnt in Augsburg.",personal-info,028
goyal-a1-young-learners,sprechen,Übung 56A,4,short-answer,"Hör zu und antworte wie im Beispiel (Ja, das ist Stefan.). — Wer ist das? Dein Vater?",,,,"Ja, das ist mein Vater.",family,028
