collection,unit,section,content_type,activity_type,topic,level,status,qa,word_count,summary,title
netzwerk-a1-kursbuch,page-133,lesen,"[exercise, reading-text, speaking-prompt, picture-story]",,,A1,verified,pass,336,,Informationen über Berlin recherchieren — 11
netzwerk-a1-kursbuch,page-134,hoeren,"[exercise, listening-sheet, writing-prompt, speaking-prompt]",,,A1,verified,pass,231,,11 — hören und sehen
netzwerk-a1-kursbuch,page-135,,"[review, grammar-box]",,,A1,verified,pass,497,,kurz und klar: Redemittel und Grammatik — 11
netzwerk-a1-kursbuch,page-136,vocabulary,"[chapter-opener, exercise, vocabulary]",,,A1,verified,pass,189,,Vorschläge für eine Stadttour machen  eine Wegbeschreibung verstehen  einen Weg beschreibe
netzwerk-a1-kursbuch,page-137,hoeren,"[chapter-opener, exercise, listening-sheet, speaking-prompt]",,,A1,verified,pass,141,,das Wetter beschreiben  über Reiseziele sprechen und schreiben
netzwerk-a1-kursbuch,page-138,hoeren,"[lesson, exercise, listening-sheet, speaking-prompt, grammar-box]",,,A1,verified,pass,275,,"12 — Vorschläge für eine Stadttour machen, eine Wegbeschreibung verstehen"
netzwerk-a1-kursbuch,page-139,schreiben,"[exercise, instructions, reading-text, grammar-box, writing-prompt, speaking-prompt]",,,A1,verified,pass,416,,<!-- Kapitelbanner oben rechts: 12 --
netzwerk-a1-kursbuch,page-140,lesen,"[reading-text, exercise, instructions, grammar-box]",,,A1,verified,pass,460,,<!-- Kapitelbanner oben links: 12 --
netzwerk-a1-kursbuch,page-141,lesen,"[reading-text, exercise, instructions, grammar-box, writing-prompt, listening-sheet]",,,A1,verified,pass,519,,<!-- Kapitelbanner oben rechts: 12 --
netzwerk-a1-kursbuch,page-142,lesen,"[exercise, instructions, reading-text, vocabulary, speaking-prompt]",,,A1,verified,pass,416,,<!-- Kapitelbanner oben links: 12 --
netzwerk-a1-kursbuch,page-143,lesen,"[reading-text, exercise, instructions, speaking-prompt, writing-prompt]",,,A1,verified,pass,329,,<!-- Kapitelbanner oben rechts: 12 --
netzwerk-a1-kursbuch,page-144,hoeren,"[lesson, exercise, speaking-prompt]",,,A1,verified,pass,320,,12 — hören und sehen
netzwerk-a1-kursbuch,page-145,,"[review, grammar-box]",,,A1,verified,pass,391,,kurz und klar: Redemittel und Grammatik   12
netzwerk-a1-kursbuch,page-146,sprechen,"[review, speaking-prompt]",,,A1,verified,pass,191,,4  Plattform
netzwerk-a1-kursbuch,page-147,sprechen,"[review, speaking-prompt]",,,A1,verified,pass,161,,Plattform  4
netzwerk-a1-kursbuch,page-148,sprechen,"[review, speaking-prompt, exercise]",,,A1,verified,pass,383,,4  Plattform
netzwerk-a1-kursbuch,page-149,lesen,"[reading-text, exercise]",,,A1,verified,pass,461,,Plattform  4
netzwerk-a1-kursbuch,page-150,,"[exercise, review]",,,A1,verified,pass,204,,4  Plattform
netzwerk-a1-kursbuch,page-151,,"[review, exercise]",,,A1,verified,pass,208,,Plattform 4
netzwerk-a1-kursbuch,page-152,,"[grammar-box, review]",,,A1,verified,pass,349,,G · Grammatikübersicht
netzwerk-a1-kursbuch,page-153,,"[grammar-box, review]",,,A1,verified,pass,389,,Grammatikübersicht · G
netzwerk-a1-kursbuch,page-154,,"[grammar-box, review]",,,A1,verified,pass,509,,G · Grammatikübersicht
netzwerk-a1-kursbuch,page-155,,"[grammar-box, review]",,,A1,verified,pass,370,,Grammatikübersicht · G
netzwerk-a1-kursbuch,page-156,,"[grammar-box, review]",,,A1,verified,pass,395,,G · Grammatikübersicht
netzwerk-a1-kursbuch,page-157,,"[grammar-box, review]",,,A1,verified,pass,452,,Grammatikübersicht
netzwerk-a1-kursbuch,page-158,,"[grammar-box, review]",,,A1,verified,pass,241,,G
netzwerk-a1-kursbuch,page-159,,"[grammar-box, review]",,,A1,verified,pass,378,,Grammatikübersicht
netzwerk-a1-kursbuch,page-160,,"[grammar-box, review, wordlist]",,,A1,verified,pass,512,,"G — Grammatikübersicht, unregelmäßige Verben"
netzwerk-a1-kursbuch,page-161,,"[grammar-box, review, wordlist]",,,A1,verified,pass,302,,G — unregelmäßige Verben (Fortsetzung)
netzwerk-a1-kursbuch,page-162,vocabulary,"[intro, wordlist, vocabulary]",,,A1,verified,pass,970,,W alphabetische Wortliste
netzwerk-a1-kursbuch,page-163,vocabulary,"[wordlist, vocabulary]",,,A1,verified,pass,1339,,alphabetische Wortliste W
netzwerk-a1-kursbuch,page-164,vocabulary,"[wordlist, vocabulary]",,,A1,verified,pass,1444,,W alphabetische Wortliste
netzwerk-a1-kursbuch,page-165,vocabulary,"[wordlist, vocabulary]",,,A1,verified,pass,1365,,alphabetische Wortliste W
netzwerk-a1-kursbuch,page-166,vocabulary,"[wordlist, vocabulary]",,,A1,verified,pass,1385,,W alphabetische Wortliste
netzwerk-a1-kursbuch,page-167,vocabulary,"[wordlist, vocabulary]",,,A1,verified,pass,1418,,alphabetische Wortliste W
netzwerk-a1-kursbuch,page-168,vocabulary,[wordlist],,,A1,verified,pass,1552,,W · alphabetische Wortliste
netzwerk-a1-kursbuch,page-169,vocabulary,"[wordlist, vocabulary]",,,A1,verified,pass,1354,,alphabetische Wortliste W
netzwerk-a1-kursbuch,page-170,vocabulary,"[wordlist, vocabulary]",,,A1,verified,pass,1398,,W alphabetische Wortliste
netzwerk-a1-kursbuch,page-171,vocabulary,"[wordlist, vocabulary]",,,A1,verified,pass,1361,,alphabetische Wortliste W
netzwerk-a1-kursbuch,page-172,vocabulary,"[wordlist, vocabulary]",,,A1,verified,pass,1404,,W alphabetische Wortliste
netzwerk-a1-kursbuch,page-173,vocabulary,"[wordlist, vocabulary]",,,A1,verified,pass,1339,,alphabetische Wortliste W
netzwerk-a1-kursbuch,page-174,vocabulary,"[wordlist, vocabulary]",,,A1,verified,pass,1371,,W alphabetische Wortliste
