collection,section,part,item,item_type,question,option_a,option_b,option_c,correct_answer,level,topic,source_page
goyal-a1-young-learners,vocabulary,Übung 31,8,fill-in,Schreib die Zahl in Ziffern. — siebenundachtzig,,,,87,A1,none,021
goyal-a1-young-learners,vocabulary,Übung 30,9,fill-in,Schreib die Zahl in Buchstaben. — 14,,,,vierzehn,A1,none,021
goyal-a1-young-learners,vocabulary,Übung 31,9,fill-in,Schreib die Zahl in Ziffern. — einhundertdreiundzwanzig,,,,123,A1,none,021
goyal-a1-young-learners,listening,Übung 33,a,multiple-choice,Hör zu und kreuz die richtige Zahl an.,12,20,22,,A1,none,021
goyal-a1-young-learners,listening,Übung 33,b,multiple-choice,Hör zu und kreuz die richtige Zahl an.,13,30,33,,A1,none,021
goyal-a1-young-learners,listening,Übung 33,c,multiple-choice,Hör zu und kreuz die richtige Zahl an.,14,40,44,,A1,none,021
goyal-a1-young-learners,listening,Übung 33,d,multiple-choice,Hör zu und kreuz die richtige Zahl an.,15,50,55,,A1,none,021
goyal-a1-young-learners,listening,Übung 33,e,multiple-choice,Hör zu und kreuz die richtige Zahl an.,16,60,66,,A1,none,021
goyal-a1-young-learners,listening,Übung 33,f,multiple-choice,Hör zu und kreuz die richtige Zahl an.,17,70,77,,A1,none,021
goyal-a1-young-learners,listening,Übung 33,g,multiple-choice,Hör zu und kreuz die richtige Zahl an.,18,80,88,,A1,none,021
goyal-a1-young-learners,listening,Übung 33,h,multiple-choice,Hör zu und kreuz die richtige Zahl an.,19,90,99,,A1,none,021
goyal-a1-young-learners,vocabulary,Übung 34,1,fill-in,-zehn oder -zig? Ergänze. — 15 fünf___,,,,fünfzehn,A1,none,022
goyal-a1-young-learners,listening,Übung 35,1,multiple-choice,Wie viel kostet das? Hör zu und kreuz an. — Situation 1,"€ 13,20","€ 20,30","€ 30,20",,A1,shopping,022
goyal-a1-young-learners,vocabulary,Übung 34,10,fill-in,-zehn oder -zig? Ergänze. — 16 sech___,,,,sechzehn,A1,none,022
goyal-a1-young-learners,vocabulary,Übung 34,11,fill-in,-zehn oder -zig? Ergänze. — 80 acht___,,,,achtzig,A1,none,022
goyal-a1-young-learners,vocabulary,Übung 34,12,fill-in,-zehn oder -zig? Ergänze. — 17 sieb___,,,,siebzehn,A1,none,022
goyal-a1-young-learners,vocabulary,Übung 34,2,fill-in,-zehn oder -zig? Ergänze. — 50 fünf___,,,,fünfzig,A1,none,022
goyal-a1-young-learners,listening,Übung 35,2,multiple-choice,Wie viel kostet das? Hör zu und kreuz an. — Situation 2,"€ 43,00","€ 34,00","€ 40,30",,A1,shopping,022
goyal-a1-young-learners,vocabulary,Übung 34,3,fill-in,-zehn oder -zig? Ergänze. — 14 vier___,,,,vierzehn,A1,none,022
goyal-a1-young-learners,listening,Übung 35,3,multiple-choice,Wie viel kostet das? Hör zu und kreuz an. — Situation 3,"€ 150,00","€ 115,00","€ 105,00",,A1,shopping,022
goyal-a1-young-learners,vocabulary,Übung 34,4,fill-in,-zehn oder -zig? Ergänze. — 90 neun___,,,,neunzig,A1,none,022
goyal-a1-young-learners,listening,Übung 35,4,multiple-choice,Wie viel kostet das? Hör zu und kreuz an. — Situation 4,"€ 72,00","€ 27,00","€ 7,20",,A1,shopping,022
goyal-a1-young-learners,vocabulary,Übung 34,5,fill-in,-zehn oder -zig? Ergänze. — 70 sieb___,,,,siebzig,A1,none,022
goyal-a1-young-learners,listening,Übung 35,5,multiple-choice,Wie viel kostet das? Hör zu und kreuz an. — Situation 5,"€ 25,00","€ 20,50","€ 52,00",,A1,shopping,022
goyal-a1-young-learners,vocabulary,Übung 34,6,fill-in,-zehn oder -zig? Ergänze. — 13 drei___,,,,dreizehn,A1,none,022
goyal-a1-young-learners,vocabulary,Übung 34,7,fill-in,-zehn oder -zig? Ergänze. — 18 acht___,,,,achtzehn,A1,none,022
goyal-a1-young-learners,vocabulary,Übung 34,8,fill-in,-zehn oder -zig? Ergänze. — 19 neun___,,,,neunzehn,A1,none,022
goyal-a1-young-learners,vocabulary,Übung 34,9,fill-in,-zehn oder -zig? Ergänze. — 60 sech___,,,,sechzig,A1,none,022
goyal-a1-young-learners,listening,Übung 36,1,fill-in,Hör zu und schreib die Handynummer zur entsprechenden Person. — Michael Wickert,,,,,A1,communication,023
goyal-a1-young-learners,,Übung 37,1,short-answer,Finde die versteckten Zahlen im Buchstabenstring und schreib drei Zahlwörter.,,,,,A1,none,023
goyal-a1-young-learners,listening,Übung 36,2,fill-in,Hör zu und schreib die Handynummer zur entsprechenden Person. — Martina Becker,,,,,A1,communication,023
goyal-a1-young-learners,listening,Übung 36,3,fill-in,Hör zu und schreib die Handynummer zur entsprechenden Person. — Gabi Heller,,,,,A1,communication,023
goyal-a1-young-learners,listening,Übung 36,4,fill-in,Hör zu und schreib die Handynummer zur entsprechenden Person. — Peter Müller,,,,,A1,communication,023
goyal-a1-young-learners,,Übung 38,1,fill-in,"Ergänze die Tabelle (Präsens: ich, du, er/sie/es, wir, ihr, sie/Sie). — Verb: wohnen",,,,"wohne, wohnst, wohnt, wohnen, wohnt, wohnen",A1,personal-info,024
goyal-a1-young-learners,,Übung 39,1,fill-in,Das Verb sein. Ergänze. — Wir ___ drei Personen zu Hause.,,,,sind,A1,personal-info,024
goyal-a1-young-learners,,Übung 40,1,fill-in,Das Verb heißen. Ergänze. — Mein Vater ___ Karl. Wie ___ dein Vater?,,,,heißt / heißt,A1,family,024
goyal-a1-young-learners,,Übung 41,1,fill-in,Das Verb wohnen. Ergänze. — Wir ___ in München. Wo ___ ihr?,,,,wohnen / wohnt,A1,personal-info,024
goyal-a1-young-learners,,Übung 38,2,fill-in,"Ergänze die Tabelle (Präsens: ich, du, er/sie/es, wir, ihr, sie/Sie). — Verb: heißen",,,,"heiße, heißt, heißt, heißen, heißt, heißen",A1,personal-info,024
goyal-a1-young-learners,,Übung 39,2,fill-in,Das Verb sein. Ergänze. — Wer ___ du? Ich ___ Martin.,,,,bist / bin,A1,personal-info,024
goyal-a1-young-learners,,Übung 40,2,fill-in,Das Verb heißen. Ergänze. — Ich ___ Georg. Mein Bruder ___ Alexander.,,,,heiße / heißt,A1,family,024
goyal-a1-young-learners,,Übung 41,2,fill-in,Das Verb wohnen. Ergänze. — Die Weigels ___ in Augsburg.,,,,wohnen,A1,personal-info,024
goyal-a1-young-learners,,Übung 38,3,fill-in,"Ergänze die Tabelle (Präsens: ich, du, er/sie/es, wir, ihr, sie/Sie). — Verb: machen",,,,"mache, machst, macht, machen, macht, machen",A1,personal-info,024
goyal-a1-young-learners,,Übung 39,3,fill-in,Das Verb sein. Ergänze. — Die Weigels ___ die Eltern von Tina und Stefan.,,,,sind,A1,family,024
goyal-a1-young-learners,,Übung 40,3,fill-in,"Das Verb heißen. Ergänze. — Entschuldigung, wie ___ Sie? Ich ___ Monika Kaiser.",,,,heißen / heiße,A1,personal-info,024
goyal-a1-young-learners,,Übung 41,3,fill-in,"Das Verb wohnen. Ergänze. — ___ du in Bonn? Nein, ich ___ in Berlin.",,,,Wohnst / wohne,A1,personal-info,024
goyal-a1-young-learners,,Übung 38,4,fill-in,"Ergänze die Tabelle (Präsens: ich, du, er/sie/es, wir, ihr, sie/Sie). — Verb: spielen",,,,"spiele, spielst, spielt, spielen, spielt, spielen",A1,personal-info,024
goyal-a1-young-learners,,Übung 39,4,fill-in,Das Verb sein. Ergänze. — Das ___ mein Bruder und das ___ meine Schwester.,,,,ist / ist,A1,family,024
goyal-a1-young-learners,,Übung 40,4,fill-in,Das Verb heißen. Ergänze. — Die Eltern von Tina und Stefan ___ Peter und Renate.,,,,heißen,A1,family,024
goyal-a1-young-learners,,Übung 41,4,fill-in,"Das Verb wohnen. Ergänze. — ___ ihr in Frankfurt? Ja, wir ___ in Frankfurt.",,,,Wohnt / wohnen,A1,personal-info,024
goyal-a1-young-learners,,Übung 38,5,fill-in,"Ergänze die Tabelle (Präsens: ich, du, er/sie/es, wir, ihr, sie/Sie). — Verb: sein",,,,"bin, bist, ist, sind, seid, sind",A1,personal-info,024
goyal-a1-young-learners,,Übung 39,5,fill-in,Das Verb sein. Ergänze. — Wie viele Personen ___ ihr zu Hause?,,,,seid,A1,personal-info,024
goyal-a1-young-learners,,Übung 40,5,fill-in,Das Verb heißen. Ergänze. — Wie ___ der Bruder von Tina? Er ___ Stefan.,,,,heißt / heißt,A1,family,024
goyal-a1-young-learners,,Übung 41,5,fill-in,Das Verb wohnen. Ergänze. — Meine Freunde ___ in Innsbruck.,,,,wohnen,A1,personal-info,024
goyal-a1-young-learners,,Übung 39,6,fill-in,"Das Verb sein. Ergänze. — Entschuldigung, ___ Sie Frau Scholz? Nein, ich ___ Frau Schulz.",,,,sind / bin,A1,personal-info,024
goyal-a1-young-learners,,Übung 40,6,fill-in,Das Verb heißen. Ergänze. — Die Freunde von Tina und Stefan ___ Markus und Brigitte.,,,,heißen,A1,family,024
goyal-a1-young-learners,,Übung 41,6,fill-in,"Das Verb wohnen. Ergänze. — Petra ___ in Wien, aber ihre Schwester ___ in Salzburg.",,,,wohnt / wohnt,A1,personal-info,024
goyal-a1-young-learners,,Übung 42,1,fill-in,Ergänze die passenden Personalpronomen. — Peter ist der Bruder von Monika. ___ ist sympathisch.,,,,Er,A1,family,025
goyal-a1-young-learners,,Übung 43,1,fill-in,"Ersetze das Subjekt mit dem passenden Pronomen (er, sie). — Mein Vater (___) heißt Giovanni.",,,,er,A1,family,025
goyal-a1-young-learners,,Übung 44,1,matching,Er oder sie? Verbinde den Namen mit dem Pronomen. — Andreas,ER,SIE,,ER,A1,personal-info,025
goyal-a1-young-learners,,Übung 45,1,short-answer,Forme den Satz in einen Fragesatz um. — Herr Meier wohnt in München.,,,,Wohnt Herr Meier in München?,A1,personal-info,025
goyal-a1-young-learners,,Übung 46,1,short-answer,"Bilde Fragen mit Wer?, Wie? und Wo? — Das ist Thomas Weiß.",,,,Wer ist das?,A1,personal-info,025
goyal-a1-young-learners,,Übung 42,2,fill-in,Ergänze die passenden Personalpronomen. — Tina und Stefan sind Geschwister. ___ wohnen in Augsburg.,,,,Sie,A1,family,025
goyal-a1-young-learners,,Übung 43,2,fill-in,"Ersetze das Subjekt mit dem passenden Pronomen (er, sie). — Meine Mutter (___) heißt Angela.",,,,sie,A1,family,025
goyal-a1-young-learners,,Übung 44,2,matching,Er oder sie? Verbinde den Namen mit dem Pronomen. — Simone,ER,SIE,,SIE,A1,personal-info,025
goyal-a1-young-learners,,Übung 45,2,short-answer,Forme den Satz in einen Fragesatz um. — Sie wohnen in Berlin.,,,,Wohnen Sie in Berlin?,A1,personal-info,025
goyal-a1-young-learners,,Übung 46,2,short-answer,"Bilde Fragen mit Wer?, Wie? und Wo? — Graz liegt in Österreich.",,,,Wo liegt Graz?,A1,city-places,025
goyal-a1-young-learners,,Übung 42,3,fill-in,"Ergänze die passenden Personalpronomen. — Herr Böhm, wohnen ___ in Bonn? Nein, ___ wohne in Berlin.",,,,Sie / ich,A1,personal-info,025
goyal-a1-young-learners,,Übung 43,3,fill-in,"Ersetze das Subjekt mit dem passenden Pronomen (er, sie). — Meine Freunde (___) wohnen in Frankfurt.",,,,sie,A1,family,025
goyal-a1-young-learners,,Übung 44,3,matching,Er oder sie? Verbinde den Namen mit dem Pronomen. — Julia,ER,SIE,,SIE,A1,personal-info,025
goyal-a1-young-learners,,Übung 45,3,short-answer,Forme den Satz in einen Fragesatz um. — Deine Schwester heißt Karin.,,,,Heißt deine Schwester Karin?,A1,family,025
goyal-a1-young-learners,,Übung 46,3,short-answer,"Bilde Fragen mit Wer?, Wie? und Wo? — Mein Bruder heißt Patrick.",,,,Wie heißt dein Bruder?,A1,family,025
goyal-a1-young-learners,,Übung 42,4,fill-in,Ergänze die passenden Personalpronomen. — Du bist mein Bruder. ___ sind also Geschwister.,,,,Wir,A1,family,025
goyal-a1-young-learners,,Übung 43,4,fill-in,"Ersetze das Subjekt mit dem passenden Pronomen (er, sie). — Herr Meier (___) ist 44 Jahre alt.",,,,er,A1,personal-info,025
goyal-a1-young-learners,,Übung 44,4,matching,Er oder sie? Verbinde den Namen mit dem Pronomen. — Jutta,ER,SIE,,SIE,A1,personal-info,025
goyal-a1-young-learners,,Übung 45,4,short-answer,Forme den Satz in einen Fragesatz um. — Dein Bruder ist verheiratet.,,,,Ist dein Bruder verheiratet?,A1,family,025
goyal-a1-young-learners,,Übung 46,4,short-answer,"Bilde Fragen mit Wer?, Wie? und Wo? — Ich bin 13 Jahre alt.",,,,Wie alt bist du?,A1,personal-info,025
goyal-a1-young-learners,,Übung 42,5,fill-in,"Ergänze die passenden Personalpronomen. — Meine Oma ist schon 80, aber ___ ist noch sehr aktiv.",,,,sie,A1,family,025
goyal-a1-young-learners,,Übung 43,5,fill-in,"Ersetze das Subjekt mit dem passenden Pronomen (er, sie). — Frau Schulz (___) ist Sekretärin.",,,,sie,A1,profession,025
goyal-a1-young-learners,,Übung 44,5,matching,Er oder sie? Verbinde den Namen mit dem Pronomen. — Marcel,ER,SIE,,ER,A1,personal-info,025
goyal-a1-young-learners,,Übung 45,5,short-answer,Forme den Satz in einen Fragesatz um. — Tina ist die Schwester von Stefan.,,,,Ist Tina die Schwester von Stefan?,A1,family,025
goyal-a1-young-learners,,Übung 46,5,short-answer,"Bilde Fragen mit Wer?, Wie? und Wo? — Die Weigels wohnen in Augsburg.",,,,Wo wohnen die Weigels?,A1,city-places,025
goyal-a1-young-learners,,Übung 42,6,fill-in,"Ergänze die passenden Personalpronomen. — Tina, wie viele seid ___ zu Hause? ___ sind vier Personen.",,,,ihr / Wir,A1,family,025
goyal-a1-young-learners,,Übung 43,6,fill-in,"Ersetze das Subjekt mit dem passenden Pronomen (er, sie). — Meine Eltern (___) sind autoritär.",,,,sie,A1,family,025
goyal-a1-young-learners,,Übung 44,6,matching,Er oder sie? Verbinde den Namen mit dem Pronomen. — Uwe,ER,SIE,,ER,A1,personal-info,025
goyal-a1-young-learners,,Übung 45,6,short-answer,Forme den Satz in einen Fragesatz um. — Du hast einen Bruder.,,,,Hast du einen Bruder?,A1,family,025
goyal-a1-young-learners,,Übung 46,6,short-answer,"Bilde Fragen mit Wer?, Wie? und Wo? — Sylvia ist die Schwester von Susi.",,,,Wer ist die Schwester von Susi?,A1,family,025
goyal-a1-young-learners,,Übung 42,7,fill-in,Ergänze die passenden Personalpronomen. — Herr und Frau Weigel sind die Eltern von Tina. ___ sind verheiratet.,,,,Sie,A1,family,025
goyal-a1-young-learners,,Übung 44,7,matching,Er oder sie? Verbinde den Namen mit dem Pronomen. — Andrea,ER,SIE,,SIE,A1,personal-info,025
goyal-a1-young-learners,,Übung 45,7,short-answer,Forme den Satz in einen Fragesatz um. — Max ist Einzelkind.,,,,Ist Max Einzelkind?,A1,family,025
goyal-a1-young-learners,,Übung 46,7,short-answer,"Bilde Fragen mit Wer?, Wie? und Wo? — Ich bin der Vater von Stefan.",,,,Wer ist der Vater von Stefan?,A1,family,025
goyal-a1-young-learners,,Übung 42,8,fill-in,Ergänze die passenden Personalpronomen. — Ich habe einen Bruder. ___ heißt Alexander.,,,,Er,A1,family,025
goyal-a1-young-learners,,Übung 44,8,matching,Er oder sie? Verbinde den Namen mit dem Pronomen. — Gabriele,ER,SIE,,SIE,A1,personal-info,025
goyal-a1-young-learners,,Übung 45,8,short-answer,Forme den Satz in einen Fragesatz um. — Unser Deutschlehrer ist sympathisch.,,,,Ist unser Deutschlehrer sympathisch?,A1,personal-info,025
goyal-a1-young-learners,,Übung 46,8,short-answer,"Bilde Fragen mit Wer?, Wie? und Wo? — Meine E-Mail-Adresse ist timo@free.de.",,,,Wie ist deine E-Mail-Adresse?,A1,communication,025
goyal-a1-young-learners,,Übung 44,9,matching,Er oder sie? Verbinde den Namen mit dem Pronomen. — Jonas,ER,SIE,,ER,A1,personal-info,025
goyal-a1-young-learners,,Übung 47,1,short-answer,Stell die passende Frage. — Antwort: Ich bin Lisa Neumann.,,,,Wer bist du?,A1,personal-info,026
goyal-a1-young-learners,,Übung 48,1,ordering,"Bilde einen sinnvollen Satz. — in, meine Freunde, München, wohnen",,,,Meine Freunde wohnen in München.,A1,personal-info,026
goyal-a1-young-learners,,Übung 49,1,short-answer,Beantworte die Frage. — Wie heißt dein Bruder?,,,,(open-ended),A1,family,026
goyal-a1-young-learners,,Übung 50,1,fill-in,"Ergänze die Präpositionen in, bei, von. — Ich wohne ___ Monza. Das liegt ___ Mailand.",,,,in / bei,A1,city-places,026
goyal-a1-young-learners,,Übung 51,1,short-answer,Beantworte die Frage. — Wo wohnst du?,,,,(open-ended),A1,personal-info,026
goyal-a1-young-learners,,Übung 47,2,short-answer,"Stell die passende Frage. — Antwort: Nein, ich heiße Jakob.",,,,,A1,personal-info,026
goyal-a1-young-learners,,Übung 48,2,ordering,"Bilde einen sinnvollen Satz. — auch, in, wohne, ich, München",,,,Ich wohne auch in München.,A1,personal-info,026
goyal-a1-young-learners,,Übung 49,2,short-answer,Beantworte die Frage. — Wer wohnt in Augsburg?,,,,,A1,city-places,026
goyal-a1-young-learners,,Übung 50,2,fill-in,"Ergänze die Präpositionen in, bei, von. — Der Bruder ___ Karin heißt Felix.",,,,von,A1,family,026
goyal-a1-young-learners,,Übung 47,3,short-answer,"Stell die passende Frage. — Antwort: Ja, ich bin der Bruder von Markus.",,,,Bist du der Bruder von Markus?,A1,family,026
goyal-a1-young-learners,,Übung 48,3,ordering,"Bilde einen sinnvollen Satz. — Thomas, mein, ist, das, Freund",,,,Das ist mein Freund Thomas.,A1,personal-info,026
goyal-a1-young-learners,,Übung 49,3,short-answer,Beantworte die Frage. — Wo wohnt Frau Weiß?,,,,,A1,personal-info,026
goyal-a1-young-learners,,Übung 50,3,fill-in,"Ergänze die Präpositionen in, bei, von. — Hamburg liegt ___ Norddeutschland.",,,,in,A1,city-places,026
goyal-a1-young-learners,,Übung 47,4,short-answer,Stell die passende Frage. — Antwort: Er ist 15 Jahre alt.,,,,Wie alt ist er?,A1,personal-info,026
goyal-a1-young-learners,,Übung 48,4,ordering,"Bilde einen sinnvollen Satz. — Brigitte, die, von, Tina, ist, Freundin",,,,Brigitte ist die Freundin von Tina.,A1,family,026
goyal-a1-young-learners,,Übung 49,4,short-answer,Beantworte die Frage. — Wie alt bist du?,,,,(open-ended),A1,personal-info,026
goyal-a1-young-learners,,Übung 50,4,fill-in,"Ergänze die Präpositionen in, bei, von. — Bist du der Freund ___ Anna?",,,,von,A1,personal-info,026
goyal-a1-young-learners,,Übung 47,5,short-answer,Stell die passende Frage. — Antwort: Das ist mein Onkel Georg.,,,,Wer ist das?,A1,family,026
goyal-a1-young-learners,,Übung 48,5,ordering,"Bilde einen sinnvollen Satz. — zu Hause, Personen, wir, vier, sind",,,,Wir sind vier Personen zu Hause.,A1,family,026
goyal-a1-young-learners,,Übung 49,5,short-answer,Beantworte die Frage. — Hast du Geschwister?,,,,(open-ended),A1,family,026
goyal-a1-young-learners,,Übung 50,5,fill-in,"Ergänze die Präpositionen in, bei, von. — Die Handynummer ___ Amelie ist 179/2965420.",,,,von,A1,communication,026
goyal-a1-young-learners,,Übung 47,6,short-answer,Stell die passende Frage. — Antwort: Wir wohnen in Frankfurt.,,,,Wo wohnt ihr?,A1,city-places,026
goyal-a1-young-learners,,Übung 48,6,ordering,"Bilde einen sinnvollen Satz. — Freund, Stefan, von, der, Markus, heißt",,,,Der Freund von Stefan heißt Markus.,A1,personal-info,026
goyal-a1-young-learners,,Übung 49,6,short-answer,Beantworte die Frage. — Wie ist deine E-Mail-Adresse?,,,,(open-ended),A1,communication,026
goyal-a1-young-learners,,Übung 50,6,fill-in,"Ergänze die Präpositionen in, bei, von. — Augsburg liegt ___ Süddeutschland, ___ München.",,,,in / bei,A1,city-places,026
goyal-a1-young-learners,,Übung 47,7,short-answer,Stell die passende Frage. — Antwort: Wir sind fünf Personen zu Hause.,,,,Wie viele Personen seid ihr zu Hause?,A1,family,026
goyal-a1-young-learners,,Übung 48,7,ordering,"Bilde einen sinnvollen Satz. — Vater, 44, alt, ist, Jahre, mein",,,,Mein Vater ist 44 Jahre alt.,A1,family,026
goyal-a1-young-learners,,Übung 49,7,short-answer,Beantworte die Frage. — Ist dein Onkel verheiratet?,,,,(open-ended),A1,family,026
goyal-a1-young-learners,,Übung 50,7,fill-in,"Ergänze die Präpositionen in, bei, von. — Wie heißen die Eltern ___ Tina?",,,,von,A1,family,026
goyal-a1-young-learners,,Übung 47,8,short-answer,"Stell die passende Frage. — Antwort: Nein, sie wohnt in Berlin.",,,,,A1,personal-info,026
goyal-a1-young-learners,,Übung 48,8,ordering,"Bilde einen sinnvollen Satz. — Hanau, Frankfurt, bei, liegt",,,,Hanau liegt bei Frankfurt.,A1,city-places,026
goyal-a1-young-learners,,Übung 49,8,short-answer,Beantworte die Frage. — Wer heißt Klaus?,,,,,A1,personal-info,026
goyal-a1-young-learners,,Übung 50,8,fill-in,"Ergänze die Präpositionen in, bei, von. — Wohnst du vielleicht ___ München?",,,,in,A1,city-places,026
goyal-a1-young-learners,vocabulary,Übung 52,1,fill-in,Der oder die? Ergänze. — Das ist ___ Vater von Monika.,,,,der,A1,family,027
goyal-a1-young-learners,vocabulary,Übung 53,1,fill-in,Der oder die? Ergänze. — Das ist ___ Opa von Martin.,,,,der,A1,family,027
goyal-a1-young-learners,,Übung 54,1,fill-in,"Mein, meine? Er, sie? Ergänze. — ___ Vater heißt Klaus. ___ ist 45.",,,,Mein / Er,A1,family,027
goyal-a1-young-learners,,Übung 55,1,fill-in,"Dein, deine? Er, sie? Ergänze. — Heißt ___ Mutter Julia? Nein, ___ heißt Jutta.",,,,deine / sie,A1,family,027
goyal-a1-young-learners,,Übung 51,2,short-answer,Beantworte die Frage. — Wo liegt Augsburg?,,,,In Süddeutschland.,A1,city-places,027
goyal-a1-young-learners,vocabulary,Übung 52,2,fill-in,Der oder die? Ergänze. — ___ Mutter von Markus heißt Klara.,,,,Die,A1,family,027
goyal-a1-young-learners,vocabulary,Übung 53,2,fill-in,Der oder die? Ergänze. — Das sind ___ Großeltern von Stefan und Tobias.,,,,die,A1,family,027
goyal-a1-young-learners,,Übung 54,2,fill-in,"Mein, meine? Er, sie? Ergänze. — ___ Schwester heißt Claudia. ___ ist 17.",,,,Meine / Sie,A1,family,027
goyal-a1-young-learners,,Übung 55,2,fill-in,"Dein, deine? Er, sie? Ergänze. — Heißt ___ Bruder Max? Nein, ___ heißt Alex.",,,,dein / er,A1,family,027
goyal-a1-young-learners,,Übung 51,3,short-answer,Beantworte die Frage. — Wo liegt Graz?,,,,In Österreich.,A1,city-places,027
goyal-a1-young-learners,vocabulary,Übung 52,3,fill-in,Der oder die? Ergänze. — Herr Weigel ist ___ Mann von Frau Weigel.,,,,der,A1,family,027
goyal-a1-young-learners,vocabulary,Übung 53,3,fill-in,Der oder die? Ergänze. — Wie heißen ___ Geschwister von Julia?,,,,die,A1,family,027
goyal-a1-young-learners,,Übung 54,3,fill-in,"Mein, meine? Er, sie? Ergänze. — ___ Freundin heißt Laura. ___ ist 13.",,,,Meine / Sie,A1,family,027
goyal-a1-young-learners,,Übung 55,3,fill-in,"Dein, deine? Er, sie? Ergänze. — Heißt ___ Schwester Anna? Nein, ___ heißt Karin.",,,,deine / sie,A1,family,027
goyal-a1-young-learners,,Übung 51,4,short-answer,Beantworte die Frage. — Liegt Hanau bei Frankfurt?,,,,"Ja, Hanau liegt bei Frankfurt.",A1,city-places,027
goyal-a1-young-learners,vocabulary,Übung 52,4,fill-in,Der oder die? Ergänze. — ___ Weigels wohnen in Augsburg.,,,,Die,A1,family,027
goyal-a1-young-learners,vocabulary,Übung 53,4,fill-in,Der oder die? Ergänze. — ___ Bruder von Thomas ist sehr nett.,,,,Der,A1,family,027
goyal-a1-young-learners,,Übung 54,4,fill-in,"Mein, meine? Er, sie? Ergänze. — ___ Bruder ist verheiratet. ___ wohnt in London.",,,,Mein / Er,A1,family,027
goyal-a1-young-learners,,Übung 55,4,fill-in,"Dein, deine? Er, sie? Ergänze. — Heißt ___ Onkel Franz? Nein, ___ heißt Fritz.",,,,dein / er,A1,family,027
goyal-a1-young-learners,,Übung 51,5,short-answer,Beantworte die Frage. — Wer ist Stefan?,,,,Stefan ist der Bruder von Tina.,A1,family,027
goyal-a1-young-learners,vocabulary,Übung 52,5,fill-in,Der oder die? Ergänze. — ___ Eltern von Stefan sind sympathisch.,,,,Die,A1,family,027
goyal-a1-young-learners,vocabulary,Übung 53,5,fill-in,Der oder die? Ergänze. — ___ Vater von Max ist sehr autoritär.,,,,Der,A1,family,027
goyal-a1-young-learners,,Übung 54,5,fill-in,"Mein, meine? Er, sie? Ergänze. — ___ Oma ist 80. ___ ist noch sehr dynamisch.",,,,Meine / Sie,A1,family,027
goyal-a1-young-learners,,Übung 55,5,fill-in,"Dein, deine? Er, sie? Ergänze. — Heißt ___ Oma Helga? Nein, ___ heißt Emma.",,,,deine / sie,A1,family,027
goyal-a1-young-learners,,Übung 51,6,short-answer,Beantworte die Frage. — Ist Brigitte die Freundin von Tina?,,,,"Ja, Brigitte ist die Freundin von Tina.",A1,family,027
goyal-a1-young-learners,vocabulary,Übung 52,6,fill-in,Der oder die? Ergänze. — Ich bin ___ Bruder von Sarah.,,,,der,A1,family,027
goyal-a1-young-learners,vocabulary,Übung 53,6,fill-in,Der oder die? Ergänze. — Ich bin ___ Freund von Timo.,,,,der,A1,family,027
goyal-a1-young-learners,,Übung 54,6,fill-in,"Mein, meine? Er, sie? Ergänze. — ___ Eltern sind geschieden. ___ wohnen nicht mehr zusammen.",,,,Meine / Sie,A1,family,027
goyal-a1-young-learners,,Übung 55,6,fill-in,"Dein, deine? Er, sie? Ergänze. — Heißt ___ Vater Peter? Nein, ___ heißt Paul.",,,,dein / er,A1,family,027
goyal-a1-young-learners,vocabulary,Übung 52,7,fill-in,Der oder die? Ergänze. — Tina ist ___ Schwester von Stefan.,,,,die,A1,family,027
goyal-a1-young-learners,vocabulary,Übung 53,7,fill-in,Der oder die? Ergänze. — Und ich bin ___ Freundin von Tina.,,,,die,A1,family,027
goyal-a1-young-learners,vocabulary,Übung 52,8,fill-in,Der oder die? Ergänze. — ___ Onkel von Patrick heißt Georg.,,,,Der,A1,family,027
goyal-a1-young-learners,vocabulary,Übung 53,8,fill-in,Der oder die? Ergänze. — Wie heißt ___ Tante von Petra?,,,,die,A1,family,027
goyal-a1-young-learners,speaking,Übung 56A,1,short-answer,"Hör zu und antworte wie im Beispiel (Ja, das ist Stefan.). — Wer ist das? Stefan?",,,,"Ja, das ist Stefan.",A1,family,028
goyal-a1-young-learners,speaking,Übung 56B,1,short-answer,"Hör zu und antworte wie im Beispiel (Ja, ich bin 12.). — Wie alt bist du? 12?",,,,"Ja, ich bin 12.",A1,personal-info,028
goyal-a1-young-learners,speaking,Übung 56C,1,short-answer,"Hör zu und antworte wie im Beispiel (Ja, ich habe einen Bruder.). — Hast du einen Bruder?",,,,"Ja, ich habe einen Bruder.",A1,family,028
goyal-a1-young-learners,speaking,Übung 56D,1,short-answer,"Hör zu und antworte wie im Beispiel (Nein, ich wohne in München.). — Wohnst du in Berlin? (München)",,,,"Nein, ich wohne in München.",A1,personal-info,028
goyal-a1-young-learners,speaking,Übung 57,1,speaking-task,Hör zu und wiederhole die Sätze mit der richtigen Intonation.,,,,(open-ended),A1,personal-info,028
goyal-a1-young-learners,speaking,Übung 56A,2,short-answer,"Hör zu und antworte wie im Beispiel (Ja, das ist Stefan.). — Wer ist das? Tina?",,,,"Ja, das ist Tina.",A1,family,028
goyal-a1-young-learners,speaking,Übung 56B,2,short-answer,"Hör zu und antworte wie im Beispiel (Ja, ich bin 12.). — Wie alt ist Patrick? 13?",,,,"Ja, er ist 13.",A1,personal-info,028
