collection,word,article,plural,word_class,example,topic,source_page
netzwerk-a1-kursbuch,denn,,,other,Was denn?,none,164
netzwerk-a1-kursbuch,der,,,other,der Kindergarten,none,164
netzwerk-a1-kursbuch,Design,das,-s,noun,,none,164
netzwerk-a1-kursbuch,Designer,der,-,noun,,profession,164
netzwerk-a1-kursbuch,Designerin,die,-nen,noun,,profession,164
netzwerk-a1-kursbuch,Designfan,der,-s,noun,,none,164
netzwerk-a1-kursbuch,Dessert,das,-s,noun,,food,164
netzwerk-a1-kursbuch,Deutsch,,,noun,Ich spreche Deutsch.,none,164
netzwerk-a1-kursbuch,Deutschbuch,das,¨er,noun,,school,164
netzwerk-a1-kursbuch,Deutsche,das,,noun,,none,164
netzwerk-a1-kursbuch,Deutsche,der/die,-n,noun,,none,164
netzwerk-a1-kursbuch,Deutschland,,,noun,,none,164
netzwerk-a1-kursbuch,deutschsprachig,,,adjective,,none,164
netzwerk-a1-kursbuch,Dezember,der,,noun,,time-dates,164
netzwerk-a1-kursbuch,Dialog,der,-e,noun,,none,164
netzwerk-a1-kursbuch,dich,,,other,,none,164
netzwerk-a1-kursbuch,die,,,other,die Flasche,none,164
netzwerk-a1-kursbuch,die meisten,,,other,,none,164
netzwerk-a1-kursbuch,Dienstag,der,-e,noun,,time-dates,164
netzwerk-a1-kursbuch,diese,,,other,,none,164
netzwerk-a1-kursbuch,Ding,das,-e,noun,,none,164
netzwerk-a1-kursbuch,dir,,,other,"Wie geht's? – Gut, und dir?",none,164
netzwerk-a1-kursbuch,direkt,,,adjective,Die Wohnung ist direkt am Bahnhof.,none,164
netzwerk-a1-kursbuch,dirigieren,,,verb,,none,164
netzwerk-a1-kursbuch,diskutieren,,,verb,,communication,164
netzwerk-a1-kursbuch,doch,,,other,Kommst du heute nicht? – Doch.,none,164
netzwerk-a1-kursbuch,Doktor,der,Doktoren,noun,,profession,164
netzwerk-a1-kursbuch,Doktorin,die,-nen,noun,,profession,164
netzwerk-a1-kursbuch,Donnerstag,der,-e,noun,,time-dates,164
netzwerk-a1-kursbuch,doof,,,adjective,,none,164
netzwerk-a1-kursbuch,doppelt,,,adjective,,none,164
netzwerk-a1-kursbuch,Doppelzimmer,das,-,noun,,travel,164
netzwerk-a1-kursbuch,Dorf,das,¨er,noun,,city-places,164
netzwerk-a1-kursbuch,dort,,,adverb,,none,164
netzwerk-a1-kursbuch,Dose,die,-n,noun,,none,164
netzwerk-a1-kursbuch,Double Feature,das,-s,noun,,hobby,164
netzwerk-a1-kursbuch,dran|kommen,,,verb,,none,164
netzwerk-a1-kursbuch,draußen,,,adverb,,none,164
netzwerk-a1-kursbuch,drei,,,other,,none,164
netzwerk-a1-kursbuch,dreimal,,,adverb,,none,164
netzwerk-a1-kursbuch,dreizehn,,,other,,none,164
netzwerk-a1-kursbuch,dreißig,,,other,,none,164
netzwerk-a1-kursbuch,dritt,,,other,Arbeiten Sie zu dritt.,none,164
netzwerk-a1-kursbuch,drucken,,,verb,,none,164
netzwerk-a1-kursbuch,Drucker,der,-,noun,,none,164
netzwerk-a1-kursbuch,du,,,other,,none,164
netzwerk-a1-kursbuch,dunkel,,,adjective,,none,164
netzwerk-a1-kursbuch,durch,,,preposition,,none,164
netzwerk-a1-kursbuch,Durchwahl,die,-en,noun,,communication,164
netzwerk-a1-kursbuch,Durst,der,,noun,,food,164
netzwerk-a1-kursbuch,Dusche,die,-n,noun,,home,164
netzwerk-a1-kursbuch,duschen,,,verb,,daily-routine,164
netzwerk-a1-kursbuch,Duschgel,das,-s,noun,,shopping,164
netzwerk-a1-kursbuch,Döner,der,-,noun,,food,164
netzwerk-a1-kursbuch,dürfen,,,verb,,none,164
netzwerk-a1-kursbuch,ebenso,,,adverb,,none,164
netzwerk-a1-kursbuch,echt,,,adverb,Das ist dann echt stressig!,none,164
netzwerk-a1-kursbuch,Ecke,die,-n,noun,,city-places,164
netzwerk-a1-kursbuch,egal,,,adjective,,none,164
netzwerk-a1-kursbuch,Ehefrau,die,-en,noun,,family,164
netzwerk-a1-kursbuch,E-Mail,die,-s,noun,,communication,165
netzwerk-a1-kursbuch,E-Mail-Adresse,die,-n,noun,,communication,165
netzwerk-a1-kursbuch,Ehemann,der,¨er,noun,,family,165
netzwerk-a1-kursbuch,Ei,das,-er,noun,,food,165
netzwerk-a1-kursbuch,eigene,,,adjective,,none,165
netzwerk-a1-kursbuch,eigentlich,,,adverb,,none,165
netzwerk-a1-kursbuch,eilig,,,adjective,Ich habe es immer eilig.,none,165
netzwerk-a1-kursbuch,ein,,,other,,none,165
netzwerk-a1-kursbuch,ein bisschen,,,other,,none,165
netzwerk-a1-kursbuch,ein paar,,,other,,none,165
netzwerk-a1-kursbuch,einfach,,,adjective,Das ist ganz einfach.,none,165
netzwerk-a1-kursbuch,einfallen,,,verb,,none,165
netzwerk-a1-kursbuch,eingeben,,,verb,das Passwort eingeben,none,165
netzwerk-a1-kursbuch,einhundert,,,other,,none,165
netzwerk-a1-kursbuch,Einkauf,der,¨e,noun,,shopping,165
netzwerk-a1-kursbuch,einkaufen,,,verb,,shopping,165
netzwerk-a1-kursbuch,einkaufen gehen,,,phrase,,shopping,165
netzwerk-a1-kursbuch,Einkaufswagen,der,-,noun,,shopping,165
netzwerk-a1-kursbuch,Einkaufszettel,der,-,noun,,shopping,165
netzwerk-a1-kursbuch,einladen,,,verb,,communication,165
netzwerk-a1-kursbuch,Einladung,die,-en,noun,,communication,165
netzwerk-a1-kursbuch,Einladungs-Mail,die,-s,noun,,communication,165
netzwerk-a1-kursbuch,einmal,,,adverb,,none,165
netzwerk-a1-kursbuch,einpacken,,,verb,,travel,165
netzwerk-a1-kursbuch,eins,,,other,,none,165
netzwerk-a1-kursbuch,einsammeln,,,verb,,none,165
netzwerk-a1-kursbuch,einschlafen,,,verb,,daily-routine,165
netzwerk-a1-kursbuch,einsteigen,,,verb,,travel,165
netzwerk-a1-kursbuch,eintausend,,,other,,none,165
netzwerk-a1-kursbuch,Eintrag,der,¨e,noun,,none,165
netzwerk-a1-kursbuch,Eintritt,der,-e,noun,,none,165
netzwerk-a1-kursbuch,Einweihungsfeier,die,-n,noun,,home,165
netzwerk-a1-kursbuch,Einzelzimmer,das,-,noun,,travel,165
netzwerk-a1-kursbuch,Eis,das,,noun,,food,165
netzwerk-a1-kursbuch,elegant,,,adjective,,none,165
netzwerk-a1-kursbuch,Elektriker,der,-,noun,,profession,165
netzwerk-a1-kursbuch,Elektrikerin,die,-nen,noun,,profession,165
netzwerk-a1-kursbuch,Elektrogerät,das,-e,noun,,home,165
netzwerk-a1-kursbuch,elf,,,other,,none,165
netzwerk-a1-kursbuch,Eltern,die,,noun,,family,165
netzwerk-a1-kursbuch,Emmentaler,der,-,noun,,food,165
netzwerk-a1-kursbuch,empfehlen,,,verb,,none,165
netzwerk-a1-kursbuch,Empfänger,der,-,noun,,communication,165
netzwerk-a1-kursbuch,Empfängerin,die,-nen,noun,,communication,165
netzwerk-a1-kursbuch,Ende,das,-n,noun,,none,165
netzwerk-a1-kursbuch,enden,,,verb,,none,165
netzwerk-a1-kursbuch,endlich,,,adverb,,none,165
netzwerk-a1-kursbuch,Endung,die,-en,noun,,none,165
netzwerk-a1-kursbuch,eng,,,adjective,,none,165
netzwerk-a1-kursbuch,Englisch,,,other,,none,165
netzwerk-a1-kursbuch,Englisch-Test,der,-s,noun,,school,165
netzwerk-a1-kursbuch,entdecken,,,verb,,none,165
netzwerk-a1-kursbuch,Entscheidung,die,-en,noun,,none,165
netzwerk-a1-kursbuch,entschuldigen,,,verb,Bitte entschuldigen Sie.,communication,165
netzwerk-a1-kursbuch,Entschuldigung,die,-en,noun,"Entschuldigung, wie heißt du?",communication,165
netzwerk-a1-kursbuch,er,,,other,,none,165
netzwerk-a1-kursbuch,Erdgeschoss,das,-e,noun,,home,165
netzwerk-a1-kursbuch,Ereignis,das,-se,noun,,none,165
netzwerk-a1-kursbuch,Erfindung,die,-en,noun,,none,165
netzwerk-a1-kursbuch,Ergebnis,das,-se,noun,,none,165
netzwerk-a1-kursbuch,ergänzen,,,verb,,none,165
netzwerk-a1-kursbuch,erklären,,,verb,,none,165
netzwerk-a1-kursbuch,erkältet,,,adjective,,health,165
netzwerk-a1-kursbuch,Erlaubnis,die,-se,noun,,none,165
netzwerk-a1-kursbuch,erlaubt sein,,,phrase,,none,165
netzwerk-a1-kursbuch,erschließen,,,verb,,none,165
netzwerk-a1-kursbuch,erst,,,adverb,,none,165
netzwerk-a1-kursbuch,erste,,,adjective,,none,165
netzwerk-a1-kursbuch,Erste,der/die,-n,noun,,none,165
netzwerk-a1-kursbuch,Erwachsene,der/die,-n,noun,,none,165
netzwerk-a1-kursbuch,Erzieher,der,-,noun,,profession,165
netzwerk-a1-kursbuch,Erzieherin,die,-nen,noun,,profession,165
netzwerk-a1-kursbuch,erzählen,,,verb,,none,165
netzwerk-a1-kursbuch,es,,,other,,none,165
netzwerk-a1-kursbuch,Essen,das,-,noun,,food,165
netzwerk-a1-kursbuch,essen,,,verb,,food,165
netzwerk-a1-kursbuch,Essig,der,-e,noun,,food,165
netzwerk-a1-kursbuch,etwas,,,other,Sonst noch etwas?,none,165
netzwerk-a1-kursbuch,euch,,,other,,none,165
netzwerk-a1-kursbuch,euer,,,other,,none,165
netzwerk-a1-kursbuch,Euro,der,-s,noun,,shopping,165
netzwerk-a1-kursbuch,Event,das,-s,noun,,none,165
netzwerk-a1-kursbuch,Experiment,das,-e,noun,,none,165
netzwerk-a1-kursbuch,Extra-,,,other,Morgen ist in Wien ein Extra-Konzert von Mark Forster.,none,165
netzwerk-a1-kursbuch,Fachwerkhaus,das,¨er,noun,,home,165
netzwerk-a1-kursbuch,fahren,,,verb,,travel,165
netzwerk-a1-kursbuch,Fahrkarte,die,-n,noun,,travel,165
netzwerk-a1-kursbuch,Fahrrad,das,¨er,noun,,travel,165
netzwerk-a1-kursbuch,Fahrradtour,die,-en,noun,,travel,165
netzwerk-a1-kursbuch,falsch,,,adjective,,none,165
netzwerk-a1-kursbuch,Familie,die,-n,noun,,family,165
netzwerk-a1-kursbuch,Familienfoto,das,-s,noun,,family,165
netzwerk-a1-kursbuch,Familienname,der,-n,noun,,personal-info,165
netzwerk-a1-kursbuch,Fantasie,die,,noun,,none,165
netzwerk-a1-kursbuch,Farbe,die,-n,noun,,none,165
netzwerk-a1-kursbuch,faul,,,adjective,,none,165
netzwerk-a1-kursbuch,Februar,der,,noun,,time-dates,165
netzwerk-a1-kursbuch,fehlen,,,verb,,none,165
netzwerk-a1-kursbuch,fehlend,,,adjective,,none,165
netzwerk-a1-kursbuch,Fehler,der,-,noun,,none,165
netzwerk-a1-kursbuch,Feier,die,-n,noun,,none,165
netzwerk-a1-kursbuch,Feierabend,der,-e,noun,,daily-routine,165
netzwerk-a1-kursbuch,feiern,,,verb,,none,165
netzwerk-a1-kursbuch,feminin,,,adjective,,none,165
netzwerk-a1-kursbuch,Fenster,das,-,noun,,home,165
netzwerk-a1-kursbuch,Fernsehen,das,,noun,Gestern war ein Fußballspiel im Fernsehen.,hobby,165
netzwerk-a1-kursbuch,fernsehen,,,verb,,hobby,165
netzwerk-a1-kursbuch,Fernseher,der,-,noun,,home,165
netzwerk-a1-kursbuch,Fernsehproduktion,die,-en,noun,,none,165
netzwerk-a1-kursbuch,fertig,,,adjective,,none,165
netzwerk-a1-kursbuch,Fest,das,-e,noun,,none,165
netzwerk-a1-kursbuch,Festival,das,-s,noun,,none,165
netzwerk-a1-kursbuch,Festspiel,das,-e,noun,,none,165
netzwerk-a1-kursbuch,Fett,das,-e,noun,,food,165
netzwerk-a1-kursbuch,Fieber,das,,noun,,health,165
netzwerk-a1-kursbuch,Film,der,-e,noun,,hobby,165
netzwerk-a1-kursbuch,Filmfan,der,-s,noun,,hobby,165
netzwerk-a1-kursbuch,Filmproduktion,die,-en,noun,,none,165
netzwerk-a1-kursbuch,finden,,,verb,Finden Sie Sport interessant?,none,165
netzwerk-a1-kursbuch,Finger,der,-,noun,,health,165
netzwerk-a1-kursbuch,Firma,die,Firmen,noun,,profession,165
netzwerk-a1-kursbuch,Fisch,der,-e,noun,,food,165
netzwerk-a1-kursbuch,Fischgericht,das,-e,noun,,food,165
netzwerk-a1-kursbuch,fit,,,adjective,,health,165
netzwerk-a1-kursbuch,Fitness-App,die,-s,noun,,health,165
netzwerk-a1-kursbuch,Fitness-Studio,das,-s,noun,,health,165
netzwerk-a1-kursbuch,Fitnessgerät,das,-e,noun,,health,165
netzwerk-a1-kursbuch,Flagship-Store,der,-s,noun,,shopping,165
netzwerk-a1-kursbuch,Flasche,die,-n,noun,,none,165
netzwerk-a1-kursbuch,Fleisch,das,,noun,,food,165
netzwerk-a1-kursbuch,fleißig,,,adjective,,none,165
netzwerk-a1-kursbuch,fliegen,,,verb,,travel,165
netzwerk-a1-kursbuch,Flug,der,¨e,noun,,travel,165
netzwerk-a1-kursbuch,Flughafen,der,¨,noun,,travel,165
netzwerk-a1-kursbuch,Flugzeug,das,-e,noun,,travel,165
netzwerk-a1-kursbuch,Flur,der,-e,noun,,home,165
netzwerk-a1-kursbuch,Fluss,der,¨e,noun,,none,165
netzwerk-a1-kursbuch,Form,die,-en,noun,,none,165
netzwerk-a1-kursbuch,formell,,,adjective,,none,165
netzwerk-a1-kursbuch,Formular,das,-e,noun,,none,165
netzwerk-a1-kursbuch,formulieren,,,verb,,none,165
netzwerk-a1-kursbuch,Forumsbeitrag,der,¨e,noun,,communication,165
netzwerk-a1-kursbuch,Foto,das,-s,noun,,none,165
netzwerk-a1-kursbuch,Fotograf,der,-en,noun,,profession,165
netzwerk-a1-kursbuch,fotografieren,,,verb,,hobby,165
netzwerk-a1-kursbuch,Fotografin,die,-nen,noun,,profession,165
netzwerk-a1-kursbuch,Fotozubehör,das,,noun,,none,165
netzwerk-a1-kursbuch,Frage,die,-n,noun,,none,165
netzwerk-a1-kursbuch,fragen,,,verb,,none,165
netzwerk-a1-kursbuch,Fragewort,das,¨er,noun,,none,165
netzwerk-a1-kursbuch,Franken,der,-,noun,,shopping,165
netzwerk-a1-kursbuch,Frankreich,,,other,,none,165
netzwerk-a1-kursbuch,Französisch,,,other,,none,165
netzwerk-a1-kursbuch,Frau,,,noun,"Guten Morgen, Frau Weber.",personal-info,165
netzwerk-a1-kursbuch,Frau,die,-en,noun,Die Frau trinkt gern Tee.,none,165
netzwerk-a1-kursbuch,frei,,,adjective,Sammeln Sie freie Assoziationen.,none,165
netzwerk-a1-kursbuch,frei,,,adjective,Leider ist am Montag kein Termin frei.,none,166
netzwerk-a1-kursbuch,freihaben,,,verb,,none,166
netzwerk-a1-kursbuch,Freitag,der,-e,noun,,time-dates,166
netzwerk-a1-kursbuch,Freizeit,die,,noun,,hobby,166
netzwerk-a1-kursbuch,Freizeitaktivität,die,-en,noun,,hobby,166
netzwerk-a1-kursbuch,Freizeitkleidung,die,,noun,,none,166
netzwerk-a1-kursbuch,freuen,,,verb,,none,166
netzwerk-a1-kursbuch,Freund,der,-e,noun,,none,166
netzwerk-a1-kursbuch,Freundin,die,-nen,noun,,none,166
netzwerk-a1-kursbuch,freundlich,,,adjective,Mit freundlichen Grüßen,communication,166
netzwerk-a1-kursbuch,frisch,,,adjective,,none,166
netzwerk-a1-kursbuch,Friseur,der,-e,noun,,profession,166
netzwerk-a1-kursbuch,Friseurin,die,-nen,noun,,profession,166
netzwerk-a1-kursbuch,froh,,,adjective,,none,166
netzwerk-a1-kursbuch,früh,,,adjective,,none,166
netzwerk-a1-kursbuch,früher,,,adverb,,none,166
netzwerk-a1-kursbuch,Frühling,der,,noun,,time-dates,166
netzwerk-a1-kursbuch,Frühstück,das,-e,noun,,food,166
netzwerk-a1-kursbuch,frühstücken,,,verb,,food,166
netzwerk-a1-kursbuch,Fuß,der,¨e,noun,,health,166
netzwerk-a1-kursbuch,Fußball,,,noun,Er spielt gern Fußball.,hobby,166
netzwerk-a1-kursbuch,Fußballspiel,das,-e,noun,,hobby,166
netzwerk-a1-kursbuch,führen,,,verb,ein Gespräch führen,none,166
netzwerk-a1-kursbuch,fünf,,,other,,none,166
netzwerk-a1-kursbuch,fünfzehn,,,other,,none,166
netzwerk-a1-kursbuch,fünfzig,,,other,,none,166
netzwerk-a1-kursbuch,für,,,preposition,,none,166
netzwerk-a1-kursbuch,Gabel,die,-n,noun,,restaurant,166
netzwerk-a1-kursbuch,Gadget,das,-s,noun,,none,166
netzwerk-a1-kursbuch,ganz,,,adverb,"Wie geht's? – Ganz gut, danke.",none,166
netzwerk-a1-kursbuch,gar,,,adverb,,none,166
netzwerk-a1-kursbuch,Garten,der,¨,noun,,home,166
netzwerk-a1-kursbuch,Gast,der,¨e,noun,,none,166
netzwerk-a1-kursbuch,geben,,,verb,Es gibt mehrere Möglichkeiten.,none,166
netzwerk-a1-kursbuch,Gebot,das,-e,noun,,none,166
netzwerk-a1-kursbuch,Geburtsdatum,das,-daten,noun,,personal-info,166
netzwerk-a1-kursbuch,Geburtsort,der,-e,noun,,personal-info,166
netzwerk-a1-kursbuch,Geburtstag,der,-e,noun,,personal-info,166
netzwerk-a1-kursbuch,geehrt,,,adjective,"Sehr geehrte Damen und Herren, …",communication,166
netzwerk-a1-kursbuch,Gefallen,der,,noun,,none,166
netzwerk-a1-kursbuch,gefallen,,,verb,,none,166
netzwerk-a1-kursbuch,gefährlich,,,adjective,,none,166
netzwerk-a1-kursbuch,gegen,,,preposition,,none,166
netzwerk-a1-kursbuch,gegenseitig,,,adjective,,none,166
netzwerk-a1-kursbuch,gegenüber,,,preposition,,none,166
netzwerk-a1-kursbuch,gehen,,,verb,Wie geht's?,none,166
netzwerk-a1-kursbuch,gehören,,,verb,,none,166
netzwerk-a1-kursbuch,Geige,die,-n,noun,,hobby,166
netzwerk-a1-kursbuch,Geigenunterricht,der,,noun,,hobby,166
netzwerk-a1-kursbuch,gelb,,,adjective,,none,166
netzwerk-a1-kursbuch,Geld,das,-er,noun,,shopping,166
netzwerk-a1-kursbuch,Gemüse,das,-,noun,,food,166
netzwerk-a1-kursbuch,gemütlich,,,adjective,,none,166
netzwerk-a1-kursbuch,genau,,,adverb,"Ja, genau.",none,166
netzwerk-a1-kursbuch,genießen,,,verb,,none,166
netzwerk-a1-kursbuch,genug,,,adverb,,none,166
netzwerk-a1-kursbuch,Gepäck,das,,noun,,travel,166
netzwerk-a1-kursbuch,gerade,,,adverb,,none,166
netzwerk-a1-kursbuch,geradeaus,,,adverb,,city-places,166
netzwerk-a1-kursbuch,Gericht,das,-e,noun,,food,166
netzwerk-a1-kursbuch,gern,,,adverb,,none,166
netzwerk-a1-kursbuch,gerne,,,adverb,,none,166
netzwerk-a1-kursbuch,Gerät,das,-e,noun,,none,166
netzwerk-a1-kursbuch,Geschenk,das,-e,noun,,none,166
netzwerk-a1-kursbuch,Geschichte,die,-n,noun,,none,166
netzwerk-a1-kursbuch,Geschirr,das,,noun,,home,166
netzwerk-a1-kursbuch,geschlossen,,,adjective,,none,166
netzwerk-a1-kursbuch,Geschwister,die,,noun,,family,166
netzwerk-a1-kursbuch,Geschäft,das,-e,noun,,shopping,166
netzwerk-a1-kursbuch,Gesicht,das,-er,noun,,health,166
netzwerk-a1-kursbuch,Gespräch,das,-e,noun,,communication,166
netzwerk-a1-kursbuch,Gesprächsthema,das,-themen,noun,,communication,166
netzwerk-a1-kursbuch,gestern,,,adverb,,time-dates,166
netzwerk-a1-kursbuch,gesund,,,adjective,,health,166
netzwerk-a1-kursbuch,getrennt,,,adjective,,restaurant,166
netzwerk-a1-kursbuch,Getränk,das,-e,noun,,food,166
netzwerk-a1-kursbuch,Gewicht,das,,noun,,health,166
netzwerk-a1-kursbuch,geöffnet,,,adjective,,none,166
netzwerk-a1-kursbuch,Glas,das,¨er,noun,,none,166
netzwerk-a1-kursbuch,glauben,,,verb,"Ich glaube, der Mann klettert.",none,166
netzwerk-a1-kursbuch,gleich,,,adverb,Das Essen ist gleich fertig.,none,166
netzwerk-a1-kursbuch,gleichfalls,,,adverb,,none,166
netzwerk-a1-kursbuch,Gleis,das,-e,noun,,travel,166
netzwerk-a1-kursbuch,Glück,das,,noun,So ein Glück!,none,166
netzwerk-a1-kursbuch,glücklich,,,adjective,,none,166
netzwerk-a1-kursbuch,Glückwunsch,der,¨e,noun,,none,166
netzwerk-a1-kursbuch,Grad,der,-e,noun,,weather,166
netzwerk-a1-kursbuch,Gramm,das,-,noun,,none,166
netzwerk-a1-kursbuch,Grammatik,die,-en,noun,,none,166
netzwerk-a1-kursbuch,grau,,,adjective,,none,166
netzwerk-a1-kursbuch,Griechenland,,,other,,none,166
netzwerk-a1-kursbuch,grillen,,,verb,,food,166
netzwerk-a1-kursbuch,Grillparty,die,-s,noun,,food,166
netzwerk-a1-kursbuch,groß,,,adjective,,none,166
netzwerk-a1-kursbuch,Großeltern,die,,noun,,family,166
netzwerk-a1-kursbuch,Großmutter,die,¨,noun,,family,166
netzwerk-a1-kursbuch,Großvater,der,¨,noun,,family,166
netzwerk-a1-kursbuch,Grund,der,¨e,noun,,none,166
netzwerk-a1-kursbuch,Gruppe,die,-n,noun,,none,166
netzwerk-a1-kursbuch,Gruß,der,¨e,noun,Liebe Grüße,communication,166
netzwerk-a1-kursbuch,Grußformel,die,-n,noun,,communication,166
netzwerk-a1-kursbuch,Größe,die,-n,noun,,none,166
netzwerk-a1-kursbuch,grüezi,,,other,,communication,166
netzwerk-a1-kursbuch,grün,,,adjective,,none,166
netzwerk-a1-kursbuch,grüß Gott,,,phrase,,communication,166
netzwerk-a1-kursbuch,grüßen,,,verb,,communication,166
netzwerk-a1-kursbuch,Gurke,die,-n,noun,,food,166
netzwerk-a1-kursbuch,gut,,,adjective,Guten Tag!,none,166
netzwerk-a1-kursbuch,gute Besserung,,,phrase,,health,166
netzwerk-a1-kursbuch,gute Nacht,,,phrase,,communication,166
netzwerk-a1-kursbuch,guten Abend,,,phrase,,communication,166
netzwerk-a1-kursbuch,guten Appetit,,,phrase,,food,166
netzwerk-a1-kursbuch,guten Morgen,,,phrase,,communication,166
netzwerk-a1-kursbuch,guten Tag,,,phrase,,communication,166
netzwerk-a1-kursbuch,Gästebuch,das,¨er,noun,,none,166
netzwerk-a1-kursbuch,günstig,,,adjective,,shopping,166
netzwerk-a1-kursbuch,Haar,das,-e,noun,,health,166
netzwerk-a1-kursbuch,haben,,,verb,Ich habe pro Woche 24 Stunden Seminare und Kurse.,none,166
netzwerk-a1-kursbuch,Hafen,der,¨,noun,,city-places,166
netzwerk-a1-kursbuch,halb,,,adjective,Ich frühstücke um halb acht.,time-dates,166
netzwerk-a1-kursbuch,halbe Stunde,die,-n,noun,,time-dates,166
netzwerk-a1-kursbuch,Halbmarathon,der,-s,noun,,hobby,166
netzwerk-a1-kursbuch,hallo,,,other,,communication,166
netzwerk-a1-kursbuch,Hals,der,¨e,noun,,health,166
netzwerk-a1-kursbuch,Halsschmerzen,die,,noun,,health,166
netzwerk-a1-kursbuch,Haltestelle,die,-n,noun,,travel,166
netzwerk-a1-kursbuch,Hamster,der,-,noun,,none,166
netzwerk-a1-kursbuch,Hand,die,¨e,noun,,health,166
netzwerk-a1-kursbuch,Hähnchen,das,-,noun,,food,166
netzwerk-a1-kursbuch,Handschuh,der,-e,noun,,none,167
netzwerk-a1-kursbuch,Handtasche,die,-n,noun,,none,167
netzwerk-a1-kursbuch,Handtuch,das,¨er,noun,,home,167
netzwerk-a1-kursbuch,Handwerker,der,-,noun,,profession,167
netzwerk-a1-kursbuch,Handwerkerin,die,-nen,noun,,profession,167
netzwerk-a1-kursbuch,Handy-Akku,der,-s,noun,,communication,167
netzwerk-a1-kursbuch,Handynummer,die,-n,noun,,personal-info,167
netzwerk-a1-kursbuch,Hauptstadt,die,¨e,noun,,city-places,167
netzwerk-a1-kursbuch,Haus,das,¨er,noun,,home,167
netzwerk-a1-kursbuch,Hausaufgabe,die,-n,noun,,school,167
netzwerk-a1-kursbuch,Haushalt,der,-e,noun,,home,167
netzwerk-a1-kursbuch,Haushaltswaren,die,,noun,,home,167
netzwerk-a1-kursbuch,Hausmeister,der,-,noun,,profession,167
netzwerk-a1-kursbuch,Hausmeisterin,die,-nen,noun,,profession,167
netzwerk-a1-kursbuch,Hausmittel,das,-,noun,,health,167
netzwerk-a1-kursbuch,Hausnummer,die,-n,noun,,personal-info,167
netzwerk-a1-kursbuch,Heft,das,-e,noun,,school,167
netzwerk-a1-kursbuch,Heimat,die,,noun,,none,167
netzwerk-a1-kursbuch,heiß,,,adjective,,weather,167
netzwerk-a1-kursbuch,heißen,,,verb,„Würstchen“ heißt auf Italienisch „wurstel“.,none,167
netzwerk-a1-kursbuch,helfen,,,verb,,none,167
netzwerk-a1-kursbuch,hell,,,adjective,,none,167
netzwerk-a1-kursbuch,Helm,der,-e,noun,,none,167
netzwerk-a1-kursbuch,Hemd,das,-en,noun,,none,167
netzwerk-a1-kursbuch,her,,,adverb,,none,167
netzwerk-a1-kursbuch,Herbst,der,,noun,,time-dates,167
netzwerk-a1-kursbuch,Herd,der,-e,noun,,home,167
netzwerk-a1-kursbuch,Herr,,,noun,"Guten Tag, Herr Hansen.",personal-info,167
netzwerk-a1-kursbuch,Herrenmode,die,-n,noun,,shopping,167
netzwerk-a1-kursbuch,herzlich,,,adjective,Herzliche Grüße,communication,167
netzwerk-a1-kursbuch,heute,,,adverb,,time-dates,167
netzwerk-a1-kursbuch,hey,,,other,,communication,167
netzwerk-a1-kursbuch,hi,,,other,,communication,167
netzwerk-a1-kursbuch,hier,,,adverb,,none,167
netzwerk-a1-kursbuch,Hilfe,die,-n,noun,Danke für Ihre Hilfe.,none,167
netzwerk-a1-kursbuch,Himmelsrichtung,die,-en,noun,,city-places,167
netzwerk-a1-kursbuch,hinlegen,,,verb,,none,167
netzwerk-a1-kursbuch,hinter,,,preposition,,none,167
netzwerk-a1-kursbuch,Hitze,die,,noun,,weather,167
netzwerk-a1-kursbuch,Hobby,das,-s,noun,,hobby,167
netzwerk-a1-kursbuch,hoch,,,adjective,,none,167
netzwerk-a1-kursbuch,hochfahren,,,verb,Er fährt den Computer hoch.,none,167
netzwerk-a1-kursbuch,Hochhaus,das,¨er,noun,,city-places,167
netzwerk-a1-kursbuch,Hof,der,¨e,noun,,none,167
netzwerk-a1-kursbuch,hoffentlich,,,adverb,,none,167
netzwerk-a1-kursbuch,holen,,,verb,Ich muss noch Geld holen.,none,167
netzwerk-a1-kursbuch,Holz,das,¨er,noun,,none,167
netzwerk-a1-kursbuch,Homepage,die,-s,noun,,communication,167
netzwerk-a1-kursbuch,Honig,der,,noun,,food,167
netzwerk-a1-kursbuch,Hose,die,-n,noun,,none,167
netzwerk-a1-kursbuch,Hotel,das,-s,noun,,travel,167
netzwerk-a1-kursbuch,Hotelchef,der,-s,noun,,profession,167
netzwerk-a1-kursbuch,Hotelchefin,die,-nen,noun,,profession,167
netzwerk-a1-kursbuch,Hund,der,-e,noun,,none,167
netzwerk-a1-kursbuch,hundert,,,other,,none,167
netzwerk-a1-kursbuch,Hunger,der,,noun,,food,167
netzwerk-a1-kursbuch,hungrig,,,adjective,,none,167
netzwerk-a1-kursbuch,hurra,,,other,,none,167
netzwerk-a1-kursbuch,husten,,,verb,,health,167
netzwerk-a1-kursbuch,Hustensaft,der,¨e,noun,,health,167
netzwerk-a1-kursbuch,Hut,der,¨e,noun,,none,167
netzwerk-a1-kursbuch,Händler,der,-,noun,,profession,167
netzwerk-a1-kursbuch,Händlerin,die,-nen,noun,,profession,167
netzwerk-a1-kursbuch,hässlich,,,adjective,,none,167
netzwerk-a1-kursbuch,höflich,,,adjective,,none,167
netzwerk-a1-kursbuch,Höflichkeit,die,,noun,,none,167
netzwerk-a1-kursbuch,hören,,,verb,,none,167
